ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
164,False,False,False,True
165,False,False,False,True
166,False,False,False,True
167,False,False,False,True
168,False,False,True,True
169,False,False,True,True
170,False,False,True,True
171,False,False,True,True
172,False,False,True,True
173,False,False,True,True
174,False,False,True,True
175,False,False,True,True
176,False,False,False,True
177,False,False,True,True
178,False,False,True,True
179,False,False,True,True
180,False,False,True,True
181,False,False,True,True
182,False,False,False,True
183,False,False,False,True
184,False,False,False,True
185,False,False,False,True
186,False,False,False,True
187,False,False,False,True
188,False,False,False,True
189,False,False,True,True
190,False,False,True,True
191,False,False,True,True
192,False,False,True,True
193,False,False,False,True
194,False,False,False,True
195,False,False,False,True
196,False,False,False,True
197,False,False,False,True
198,False,False,False,True
199,False,False,False,True
200,False,False,False,True
201,False,False,False,True
202,False,False,False,True
203,False,False,False,True
204,False,False,False,True
205,False,False,False,True
206,False,False,False,True
207,False,False,False,True
208,False,False,False,True
209,False,False,True,True
210,False,False,True,True
211,False,False,True,True
212,False,False,False,True
213,False,False,False,True
214,False,False,False,True
215,False,False,False,True
216,False,False,False,True
217,False,False,False,True
218,False,False,False,True
219,False,False,False,True
220,False,False,False,True
221,False,False,True,True
222,False,False,True,True
223,False,False,True,True
224,False,False,False,True
225,False,False,False,True
226,False,False,False,True
227,False,False,False,True
228,False,False,False,True
229,False,False,False,True
230,False,False,False,True
231,False,False,False,True
232,False,False,False,True
233,False,False,True,True
234,False,False,True,True
235,False,False,True,True
236,False,False,True,True
237,False,False,True,True
238,False,False,True,True
239,False,False,True,True
240,False,False,True,True
241,False,False,True,True
242,False,False,True,True
243,False,False,True,True
244,False,False,True,True
245,False,False,True,True
246,False,False,False,True
247,False,False,True,True
248,False,False,True,True
249,False,False,True,True
250,False,False,True,True
251,False,False,True,True
252,False,False,True,True
253,False,False,True,True
254,False,False,True,True
255,False,False,True,True
256,False,False,True,True
257,False,False,True,True
258,False,False,True,True
259,False,False,True,True
260,False,False,True,True
261,False,False,True,True
262,False,False,True,True
263,False,False,True,True
264,False,False,True,True
265,False,False,True,True
266,False,False,True,True
267,False,False,True,True
268,False,False,True,True
269,False,False,True,True
270,False,False,False,True
271,False,False,False,True
272,False,False,False,True
273,False,True,False,True
274,False,True,True,True
275,False,True,True,True
276,False,True,False,True
277,False,True,False,True
278,False,True,False,True
279,False,True,False,True
280,False,True,False,True
281,False,True,False,True
282,False,True,False,True
283,False,True,True,True
284,False,True,False,True
285,False,True,True,True
286,False,False,True,True
287,False,False,True,True
288,False,False,True,True
289,False,False,True,True
290,False,False,True,True
291,False,False,True,True
292,False,False,False,True
293,False,False,False,True
294,False,False,False,True
295,False,False,False,True
296,False,False,False,True
297,False,False,False,True
298,False,False,True,True
299,False,False,False,True
300,False,False,False,True
301,False,False,False,True
302,False,False,True,True
303,False,False,True,True
304,False,False,True,True
305,False,False,True,True
306,False,False,True,True
307,False,False,True,True
308,False,False,True,True
309,False,False,True,True
310,False,False,True,True
311,False,False,True,True
312,False,False,True,True
313,False,False,True,True
314,False,False,True,True
315,False,False,True,True
316,False,False,True,True
317,False,False,True,True
318,False,False,True,True
319,False,False,True,True
320,False,False,True,True
321,False,False,True,True
322,False,False,True,True
323,False,False,True,True
324,False,False,True,True
325,False,False,True,True
326,False,False,True,True
327,False,False,False,True
328,False,False,False,True
329,False,False,True,True
330,False,False,True,True
331,False,False,True,True
332,False,False,True,True
333,False,False,True,True
334,False,True,False,True
335,False,True,True,True
336,False,True,False,True
337,False,True,False,True
338,False,True,False,True
339,False,True,False,True
340,False,True,False,True
341,False,True,False,True
342,False,True,False,True
343,False,True,False,True
344,False,True,False,True
345,False,True,False,True
346,False,True,False,True
347,False,True,False,True
348,False,True,False,True
349,False,True,False,True
350,False,True,False,True
351,False,True,False,True
352,False,True,False,True
353,False,False,False,True
354,False,False,False,True
355,False,False,False,True
356,False,False,False,True
357,False,False,False,True
358,False,False,False,True
359,False,False,False,True
360,False,False,False,True
361,False,False,False,True
362,False,False,False,True
363,False,False,False,True
364,False,False,False,True
365,False,False,False,True
366,False,False,False,True
367,False,False,False,True
368,False,False,False,True
369,False,False,False,True
370,False,False,False,True
371,False,False,False,True
372,False,False,False,True
373,False,False,False,True
374,False,False,False,True
375,False,False,False,True
376,False,False,False,True
377,False,False,False,True
378,False,False,False,True
379,False,False,False,True
380,False,False,False,True
381,False,False,False,True
382,False,False,False,True
383,False,False,True,True
384,False,False,True,True
385,False,False,True,True
386,False,False,True,True
387,False,False,True,True
388,False,False,True,True
389,False,False,True,True
390,False,False,True,True
391,False,False,True,True
392,False,False,True,True
393,False,False,True,True
394,False,False,True,True
395,False,False,True,True
396,False,False,True,True
397,False,False,True,True
398,False,False,True,True
399,False,False,True,True
400,False,False,True,True
401,False,False,True,True
402,False,False,True,True
403,False,False,True,True
404,False,False,True,True
405,False,False,True,True
406,False,False,True,True
407,False,False,True,True
408,False,False,False,True
409,False,False,False,True
410,False,False,True,True
411,False,False,True,True
412,False,False,True,True
413,False,False,True,True
414,False,False,True,True
415,False,False,True,True
416,False,False,True,True
417,False,False,True,True
418,False,False,True,True
419,False,False,True,True
420,False,False,True,True
421,False,False,True,True
422,False,False,True,True
423,False,False,True,True
424,False,False,False,True
425,False,False,True,True
426,False,False,True,True
427,False,True,False,True
428,False,True,False,True
429,True,True,False,True
430,True,True,False,True
431,True,True,False,True
432,True,True,False,True
433,True,True,False,True
434,True,True,False,True
435,True,False,False,False
436,True,False,True,False
437,True,False,True,False
438,True,False,True,False
439,True,False,True,False
440,True,False,False,False
441,True,False,False,False
442,True,False,False,False
443,True,False,False,False
444,True,False,True,False
