ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
0,False,False,False,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,True,True
5,False,False,False,True
6,False,False,True,True
7,False,False,True,True
8,False,False,False,True
9,False,False,True,True
10,False,False,True,True
11,False,False,False,True
12,False,False,True,True
13,False,False,True,True
14,False,False,False,True
15,False,False,False,True
16,False,False,True,True
17,False,False,False,True
18,False,False,True,True
19,False,False,True,True
20,False,False,False,True
21,False,False,True,True
22,False,False,False,True
23,False,False,False,True
24,False,False,False,True
25,False,False,False,True
26,False,False,False,True
27,False,False,False,True
28,False,False,False,True
29,False,False,False,True
30,False,False,False,True
31,False,False,False,True
32,False,False,False,True
33,False,False,False,True
34,False,False,False,True
35,False,False,False,True
36,False,False,False,True
37,False,False,False,True
38,False,False,False,True
39,False,False,False,True
40,False,False,False,True
41,False,False,False,True
42,False,False,False,True
43,False,False,False,True
44,False,False,False,True
45,False,False,False,True
46,False,False,False,True
47,False,False,False,True
48,False,False,False,True
49,False,False,False,True
50,False,False,False,True
51,False,False,False,True
52,False,False,False,True
53,False,False,False,True
54,False,False,False,True
55,False,False,False,True
56,False,False,False,True
57,False,False,False,True
58,False,False,False,True
59,False,False,False,True
60,False,False,False,True
61,False,False,False,True
62,False,False,False,True
63,False,False,False,True
64,False,False,False,True
65,False,False,False,True
66,False,False,False,True
67,False,False,False,True
68,False,False,False,True
69,False,False,False,True
70,False,False,False,True
71,False,False,False,True
72,False,False,False,True
73,False,False,False,True
74,False,False,False,True
75,False,False,False,True
76,False,False,False,True
77,False,False,False,True
78,False,False,False,True
79,False,False,False,True
80,False,False,False,True
81,False,False,False,True
82,False,False,False,True
83,False,False,False,True
84,False,False,False,True
85,False,False,False,True
86,False,False,False,True
87,False,False,False,True
88,False,False,False,True
89,False,False,False,True
90,False,False,False,True
91,False,False,False,True
92,False,False,False,True
93,False,False,False,True
94,False,False,False,True
95,False,False,False,True
96,False,False,False,True
97,False,False,False,True
98,False,False,False,True
99,False,False,False,True
100,False,False,False,True
101,False,False,False,True
102,False,False,False,True
103,False,False,False,True
104,False,False,False,True
105,False,False,False,True
106,False,False,False,True
107,False,False,False,True
108,False,False,False,True
109,False,False,False,True
110,False,False,False,True
111,False,False,False,True
112,False,False,False,True
113,False,False,False,True
114,False,False,False,True
115,False,False,False,True
116,False,False,True,True
117,False,False,True,True
118,False,False,True,True
119,False,False,False,True
120,False,True,True,True
121,False,True,True,True
122,True,True,True,True
123,True,True,True,True
124,False,True,True,True
125,False,True,True,True
126,False,True,True,True
127,False,True,True,True
128,False,True,True,True
129,False,False,True,True
130,False,False,True,True
131,False,False,True,True
132,False,False,False,True
133,False,False,False,True
134,False,False,False,True
135,False,False,False,True
136,False,False,False,True
137,False,False,False,True
138,False,False,False,True
139,False,False,False,True
140,False,False,False,True
141,False,False,False,True
142,False,False,False,True
143,False,False,False,True
144,False,False,False,True
145,False,False,False,True
146,False,False,False,True
147,False,False,True,True
148,False,False,True,True
149,False,False,True,True
150,False,False,False,True
151,False,True,True,True
152,False,True,False,True
153,False,True,True,True
154,False,True,False,True
155,False,True,False,True
156,False,True,False,True
157,False,True,True,True
158,False,True,False,True
159,False,True,False,True
160,False,True,False,True
161,False,False,False,True
162,False,False,False,True
163,False,False,False,True
