ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
0,False,False,True,True,True
1,False,False,True,False,True
2,False,False,True,False,True
3,False,False,True,False,True
4,False,False,True,False,True
5,False,False,True,False,True
6,False,False,True,False,True
7,False,False,True,False,True
8,False,False,True,False,True
9,False,False,True,False,True
10,False,False,True,False,True
11,False,False,True,False,True
12,False,False,True,False,True
13,False,False,True,False,True
14,False,False,True,False,True
15,False,False,True,False,True
16,False,False,True,False,True
17,False,False,False,False,True
18,False,False,False,False,True
19,False,False,False,False,True
20,False,False,False,False,True
21,False,False,False,False,True
22,False,False,False,False,True
23,False,False,False,False,True
24,False,False,False,False,True
25,False,False,False,False,True
26,False,False,False,False,True
27,False,False,False,False,True
28,False,False,False,False,True
29,False,False,False,False,True
30,False,False,False,False,True
31,False,False,False,False,True
32,False,False,False,False,True
33,False,False,False,False,True
34,False,False,False,False,True
35,False,False,False,False,True
36,False,False,False,False,True
37,False,False,False,False,True
38,False,False,False,False,True
39,False,False,False,False,True
40,False,False,False,False,True
41,False,False,False,False,True
42,False,False,True,False,True
43,False,False,True,False,True
44,False,False,True,False,True
45,False,False,True,False,True
46,False,False,True,False,True
47,False,False,True,False,True
48,False,False,True,False,True
49,False,False,True,False,True
50,False,False,True,False,True
51,False,False,True,False,True
52,False,False,True,False,True
53,False,False,True,False,True
54,False,False,True,False,True
55,False,False,True,False,True
56,False,False,True,False,True
57,False,False,True,False,True
58,False,False,True,False,True
59,False,False,True,False,True
60,False,False,True,False,True
61,False,False,True,False,True
62,False,False,True,False,True
63,False,False,True,False,True
64,False,False,False,False,True
65,False,False,False,False,True
66,False,False,False,False,True
67,False,False,False,False,True
68,False,False,False,False,True
69,False,False,True,False,True
70,False,False,True,False,True
71,False,False,False,False,True
72,False,False,False,False,True
73,False,False,False,False,True
74,False,False,False,False,True
75,False,False,False,False,True
76,False,False,False,False,True
77,False,False,False,False,True
78,False,False,False,False,True
79,False,False,False,False,True
80,False,True,False,False,True
81,False,True,False,False,True
82,False,True,False,False,True
83,False,True,False,False,True
84,False,True,False,False,True
85,False,True,False,False,True
86,False,True,False,False,True
87,False,True,False,False,True
88,False,True,False,False,True
89,False,True,False,False,True
90,False,True,False,False,True
91,False,True,False,False,True
92,False,True,False,False,True
93,False,True,False,False,True
94,False,True,False,False,True
95,False,True,False,False,True
96,False,True,False,False,True
97,False,True,False,False,True
98,False,True,False,False,True
99,False,True,False,False,True
100,False,True,False,False,True
101,False,True,False,False,True
102,False,True,False,False,True
103,False,True,False,False,True
104,False,True,False,False,True
105,False,True,False,False,True
106,False,True,False,False,True
107,False,True,False,False,True
108,False,True,False,False,True
109,False,True,False,False,True
110,False,True,False,False,True
111,False,True,False,False,True
112,False,True,False,False,True
113,False,True,False,False,True
114,False,True,False,False,True
115,False,True,False,False,True
116,False,True,False,False,True
117,False,True,False,True,True
118,False,True,False,False,True
119,False,True,False,False,True
120,False,True,False,False,True
121,False,True,False,False,True
122,False,True,False,True,True
123,False,True,False,False,True
124,False,True,False,False,True
125,False,True,False,False,True
126,False,True,False,False,True
127,False,True,False,True,True
128,False,True,False,False,True
129,False,True,False,False,True
130,False,True,False,False,True
131,False,True,False,False,True
132,False,True,False,True,True
133,False,True,False,False,True
134,False,True,False,False,True
135,False,True,False,False,True
136,False,True,False,False,True
137,False,True,False,True,True
138,False,True,False,False,True
139,False,True,False,False,True
140,False,True,False,False,True
141,False,True,False,False,True
142,False,True,False,True,True
143,False,True,False,False,True
144,False,True,False,False,True
145,False,False,False,False,True
146,False,False,False,False,True
147,False,False,False,False,True
148,False,False,False,False,True
149,False,False,False,False,True
150,False,False,False,False,True
151,False,False,False,False,True
152,False,False,False,False,True
153,False,False,False,False,True
154,False,False,False,False,True
155,False,False,False,False,True
156,False,False,False,False,True
157,False,False,False,False,True
158,False,False,False,False,True
159,False,False,False,False,True
160,False,False,False,False,True
161,False,False,False,False,True
162,False,False,False,False,True
163,False,False,False,False,True
164,False,True,False,False,True
165,False,True,False,False,True
166,False,True,False,False,True
167,False,True,False,False,True
168,False,True,False,False,True
169,False,True,False,False,True
170,False,True,False,False,True
171,False,True,False,False,True
172,False,True,False,False,True
173,False,True,False,True,True
174,False,True,False,False,True
175,False,True,False,False,True
176,False,True,False,False,True
177,False,True,False,False,True
178,False,True,False,True,True
179,False,True,False,False,True
180,False,True,False,False,True
181,False,True,False,False,True
182,False,True,False,False,True
183,False,True,False,False,True
184,False,True,False,False,True
185,False,True,False,False,True
186,False,True,False,False,True
187,False,True,False,False,True
188,False,True,False,False,True
189,False,True,False,False,True
190,False,True,False,True,True
191,False,True,False,False,True
192,False,True,False,False,True
193,False,True,False,False,True
194,False,True,False,False,True
195,False,True,False,True,True
196,False,True,False,False,True
197,False,True,False,False,True
198,False,True,False,False,True
199,False,True,False,False,True
200,False,True,False,True,True
201,False,True,False,False,True
202,False,True,False,False,True
203,False,True,False,False,True
204,False,True,False,False,True
205,False,True,False,True,True
206,False,True,False,False,True
207,False,True,False,False,True
208,False,True,False,False,True
209,False,True,False,False,True
210,False,True,False,True,True
211,False,True,False,False,True
212,False,True,False,False,True
213,False,True,False,False,True
214,False,True,False,False,True
215,False,True,False,True,True
216,False,True,False,False,True
217,False,True,False,False,True
218,False,True,False,False,True
219,False,True,False,False,True
220,False,True,False,True,True
221,False,True,False,False,True
222,False,True,False,False,True
223,False,True,False,False,True
224,False,True,False,False,True
225,False,True,False,True,True
226,False,True,False,False,True
227,False,True,False,False,True
228,False,True,False,False,True
229,False,True,False,False,True
230,False,True,False,True,True
231,False,True,False,False,True
232,False,True,False,False,True
233,False,True,False,False,True
234,False,True,False,False,True
235,False,True,False,True,True
236,False,False,False,False,True
237,False,False,False,False,True
238,False,False,False,False,True
239,False,False,False,False,True
240,False,False,False,False,True
241,False,False,False,False,True
242,False,False,False,False,True
243,False,False,False,False,True
244,False,False,False,False,True
245,False,False,False,False,True
246,False,False,False,False,True
247,False,False,False,False,True
248,False,False,False,False,True
249,False,False,False,False,True
250,False,False,False,False,True
251,False,False,False,False,True
252,False,False,False,False,True
253,False,False,False,False,True
254,False,False,False,False,True
255,False,False,False,False,True
256,False,False,False,False,True
257,False,False,False,False,True
258,False,False,False,False,True
259,False,False,False,False,True
260,False,False,False,False,True
261,False,False,False,False,True
262,False,False,False,False,True
263,False,False,False,False,True
264,False,False,False,False,True
265,False,False,False,False,True
266,False,False,False,False,True
267,False,False,False,False,True
268,False,False,False,False,True
269,False,False,False,False,True
270,False,False,False,False,True
271,False,False,False,False,True
272,False,False,False,False,True
273,False,False,False,False,True
274,False,False,False,False,True
275,False,False,False,False,True
276,False,False,False,False,True
277,False,False,False,False,True
278,False,False,False,False,True
279,False,False,False,False,True
280,False,False,False,False,True
281,False,False,False,False,True
282,False,False,False,False,True
283,False,False,False,False,True
284,False,False,False,False,True
285,False,False,False,False,True
286,False,False,False,False,True
287,False,True,False,False,True
288,False,True,False,False,True
289,False,True,False,False,True
290,False,True,False,False,True
291,False,True,False,False,True
292,False,True,False,False,True
293,False,True,False,False,True
294,False,True,False,False,True
295,False,True,False,False,True
296,False,True,False,False,True
297,False,True,False,False,True
298,False,True,False,False,True
299,False,True,False,False,True
300,False,True,False,False,True
301,False,True,False,False,True
302,False,True,False,False,True
303,False,True,False,False,True
304,False,True,False,False,True
305,False,True,False,False,True
306,False,True,False,False,True
307,False,True,False,False,True
308,False,True,False,False,True
309,False,True,False,False,True
310,False,True,False,False,True
311,False,True,False,False,True
312,False,True,False,False,True
313,False,True,False,False,True
314,False,True,False,False,True
315,False,True,False,False,True
316,False,True,False,False,True
317,False,True,False,False,True
318,False,True,False,False,True
319,False,True,False,False,True
320,False,True,False,False,True
321,False,True,False,False,True
322,False,True,False,False,True
323,False,True,False,False,True
324,False,True,False,False,True
325,False,True,False,False,True
326,False,False,False,False,True
327,False,False,False,False,True
328,False,False,False,False,True
329,False,False,False,True,False
330,False,False,False,False,False
331,False,False,False,False,False
332,False,False,False,False,False
333,False,False,False,False,False
334,False,False,False,False,False
335,False,False,False,False,False
336,False,False,False,False,False
337,False,False,False,False,False
338,False,False,False,False,False
339,False,False,False,False,False
340,False,False,False,False,False
341,False,False,False,False,False
342,False,False,False,False,False
343,False,False,False,False,False
344,False,False,False,False,False
345,False,False,False,False,False
346,False,False,False,False,False
347,False,False,False,False,False
348,False,False,False,False,False
349,False,False,False,False,False
350,False,False,False,False,False
351,False,False,False,True,False
352,False,True,False,False,False
353,False,True,False,False,False
354,False,True,False,False,False
355,False,True,False,False,False
356,False,True,False,True,False
357,False,True,False,False,False
358,False,True,False,False,False
359,False,True,False,False,False
360,False,True,False,False,False
361,False,True,False,True,False
362,False,True,False,False,False
363,False,True,False,False,False
364,False,True,False,False,False
365,False,True,False,False,False
366,False,True,False,True,False
367,False,True,False,False,False
368,False,True,False,False,False
369,False,True,False,False,False
370,False,True,False,False,False
371,False,True,False,True,False
372,False,True,False,False,False
373,False,True,False,False,False
374,False,True,False,False,False
375,False,True,False,False,False
376,False,True,False,True,False
377,False,True,False,False,False
378,False,True,False,False,False
379,False,True,False,False,False
380,False,True,False,False,False
381,False,True,False,True,False
382,False,True,False,False,False
383,False,True,False,False,False
384,False,True,False,False,False
385,False,True,False,False,False
386,False,True,False,True,False
387,False,True,False,False,False
388,False,True,False,False,False
389,False,True,False,False,False
390,False,True,False,False,False
391,False,True,False,True,False
392,False,True,False,False,False
393,False,True,False,False,False
394,False,True,False,False,False
395,False,True,False,False,False
396,False,True,False,True,False
397,False,True,False,False,False
398,False,True,False,False,False
399,False,True,False,False,False
400,False,True,False,False,False
401,False,True,False,True,False
402,False,True,False,False,False
403,False,True,False,False,False
404,False,True,False,False,False
405,False,True,False,False,False
406,False,True,False,True,False
407,False,True,False,False,False
408,False,True,False,False,False
409,False,True,False,False,False
410,False,True,False,False,False
411,False,True,False,True,False
412,False,True,False,False,False
413,False,True,False,False,False
414,False,True,False,False,False
415,False,True,False,False,False
416,False,True,False,True,False
417,False,True,False,False,False
418,False,True,False,False,False
419,False,True,False,False,False
420,False,True,False,False,False
421,False,True,False,True,False
422,False,True,False,False,False
423,False,True,False,False,False
424,False,True,False,False,False
425,False,True,False,False,False
426,False,True,False,True,False
427,False,True,False,False,False
428,False,True,False,False,False
429,False,True,False,False,False
430,False,True,False,False,False
431,False,True,False,True,False
432,False,True,False,False,False
433,False,True,False,False,False
434,False,True,False,False,False
435,False,True,False,False,False
436,False,True,False,True,False
437,False,True,False,False,False
438,False,True,False,False,False
439,False,True,False,False,False
440,False,True,False,False,False
441,False,True,False,True,False
442,False,True,False,False,False
443,False,True,False,False,False
444,False,True,False,False,False
445,False,True,False,False,False
446,False,True,False,True,False
447,False,False,False,False,False
448,False,False,False,False,False
449,False,False,False,False,False
450,False,False,False,False,False
451,False,False,False,False,False
452,False,False,False,False,False
453,False,False,False,False,False
454,False,False,False,False,False
455,False,False,False,False,False
456,False,False,False,False,False
457,False,False,False,False,False
458,False,False,False,False,False
459,False,False,False,False,False
460,False,False,False,False,False
461,False,False,False,False,False
462,False,False,False,False,False
463,False,False,False,False,False
464,False,False,False,False,False
465,False,False,False,False,False
466,False,True,False,False,False
467,False,True,False,False,False
468,False,True,False,False,False
469,False,True,False,False,False
470,False,True,False,False,False
471,False,True,False,False,False
472,False,True,False,False,False
473,False,True,False,False,False
474,False,True,False,False,False
475,False,True,False,False,False
476,False,True,False,False,False
477,False,False,False,False,False
478,False,False,False,False,False
479,False,False,False,False,False
480,False,False,False,False,False
481,False,False,False,False,False
482,False,False,False,False,False
483,False,False,False,False,False
484,False,False,False,False,False
485,False,False,False,False,False
486,False,False,False,False,False
487,False,False,False,False,False
488,False,False,False,False,False
489,False,False,False,False,False
490,False,False,False,False,False
491,False,False,False,False,False
492,False,False,False,False,False
493,False,False,False,False,False
494,False,False,False,False,False
