ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
163,False,False,True,True
164,False,False,True,True
165,False,False,True,True
166,False,False,False,True
167,False,False,True,True
168,False,False,False,True
169,False,False,True,True
170,False,False,True,True
171,False,False,False,True
172,False,False,True,True
173,False,False,True,True
174,False,False,False,True
175,False,False,True,True
176,False,False,False,True
177,False,False,True,True
178,False,False,False,True
179,False,False,True,True
180,False,False,True,True
181,False,False,True,True
182,False,False,True,True
183,False,False,True,True
184,False,False,False,True
185,False,False,True,True
186,False,False,True,True
187,False,False,False,True
188,False,False,True,True
189,False,False,False,True
190,False,False,True,True
191,False,False,True,True
192,False,False,False,True
193,False,False,True,True
194,False,False,False,True
195,False,False,True,True
196,False,False,True,True
197,False,False,True,True
198,False,False,True,True
199,False,False,True,True
200,False,False,True,True
201,False,False,True,True
202,False,False,True,True
203,False,False,True,True
204,False,False,True,True
205,False,False,True,True
206,False,False,True,True
207,False,False,True,True
208,False,False,True,True
209,False,False,True,True
210,False,False,True,True
211,False,False,True,True
212,False,False,True,True
213,False,False,True,True
214,False,False,True,True
215,False,False,True,True
216,False,False,True,True
217,False,False,False,True
218,False,False,False,True
219,False,False,False,True
220,False,False,False,True
221,False,False,False,True
222,False,False,True,True
223,False,False,False,True
224,False,False,True,True
225,False,False,False,True
226,False,False,False,True
227,False,False,False,True
228,False,False,False,True
229,False,False,False,True
230,False,False,False,True
231,False,False,False,True
232,False,False,True,True
233,False,False,False,True
234,False,False,True,True
235,False,False,False,True
236,False,False,True,True
237,False,False,True,True
238,False,False,False,True
239,False,False,True,True
240,False,False,True,True
241,False,False,False,True
242,False,False,True,True
243,False,False,True,True
244,False,False,False,True
245,False,False,True,True
246,False,False,True,True
247,False,False,False,True
248,False,False,True,True
249,False,False,False,True
250,False,False,False,True
251,False,False,True,True
252,False,False,True,True
253,False,False,False,True
254,False,False,True,True
255,False,False,True,True
256,False,False,False,True
257,False,False,True,True
258,False,False,True,True
259,False,False,False,True
260,False,False,True,True
261,False,False,False,True
262,False,False,False,True
263,False,False,True,True
264,False,False,False,True
265,False,False,False,True
266,False,False,True,True
267,False,False,False,True
268,False,False,False,True
269,False,False,True,True
270,False,False,True,True
271,False,False,False,True
272,False,False,True,True
273,False,False,True,True
274,False,False,False,True
275,False,False,False,True
276,False,False,True,True
277,False,False,False,True
278,False,False,False,True
279,False,False,True,True
280,False,False,False,True
281,False,False,True,True
282,False,False,False,True
283,False,False,True,True
284,False,False,True,True
285,False,False,False,True
286,False,False,True,True
287,False,False,False,True
288,False,False,True,True
289,False,False,True,True
290,False,False,True,True
291,False,False,True,True
292,False,False,True,True
293,False,False,True,True
294,False,False,True,True
295,False,False,False,True
296,False,False,False,True
297,False,False,True,True
298,False,False,False,True
299,False,False,False,True
300,False,False,True,True
301,False,False,False,True
302,False,False,False,True
303,False,False,False,True
304,False,False,False,True
305,False,False,False,True
306,False,False,False,True
307,False,False,False,True
308,False,False,True,True
309,False,False,False,True
310,False,False,False,True
311,False,False,False,True
312,False,False,False,True
313,False,False,False,True
314,False,False,False,True
315,False,False,False,True
316,False,False,False,True
317,False,False,False,True
318,False,False,False,True
319,False,False,False,True
320,False,False,False,True
321,False,False,True,True
322,False,False,False,True
323,False,False,False,True
324,False,False,True,True
325,False,False,False,True
326,False,False,True,True
327,False,False,False,True
328,False,False,False,True
329,False,False,False,True
330,False,False,False,True
331,False,False,False,True
332,False,False,False,True
333,False,False,True,True
334,False,False,True,True
335,False,False,False,True
336,False,False,False,True
337,False,False,True,True
338,False,False,True,True
339,False,False,False,True
340,False,False,True,True
341,False,False,True,True
342,False,False,True,True
343,False,False,True,True
344,False,False,True,True
345,False,False,True,True
346,False,False,True,True
347,False,False,False,True
348,False,False,True,True
349,False,False,False,True
350,False,False,True,True
351,False,False,True,True
352,False,False,False,True
353,False,False,True,True
354,False,False,True,True
355,False,False,True,True
356,False,False,True,True
357,False,False,True,True
358,False,False,True,True
359,False,False,True,True
360,False,False,True,True
361,False,False,True,True
362,False,False,True,True
363,False,False,True,True
364,False,False,True,True
365,False,False,True,True
366,False,False,True,True
367,False,False,True,True
368,False,False,True,True
369,False,False,True,True
370,False,False,True,True
371,False,False,True,True
372,False,False,True,True
373,False,False,True,True
374,False,False,True,True
375,False,False,True,True
376,False,False,True,True
377,False,False,True,True
378,False,False,True,True
379,False,False,True,True
380,False,False,True,True
381,False,False,True,True
382,False,False,True,True
383,False,False,True,True
384,False,False,True,True
385,False,False,True,True
386,False,False,True,True
387,False,False,True,True
388,False,False,True,True
389,False,False,True,True
390,False,False,True,True
391,False,False,True,True
392,False,False,True,True
393,False,False,True,True
394,False,False,True,True
395,False,False,True,True
396,False,False,True,True
397,False,False,True,True
398,False,False,True,True
399,False,False,True,True
400,False,False,True,True
401,False,False,True,True
402,False,False,True,True
403,False,False,True,True
404,False,False,True,True
405,False,False,True,True
406,False,False,True,True
407,False,False,True,True
408,False,False,True,True
409,False,False,True,True
410,False,False,True,True
411,False,False,True,True
412,False,False,True,True
413,False,False,True,True
414,False,False,False,True
415,False,False,False,True
416,False,False,False,True
417,False,False,True,True
418,False,False,True,True
419,False,False,True,True
420,False,False,False,True
421,False,False,False,True
422,False,False,False,True
423,False,False,False,True
424,False,False,True,True
425,False,False,True,True
426,False,False,False,True
427,False,False,False,True
428,False,False,False,True
429,False,False,False,True
430,False,False,True,True
431,False,False,True,True
432,False,False,False,True
433,False,False,True,True
434,False,False,True,True
435,False,False,False,True
436,False,False,False,True
437,False,False,False,True
438,False,False,False,True
439,False,False,False,True
440,False,False,False,True
441,False,False,False,True
442,False,False,False,True
443,False,False,True,True
444,False,False,False,True
445,False,False,False,True
446,False,False,True,True
447,False,False,False,True
448,False,False,False,True
449,False,False,True,True
450,False,False,False,True
451,False,False,False,True
452,False,False,True,True
453,False,False,False,True
454,False,False,False,True
455,False,False,True,True
456,False,False,False,True
457,False,False,False,True
458,False,False,True,True
459,False,False,False,True
460,False,False,False,True
461,False,False,True,True
462,False,False,False,True
463,False,False,False,True
464,False,False,True,True
465,False,False,True,True
466,False,False,False,True
467,False,False,False,True
468,False,False,True,True
469,False,False,False,True
470,False,False,False,True
471,False,False,False,True
472,False,False,False,True
473,False,False,False,True
474,False,False,False,True
475,False,False,False,True
476,False,False,False,True
477,False,False,False,True
478,False,False,True,True
479,False,False,False,True
480,False,False,False,True
481,False,False,True,True
482,False,False,False,True
483,False,False,False,True
484,False,False,False,True
485,False,False,False,True
486,False,False,False,True
487,False,False,False,True
488,False,False,False,True
489,False,False,True,True
490,False,False,False,True
491,False,False,False,True
492,False,False,True,True
493,False,False,False,True
494,False,False,True,True
495,False,False,False,True
496,False,False,True,True
497,False,False,False,True
498,False,False,False,True
499,False,False,False,True
500,False,False,True,True
501,False,False,True,True
502,False,False,True,True
503,False,False,True,True
504,False,False,True,True
505,False,False,True,True
506,False,False,True,True
507,False,False,True,True
508,False,False,True,True
509,False,False,False,True
510,False,False,False,True
511,False,False,True,True
512,False,False,True,True
513,False,False,True,True
514,False,False,True,True
515,False,False,True,True
516,False,False,False,True
517,True,False,False,True
518,False,True,True,True
519,False,True,True,True
520,True,False,True,True
521,True,False,True,True
522,True,False,True,True
523,True,False,True,True
524,True,False,True,True
525,False,True,True,True
526,False,True,True,True
527,True,False,False,True
528,False,False,False,True
529,False,False,False,True
530,False,False,False,True
531,False,False,False,True
532,False,False,False,True
533,False,False,True,True
534,False,False,False,True
535,False,False,True,True
536,False,False,True,True
537,False,False,False,True
538,False,False,True,True
539,False,False,False,True
540,False,False,True,True
541,False,False,False,True
542,False,False,False,True
543,False,False,False,True
544,False,False,False,True
