ts,are_entities_near_coll,ego_is_faster_than_s,prop_eval
1659,False,False,True
1660,False,False,True
1661,False,False,True
1662,False,False,True
1663,False,False,True
1664,False,False,True
1665,False,False,True
1666,False,False,True
1667,False,False,True
1668,False,False,True
1669,False,False,True
1670,False,False,True
1671,False,False,True
1672,False,False,True
1673,False,False,True
1674,False,False,True
1675,False,False,True
1676,False,False,True
1677,False,False,True
1678,False,False,True
1679,False,False,True
1680,False,False,True
1681,False,False,True
1682,False,False,True
1683,False,False,True
1684,False,False,True
1685,False,False,True
1686,False,False,True
1687,False,False,True
1688,False,False,True
1689,False,False,True
1690,False,False,True
1691,False,False,True
1692,False,False,True
1693,False,False,True
1694,False,False,True
1695,False,False,True
1696,False,False,True
1697,False,False,True
1698,False,False,True
1699,False,False,True
1700,False,False,True
1701,False,False,True
1702,False,False,True
1703,False,False,True
1704,False,False,True
1705,False,False,True
1706,False,False,True
1707,False,False,True
1708,False,False,True
1709,False,False,True
1710,False,False,True
1711,False,False,True
1712,False,False,True
1713,False,False,True
1714,False,False,True
1715,False,False,True
1716,False,False,True
1717,False,False,True
1718,False,False,True
1719,False,False,True
1720,False,False,True
1721,False,False,True
1722,False,False,True
1723,False,False,True
1724,False,False,True
1725,False,False,True
1726,False,False,True
1727,False,False,True
1728,False,False,True
1729,False,False,True
1730,False,False,True
1731,False,False,True
1732,False,False,True
1733,False,False,True
1734,False,False,True
1735,False,False,True
1736,False,False,True
1737,False,False,True
1738,False,False,True
1739,False,False,True
1740,False,False,True
1741,False,False,True
1742,False,False,True
1743,False,False,True
1744,False,False,True
1745,False,False,True
1746,False,False,True
1747,False,False,True
1748,False,False,True
1749,False,False,True
1750,False,False,True
1751,False,False,True
1752,False,False,True
1753,False,False,True
1754,False,False,True
1755,False,False,True
1756,False,False,True
1757,False,False,True
1758,False,False,True
1759,False,False,True
1760,False,False,True
1761,False,False,True
1762,False,False,True
1763,False,False,True
1764,False,False,True
1765,False,False,True
1766,False,False,True
1767,False,False,True
1768,False,False,True
1769,False,False,True
1770,False,False,True
1771,False,False,True
1772,False,False,True
1773,False,False,True
1774,False,False,True
1775,False,False,True
1776,False,False,True
1777,False,False,True
1778,False,False,True
1779,False,False,True
1780,False,False,True
1781,False,False,True
1782,False,False,True
1783,False,False,True
1784,False,False,True
1785,False,False,True
1786,False,False,True
1787,False,False,True
1788,False,False,True
1789,False,False,True
1790,False,False,True
1791,False,False,True
1792,False,False,True
1793,False,False,True
1794,False,False,True
1795,False,False,True
1796,False,False,True
1797,False,False,True
1798,False,False,True
1799,False,False,True
1800,False,False,True
1801,False,False,True
1802,False,False,True
1803,False,False,True
1804,False,False,True
1805,False,False,True
1806,False,False,True
1807,False,False,True
1808,False,False,True
1809,False,False,True
1810,False,False,True
1811,False,False,True
1812,False,False,True
1813,False,False,True
1814,False,False,True
1815,False,False,True
1816,False,False,True
1817,False,False,True
1818,False,False,True
1819,False,False,True
1820,False,False,True
1821,False,False,True
1822,False,False,True
1823,False,False,True
1824,False,False,True
1825,False,False,True
1826,False,False,True
1827,False,False,True
1828,False,False,True
1829,False,False,True
1830,False,False,True
1831,False,False,True
1832,False,False,True
1833,False,False,True
1834,False,False,True
1835,False,False,True
1836,False,False,True
1837,False,False,True
1838,False,False,True
1839,False,False,True
1840,False,False,True
1841,False,False,True
1842,False,False,True
1843,False,False,True
1844,False,False,True
1845,False,False,True
1846,False,False,True
1847,False,False,True
1848,False,False,True
1849,False,False,True
1850,False,False,True
1851,False,False,True
1852,False,False,True
1853,False,False,True
1854,False,False,True
1855,False,False,True
1856,False,False,True
1857,False,False,True
1858,False,False,True
1859,False,False,True
1860,False,False,True
1861,False,False,True
1862,False,False,True
1863,False,False,True
1864,False,False,True
1865,False,False,True
1866,False,False,True
1867,False,False,True
1868,False,False,True
1869,False,False,True
1870,False,False,True
1871,False,False,True
1872,False,False,True
1873,False,False,True
1874,False,False,True
1875,False,False,True
1876,False,False,True
1877,False,False,True
1878,False,False,True
1879,False,False,True
1880,False,False,True
1881,False,False,True
1882,False,False,True
1883,False,False,True
1884,False,False,True
1885,False,False,True
1886,False,False,True
1887,False,False,True
1888,False,False,True
1889,False,False,True
1890,False,False,True
1891,False,False,True
1892,False,False,True
1893,False,False,True
1894,False,False,True
1895,False,False,True
1896,False,False,True
1897,False,False,True
1898,False,False,True
1899,False,False,True
1900,False,False,True
1901,False,False,True
1902,False,False,True
1903,False,False,True
1904,False,False,True
1905,False,False,True
1906,False,False,True
1907,False,False,True
1908,False,False,True
1909,False,False,True
1910,False,False,True
1911,False,False,True
1912,False,False,True
1913,False,False,True
1914,False,False,True
1915,False,False,True
1916,False,False,True
1917,False,False,True
1918,False,False,True
1919,False,False,True
1920,False,False,True
1921,False,False,True
1922,False,False,True
1923,False,False,True
1924,False,False,True
1925,False,False,True
1926,False,False,True
1927,False,False,True
1928,False,False,True
1929,False,False,True
1930,False,False,True
1931,False,False,True
1932,False,False,True
1933,False,False,True
1934,False,False,True
1935,False,False,True
1936,False,False,True
1937,False,False,True
1938,False,False,True
1939,False,False,True
1940,False,False,True
1941,False,False,True
1942,False,False,True
1943,False,False,True
1944,False,False,True
1945,False,False,True
1946,False,False,True
1947,False,False,True
1948,False,False,True
1949,False,False,True
1950,False,False,True
1951,False,False,True
1952,False,False,True
1953,False,False,True
1954,False,False,True
1955,False,False,True
1956,False,False,True
1957,False,False,True
1958,False,False,True
1959,False,False,True
1960,False,False,True
1961,False,False,True
1962,False,False,True
1963,False,False,True
1964,False,False,True
1965,False,False,True
1966,False,False,True
1967,False,False,True
1968,False,False,True
1969,False,False,True
1970,False,False,True
1971,False,False,True
1972,False,False,True
1973,False,False,True
1974,False,False,True
1975,False,False,True
1976,False,False,True
1977,False,False,True
1978,False,False,True
1979,False,False,True
1980,False,False,True
1981,False,False,True
1982,False,False,True
1983,False,False,True
1984,False,False,True
1985,False,False,True
1986,False,False,True
1987,False,False,True
1988,False,False,True
1989,False,False,True
1990,False,False,True
1991,False,False,True
1992,False,False,True
1993,False,False,True
1994,False,False,True
1995,False,False,True
1996,False,False,True
1997,False,False,True
1998,False,False,True
1999,False,False,True
2000,False,False,True
2001,False,False,True
2002,False,False,True
2003,False,False,True
2004,False,False,True
2005,False,False,True
2006,False,False,True
2007,False,False,True
2008,False,False,True
2009,False,False,True
2010,False,False,True
2011,False,False,True
2012,False,False,True
2013,False,False,True
2014,False,False,True
2015,False,False,True
2016,False,False,True
2017,False,False,True
2018,False,False,True
2019,False,False,True
2020,False,False,True
2021,False,False,True
2022,False,False,True
2023,False,False,True
2024,False,False,True
2025,False,False,True
2026,False,False,True
2027,False,False,True
2028,False,False,True
2029,False,False,True
2030,False,False,True
2031,False,False,True
2032,False,False,True
2033,False,False,True
2034,False,False,True
2035,False,False,True
2036,False,False,True
2037,False,False,True
2038,False,False,True
2039,False,False,True
2040,False,False,True
2041,False,False,True
2042,False,False,True
2043,False,False,True
2044,False,False,True
2045,False,False,True
2046,False,False,True
2047,False,False,True
2048,False,False,True
2049,False,False,True
2050,False,False,True
2051,False,False,True
2052,False,False,True
2053,False,False,True
2054,False,False,True
2055,False,False,True
2056,False,False,True
2057,False,False,True
2058,False,False,True
2059,False,False,True
2060,False,False,True
2061,False,False,True
2062,False,False,True
2063,False,False,True
2064,False,False,True
2065,False,False,True
2066,False,False,True
2067,False,False,True
2068,False,False,True
2069,False,False,True
2070,False,False,True
2071,False,False,True
2072,False,False,True
2073,False,False,True
2074,False,False,True
2075,False,False,True
2076,False,False,True
2077,False,False,True
2078,False,False,True
2079,False,False,True
2080,False,False,True
2081,False,False,True
2082,False,False,True
2083,False,False,True
2084,False,False,True
2085,False,False,True
2086,False,False,True
2087,False,False,True
2088,False,False,True
2089,False,False,True
2090,False,False,True
2091,False,False,True
2092,False,False,True
2093,False,False,True
2094,False,False,True
2095,False,False,True
2096,False,False,True
2097,False,False,True
2098,False,False,True
2099,False,False,True
2100,False,False,True
2101,False,False,True
2102,False,False,True
2103,False,False,True
2104,False,False,True
2105,False,False,True
2106,False,False,True
2107,False,False,True
2108,False,False,True
2109,False,False,True
2110,False,False,True
2111,False,False,True
2112,False,False,True
2113,False,False,True
2114,False,False,True
2115,False,False,True
2116,False,False,True
2117,False,False,True
2118,False,False,True
2119,False,False,True
2120,False,False,True
2121,False,False,True
2122,False,False,True
2123,False,False,True
2124,False,False,True
2125,False,False,True
2126,False,False,True
2127,False,False,True
2128,False,False,True
2129,False,False,True
2130,False,False,True
2131,False,False,True
2132,False,False,True
2133,False,False,True
2134,False,False,True
2135,False,False,True
2136,False,False,True
2137,False,False,True
2138,False,False,True
2139,False,False,True
2140,False,False,True
2141,False,False,True
2142,False,False,True
2143,False,False,True
2144,False,False,True
2145,False,False,True
2146,False,False,True
2147,False,False,True
2148,False,False,True
2149,False,False,True
2150,False,False,True
2151,False,False,True
2152,False,False,True
2153,False,False,True
2154,False,False,True
2155,False,False,True
2156,False,False,True
2157,False,False,True
2158,False,False,True
2159,False,False,True
2160,False,False,True
2161,False,False,True
2162,False,False,True
2163,False,False,True
2164,False,False,True
2165,False,False,True
2166,False,False,True
2167,False,False,True
2168,False,False,True
2169,False,False,True
2170,False,False,True
2171,False,False,True
2172,False,False,True
2173,False,False,True
2174,False,False,True
2175,False,False,True
2176,False,False,True
2177,False,False,True
2178,False,False,True
2179,False,False,True
2180,False,False,True
2181,False,False,True
2182,False,False,True
2183,False,False,True
2184,False,False,True
2185,False,False,True
2186,False,False,True
2187,False,False,True
2188,False,False,True
2189,False,False,True
2190,False,False,True
2191,False,False,True
2192,False,False,True
2193,False,False,True
2194,False,False,True
2195,False,False,True
2196,False,False,True
2197,False,False,True
2198,False,False,True
2199,False,False,True
2200,False,False,True
2201,False,False,True
2202,False,False,True
2203,False,False,True
2204,False,False,True
2205,False,False,True
2206,False,False,True
2207,False,False,True
2208,False,False,True
2209,False,False,True
2210,False,False,True
2211,False,False,True
2212,False,False,True
2213,False,False,True
2214,False,False,True
2215,False,False,True
2216,False,False,True
2217,False,False,True
2218,False,False,True
2219,False,False,True
2220,False,False,True
2221,False,False,True
2222,False,False,True
2223,False,False,True
2224,False,False,True
2225,False,False,True
2226,False,False,True
2227,False,False,True
2228,False,False,True
2229,False,False,True
2230,False,False,True
2231,False,False,True
2232,False,False,True
2233,False,False,True
2234,False,False,True
2235,False,False,True
2236,False,False,True
2237,False,False,True
2238,False,False,True
2239,False,False,True
2240,False,False,True
2241,False,False,True
2242,False,False,True
2243,False,False,True
2244,False,False,True
2245,False,False,True
2246,False,False,True
2247,False,False,True
2248,False,False,True
2249,False,False,True
2250,False,False,True
2251,False,False,True
2252,False,False,True
2253,False,False,True
2254,False,False,True
2255,False,False,True
2256,False,False,True
2257,False,False,True
2258,False,False,True
2259,False,False,True
2260,False,False,True
2261,False,False,True
2262,False,False,True
2263,False,False,True
2264,False,False,True
2265,False,False,True
2266,False,False,True
2267,False,False,True
2268,False,False,True
2269,False,False,True
2270,False,False,True
2271,False,False,True
2272,False,False,True
2273,False,False,True
2274,False,False,True
2275,False,False,True
2276,False,False,True
2277,False,False,True
2278,False,False,True
2279,False,False,True
2280,False,False,True
2281,False,False,True
2282,False,False,True
2283,False,False,True
2284,False,False,True
2285,False,False,True
2286,False,False,True
2287,False,False,True
2288,False,False,True
2289,False,False,True
2290,False,False,True
2291,False,False,True
2292,False,False,True
2293,False,False,True
2294,False,False,True
2295,False,False,True
2296,False,False,True
2297,False,False,True
2298,False,False,True
2299,False,False,True
2300,False,False,True
2301,False,False,True
2302,False,False,True
2303,False,False,True
2304,False,False,True
2305,False,False,True
2306,False,False,True
2307,False,False,True
2308,False,False,True
2309,False,False,True
2310,False,False,True
2311,False,False,True
2312,False,False,True
2313,False,False,True
2314,False,False,True
2315,False,False,True
2316,False,False,True
2317,False,False,True
2318,False,False,True
2319,False,False,True
2320,False,False,True
2321,False,False,True
2322,False,False,True
2323,False,False,True
2324,False,False,True
2325,False,False,True
2326,False,False,True
2327,False,False,True
2328,False,False,True
2329,False,False,True
2330,False,False,True
2331,False,False,True
2332,False,False,True
2333,False,False,True
2334,False,False,True
2335,False,False,True
2336,False,False,True
2337,False,False,True
2338,False,False,True
2339,False,False,True
2340,False,False,True
2341,False,False,True
2342,False,False,True
2343,False,False,True
2344,False,False,True
2345,False,False,True
2346,False,False,True
2347,False,False,True
2348,False,False,True
2349,False,False,True
2350,False,False,True
2351,False,False,True
2352,False,False,True
2353,False,False,True
2354,False,False,True
2355,False,False,True
2356,False,False,True
2357,False,False,True
2358,False,False,True
2359,False,False,True
2360,False,False,True
2361,False,False,True
2362,False,False,True
2363,False,False,True
2364,False,False,True
2365,False,False,True
2366,False,False,True
2367,False,False,True
2368,False,False,True
2369,False,False,True
2370,False,False,True
2371,False,False,True
2372,False,False,True
2373,False,False,True
2374,False,False,True
2375,False,False,True
2376,False,False,True
2377,False,False,True
2378,False,False,True
2379,False,False,True
2380,False,False,True
2381,False,False,True
2382,False,False,True
2383,False,False,True
2384,False,False,True
2385,False,False,True
2386,False,False,True
2387,False,False,True
2388,False,False,True
2389,False,False,True
2390,False,False,True
2391,False,False,True
2392,False,False,True
2393,False,False,True
2394,False,False,True
2395,False,False,True
2396,False,False,True
2397,False,False,True
2398,False,False,True
2399,False,False,True
2400,False,False,True
2401,False,False,True
2402,False,False,True
2403,False,False,True
2404,False,False,True
2405,False,False,True
2406,False,False,True
2407,False,False,True
2408,False,False,True
2409,False,False,True
2410,False,False,True
2411,False,False,True
2412,False,False,True
2413,False,False,True
2414,False,False,True
2415,False,False,True
2416,False,False,True
2417,False,False,True
2418,False,False,True
2419,False,False,True
2420,False,False,True
2421,False,False,True
2422,False,False,True
2423,False,False,True
2424,False,False,True
2425,False,False,True
2426,False,False,True
2427,False,False,True
2428,False,False,True
2429,False,False,True
2430,False,False,True
2431,False,False,True
2432,False,False,True
2433,False,False,True
2434,False,False,True
2435,False,False,True
2436,False,False,True
2437,False,False,True
2438,False,False,True
2439,False,False,True
2440,False,False,True
2441,False,False,True
2442,False,False,True
2443,False,False,True
2444,False,False,True
2445,False,False,True
2446,False,False,True
2447,False,False,True
2448,False,False,True
2449,False,False,True
2450,False,False,True
2451,False,False,True
2452,False,False,True
2453,False,False,True
2454,False,False,True
2455,False,False,True
2456,False,False,True
2457,False,False,True
2458,False,False,True
2459,False,False,True
2460,False,False,True
2461,False,False,True
2462,False,False,True
2463,False,False,True
2464,False,False,True
2465,False,False,True
2466,False,False,True
2467,False,False,True
2468,False,False,True
2469,False,False,True
2470,False,False,True
2471,False,False,True
2472,False,False,True
2473,False,False,True
2474,False,False,True
2475,False,False,True
2476,False,False,True
2477,False,False,True
2478,False,False,True
2479,False,False,True
2480,False,False,True
2481,False,False,True
2482,False,False,True
2483,False,False,True
2484,False,False,True
2485,False,False,True
2486,False,False,True
2487,False,False,True
2488,False,False,True
2489,False,False,True
2490,False,False,True
2491,False,False,True
2492,False,False,True
2493,False,False,True
2494,False,False,True
2495,False,False,True
2496,False,False,True
2497,False,False,True
2498,False,False,True
2499,False,False,True
2500,False,False,True
2501,False,False,True
2502,False,False,True
2503,False,False,True
2504,False,False,True
2505,False,False,True
2506,False,False,True
2507,False,False,True
2508,False,False,True
2509,False,False,True
2510,False,False,True
2511,False,False,True
2512,False,False,True
2513,False,False,True
2514,False,False,True
2515,False,False,True
2516,False,False,True
2517,False,False,True
2518,False,False,True
2519,False,False,True
2520,False,False,True
2521,False,False,True
2522,False,False,True
2523,False,False,True
2524,False,False,True
2525,False,False,True
2526,False,False,True
2527,False,False,True
2528,False,False,True
2529,False,False,True
2530,False,False,True
2531,False,False,True
2532,False,False,True
2533,False,False,True
2534,False,False,True
2535,False,False,True
2536,False,False,True
2537,False,False,True
2538,False,False,True
2539,False,False,True
2540,False,False,True
2541,False,False,True
2542,False,False,True
2543,False,False,True
2544,False,False,True
2545,False,False,True
2546,False,False,True
2547,False,False,True
2548,False,False,True
2549,False,False,True
2550,False,False,True
2551,False,False,True
2552,False,False,True
2553,False,False,True
2554,False,False,True
2555,False,False,True
2556,False,False,True
2557,False,False,True
2558,False,False,True
2559,False,False,True
2560,False,False,True
2561,False,False,True
2562,False,False,True
2563,False,False,True
2564,False,False,True
2565,False,False,True
2566,False,False,True
2567,False,False,True
2568,False,False,True
2569,False,False,True
2570,False,False,True
2571,False,False,True
2572,False,False,True
2573,False,False,True
2574,False,False,True
2575,False,False,True
2576,False,False,True
2577,False,False,True
2578,False,False,True
2579,False,False,True
2580,False,False,True
2581,False,False,True
2582,False,False,True
2583,False,False,True
2584,False,False,True
2585,False,False,True
2586,False,False,True
2587,False,False,True
2588,False,False,True
2589,False,False,True
2590,False,False,True
2591,False,False,True
2592,False,False,True
2593,False,False,True
2594,False,False,True
2595,False,False,True
2596,False,False,True
2597,False,False,True
2598,False,False,True
2599,False,False,True
2600,False,False,True
2601,False,False,True
2602,False,False,True
2603,False,False,True
2604,False,False,True
2605,False,False,True
2606,False,False,True
2607,False,False,True
2608,False,False,True
2609,False,False,True
2610,False,False,True
2611,False,False,True
2612,False,False,True
2613,False,False,True
2614,False,False,True
2615,False,False,True
2616,False,False,True
2617,False,False,True
2618,False,False,True
2619,False,False,True
2620,False,False,True
2621,False,False,True
2622,False,False,True
2623,False,False,True
2624,False,False,True
2625,False,False,True
2626,False,False,True
2627,False,False,True
2628,False,False,True
2629,False,False,True
2630,False,False,True
2631,False,False,True
2632,False,False,True
2633,False,False,True
2634,False,False,True
2635,False,False,True
2636,False,False,True
2637,False,False,True
2638,False,False,True
2639,False,False,True
2640,False,False,True
2641,False,False,True
2642,False,False,True
2643,False,False,True
2644,False,False,True
2645,False,False,True
2646,False,False,True
2647,False,False,True
2648,False,False,True
2649,False,False,True
2650,False,False,True
2651,False,False,True
2652,False,False,True
2653,False,False,True
2654,False,False,True
2655,False,False,True
2656,False,False,True
2657,False,False,True
2658,False,False,True
2659,False,False,True
2660,False,False,True
2661,False,False,True
2662,False,False,True
2663,False,False,True
2664,False,False,True
2665,False,False,True
2666,False,False,True
2667,False,False,True
2668,False,False,True
2669,False,False,True
2670,False,False,True
2671,False,False,True
2672,False,False,True
2673,False,False,True
2674,False,False,True
2675,False,False,True
2676,False,False,True
2677,False,False,True
2678,False,False,True
2679,False,False,True
2680,False,False,True
2681,False,False,True
2682,False,False,True
2683,False,False,True
2684,False,False,True
2685,False,False,True
2686,False,False,True
2687,False,False,True
2688,False,False,True
2689,False,False,True
2690,False,False,True
2691,False,False,True
2692,False,False,True
2693,False,False,True
2694,False,False,True
2695,False,False,True
2696,False,False,True
2697,False,False,True
2698,False,False,True
2699,False,False,True
2700,False,False,True
2701,False,False,True
2702,False,False,True
2703,False,False,True
2704,False,False,True
2705,False,False,True
2706,False,False,True
2707,False,False,True
2708,False,False,True
2709,False,False,True
2710,False,False,True
2711,False,False,True
2712,False,False,True
2713,False,False,True
2714,False,False,True
2715,False,False,True
2716,False,False,True
2717,False,False,True
2718,False,False,True
2719,False,False,True
2720,False,False,True
2721,False,False,True
2722,False,False,True
2723,False,False,True
2724,False,False,True
2725,False,False,True
2726,False,False,True
2727,False,False,True
2728,False,False,True
2729,False,False,True
2730,False,False,True
2731,False,False,True
2732,False,False,True
2733,False,False,True
2734,False,False,True
2735,False,False,True
2736,False,False,True
2737,False,False,True
2738,False,False,True
2739,False,False,True
2740,False,False,True
2741,False,False,True
2742,False,False,True
2743,False,False,True
2744,False,False,True
2745,False,False,True
2746,False,False,True
2747,False,False,True
2748,False,False,True
2749,False,False,True
2750,False,False,True
2751,False,False,True
2752,False,False,True
2753,False,False,True
2754,False,False,True
2755,False,False,True
2756,False,False,True
2757,False,False,True
2758,False,False,True
2759,False,False,True
2760,False,False,True
2761,False,False,True
2762,False,False,True
2763,False,False,True
2764,False,False,True
2765,False,False,True
2766,False,False,True
2767,False,False,True
2768,False,False,True
2769,False,False,True
2770,False,False,True
2771,False,False,True
2772,False,False,True
2773,False,False,True
2774,False,False,True
2775,False,False,True
2776,False,False,True
2777,False,False,True
2778,False,False,True
2779,False,False,True
2780,False,False,True
2781,False,False,True
2782,False,False,True
2783,False,False,True
2784,False,False,True
2785,False,False,True
2786,False,False,True
2787,False,False,True
2788,False,False,True
2789,False,False,True
2790,False,False,True
2791,False,False,True
2792,False,False,True
2793,False,False,True
2794,False,False,True
2795,False,False,True
2796,False,False,True
2797,False,False,True
2798,False,False,True
2799,False,False,True
2800,False,False,True
2801,False,False,True
2802,False,False,True
2803,False,False,True
2804,False,False,True
2805,False,False,True
2806,False,False,True
2807,False,False,True
2808,False,False,True
2809,False,False,True
2810,False,False,True
2811,False,False,True
2812,False,False,True
2813,False,False,True
2814,False,False,True
2815,False,False,True
2816,False,False,True
2817,False,False,True
2818,False,False,True
2819,False,False,True
2820,False,False,True
2821,False,False,True
2822,False,False,True
2823,False,False,True
2824,False,False,True
2825,False,False,True
2826,False,False,True
2827,False,False,True
2828,False,False,True
2829,False,False,True
2830,False,False,True
2831,False,False,True
2832,False,False,True
2833,False,False,True
2834,False,False,True
2835,False,False,True
2836,False,False,True
2837,False,False,True
2838,False,False,True
2839,False,False,True
2840,False,False,True
2841,False,False,True
2842,False,False,True
2843,False,False,True
2844,False,False,True
2845,False,False,True
2846,False,False,True
2847,False,False,True
2848,False,False,True
2849,False,False,True
2850,False,False,True
2851,False,False,True
2852,False,False,True
2853,False,False,True
2854,False,False,True
2855,False,False,True
2856,False,False,True
2857,False,False,True
2858,False,False,True
2859,False,False,True
2860,False,False,True
2861,False,False,True
2862,False,False,True
2863,False,False,True
2864,False,False,True
2865,False,False,True
2866,False,False,True
2867,False,False,True
2868,False,False,True
2869,False,False,True
2870,False,False,True
2871,False,False,True
2872,False,False,True
2873,False,False,True
2874,False,False,True
2875,False,False,True
2876,False,False,True
2877,False,False,True
2878,False,False,True
2879,False,False,True
2880,False,False,True
2881,False,False,True
2882,False,False,True
2883,False,False,True
2884,False,False,True
2885,False,False,True
2886,False,False,True
2887,False,False,True
2888,False,False,True
2889,False,False,True
2890,False,False,True
2891,False,False,True
2892,False,False,True
2893,False,False,True
2894,False,False,True
2895,False,False,True
2896,False,False,True
2897,False,False,True
2898,False,False,True
2899,False,False,True
2900,False,False,True
2901,False,False,True
2902,False,False,True
2903,False,False,True
2904,False,False,True
2905,False,False,True
2906,False,False,True
2907,False,False,True
2908,False,False,True
2909,False,False,True
2910,False,False,True
2911,False,False,True
2912,False,False,True
2913,False,False,True
2914,False,False,True
2915,False,False,True
2916,False,False,True
2917,False,False,True
2918,False,False,True
2919,False,False,True
2920,False,False,True
2921,False,False,True
2922,False,False,True
2923,False,False,True
2924,False,False,True
2925,False,False,True
2926,False,False,True
2927,False,False,True
2928,False,False,True
2929,False,False,True
2930,False,False,True
2931,False,False,True
2932,False,False,True
2933,False,False,True
2934,False,False,True
2935,False,False,True
2936,False,False,True
2937,False,False,True
2938,False,False,True
2939,False,False,True
2940,False,False,True
2941,False,False,True
2942,False,False,True
2943,False,False,True
2944,False,False,True
2945,False,False,True
2946,False,False,True
2947,False,False,True
2948,False,False,True
2949,False,False,True
2950,False,False,True
2951,False,False,True
2952,False,False,True
2953,False,False,True
2954,False,False,True
2955,False,False,True
2956,False,False,True
2957,False,False,True
2958,False,False,True
2959,False,False,True
2960,False,False,True
2961,False,False,True
2962,False,False,True
2963,False,False,True
2964,False,False,True
2965,False,False,True
2966,False,False,True
2967,False,False,True
2968,False,False,True
2969,False,False,True
2970,False,False,True
2971,False,False,True
2972,False,False,True
2973,False,False,True
2974,False,False,True
2975,False,False,True
2976,False,False,True
2977,False,False,True
2978,False,False,True
2979,False,False,True
2980,False,False,True
2981,False,False,True
2982,False,False,True
2983,False,False,True
2984,False,False,True
2985,False,False,True
2986,False,False,True
2987,False,False,True
2988,False,False,True
2989,False,False,True
2990,False,False,True
2991,False,False,True
2992,False,False,True
2993,False,False,True
2994,False,False,True
2995,False,False,True
2996,False,False,True
2997,False,False,True
2998,False,False,True
2999,False,False,True
3000,False,False,True
3001,False,False,True
3002,False,False,True
3003,False,False,True
3004,False,False,True
3005,False,False,True
3006,False,False,True
3007,False,False,True
3008,False,False,True
3009,False,False,True
3010,False,False,True
3011,False,False,True
3012,False,False,True
3013,False,False,True
3014,False,False,True
3015,False,False,True
3016,False,False,True
3017,False,False,True
3018,False,False,True
3019,False,False,True
3020,False,False,True
3021,False,False,True
3022,False,False,True
3023,False,False,True
3024,False,False,True
3025,False,False,True
3026,False,False,True
3027,False,False,True
3028,False,False,True
3029,False,False,True
3030,False,False,True
3031,False,False,True
3032,False,False,True
3033,False,False,True
3034,False,False,True
3035,False,False,True
3036,False,False,True
3037,False,False,True
3038,False,False,True
3039,False,False,True
3040,False,False,True
3041,False,False,True
3042,False,False,True
3043,False,False,True
3044,False,False,True
3045,False,False,True
3046,False,False,True
3047,False,False,True
3048,False,False,True
3049,False,False,True
3050,False,False,True
3051,False,False,True
3052,False,False,True
3053,False,False,True
3054,False,False,True
3055,False,False,True
3056,False,False,True
3057,False,False,True
3058,False,False,True
3059,False,False,True
3060,False,False,True
3061,False,False,True
3062,False,False,True
3063,False,False,True
3064,False,False,True
3065,False,False,True
3066,False,False,True
3067,False,False,True
3068,False,False,True
3069,False,False,True
3070,False,False,True
3071,False,False,True
3072,False,False,True
3073,False,False,True
3074,False,False,True
3075,False,False,True
3076,False,False,True
3077,False,False,True
3078,False,False,True
3079,False,False,True
3080,False,False,True
3081,False,False,True
3082,False,False,True
3083,False,False,True
3084,False,False,True
3085,False,False,True
3086,False,False,True
3087,False,False,True
3088,False,False,True
3089,False,False,True
3090,False,False,True
3091,False,False,True
3092,False,False,True
3093,False,False,True
3094,False,False,True
3095,False,False,True
3096,False,False,True
3097,False,False,True
3098,False,False,True
3099,False,False,True
3100,False,False,True
3101,False,False,True
3102,False,False,True
3103,False,False,True
3104,False,False,True
3105,False,False,True
3106,False,False,True
3107,False,False,True
3108,False,False,True
3109,False,False,True
3110,False,False,True
3111,False,False,True
3112,False,False,True
3113,False,False,True
3114,False,False,True
3115,False,False,True
3116,False,False,True
3117,False,False,True
3118,False,False,True
3119,False,False,True
3120,False,False,True
3121,False,False,True
3122,False,False,True
3123,False,False,True
3124,False,False,True
3125,False,False,True
3126,False,False,True
3127,False,False,True
3128,False,False,True
3129,False,False,True
3130,False,False,True
3131,False,False,True
3132,False,False,True
3133,False,False,True
3134,False,False,True
3135,False,False,True
3136,False,False,True
3137,False,False,True
3138,False,False,True
3139,False,False,True
3140,False,False,True
3141,False,False,True
3142,False,False,True
3143,False,False,True
3144,False,False,True
3145,False,False,True
3146,False,False,True
3147,False,False,True
3148,False,False,True
3149,False,False,True
3150,False,False,True
3151,False,False,True
3152,False,False,True
3153,False,False,True
3154,False,False,True
3155,False,False,True
3156,False,False,True
3157,False,False,True
3158,False,False,True
3159,False,False,True
3160,False,False,True
3161,False,False,True
3162,False,False,True
3163,False,False,True
3164,False,False,True
3165,False,False,True
3166,False,False,True
3167,False,False,True
3168,False,False,True
3169,False,False,True
3170,False,False,True
3171,False,False,True
3172,False,False,True
3173,False,False,True
3174,False,False,True
3175,False,False,True
3176,False,False,True
3177,False,False,True
3178,False,False,True
3179,False,False,True
3180,False,False,True
3181,False,False,True
3182,False,False,True
3183,False,False,True
3184,False,False,True
3185,False,False,True
3186,False,False,True
3187,False,False,True
3188,False,False,True
3189,False,False,True
3190,False,False,True
3191,False,False,True
3192,False,False,True
3193,False,False,True
3194,False,False,True
3195,False,False,True
3196,False,False,True
3197,False,False,True
3198,False,False,True
3199,False,False,True
3200,False,False,True
3201,False,False,True
3202,False,False,True
3203,False,False,True
3204,False,False,True
3205,False,False,True
3206,False,False,True
3207,False,False,True
3208,False,False,True
3209,False,False,True
3210,False,False,True
