ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
0,False,False,True,True
1,False,False,True,True
2,False,False,True,True
3,False,False,True,True
4,False,False,True,True
5,False,False,True,True
6,False,False,True,True
7,False,False,True,True
8,False,False,False,True
9,False,False,True,True
10,False,False,True,True
11,False,False,True,True
12,False,False,False,True
13,False,False,False,True
14,False,False,False,True
15,False,False,False,True
16,False,False,True,True
17,False,False,False,True
18,False,False,True,True
19,False,False,True,True
20,False,False,True,True
21,False,False,False,True
22,False,False,True,True
23,False,False,True,True
24,False,False,True,True
25,False,False,False,True
26,False,False,False,True
27,False,False,False,True
28,False,False,False,True
29,False,False,True,True
30,False,False,True,True
31,False,False,True,True
32,False,False,False,True
33,False,False,False,True
34,False,False,False,True
35,False,False,False,True
36,False,False,False,True
37,False,False,False,True
38,False,False,False,True
39,False,False,False,True
40,False,False,False,True
41,False,False,False,True
42,False,False,False,True
43,False,False,False,True
44,False,False,False,True
45,False,False,False,True
46,False,False,False,True
47,False,False,False,True
48,False,False,False,True
49,False,False,False,True
50,False,False,False,True
51,False,False,False,True
52,False,False,False,True
53,False,False,False,True
54,False,False,False,True
55,False,False,False,True
56,False,False,False,True
57,False,False,False,True
58,False,False,False,True
59,False,False,False,True
60,False,False,False,True
61,False,False,False,True
62,False,False,False,True
63,False,False,False,True
64,False,False,False,True
65,False,False,False,True
66,False,False,False,True
67,False,False,False,True
68,False,False,False,True
69,False,False,False,True
70,False,False,False,True
71,False,False,False,True
72,False,False,False,True
73,False,False,False,True
74,False,False,False,True
75,False,False,False,True
76,False,False,False,True
77,False,False,False,True
78,False,False,False,True
79,False,False,False,True
80,False,False,False,True
81,False,False,False,True
82,False,False,False,True
83,False,False,False,True
84,False,False,False,True
85,False,False,False,True
86,False,False,False,True
87,False,False,False,True
88,False,False,False,True
89,False,False,False,True
90,False,False,False,True
91,False,False,False,True
92,False,False,False,True
93,False,False,False,True
94,False,False,False,True
95,False,False,False,True
96,False,False,False,True
97,False,False,False,True
98,False,False,False,True
99,False,False,False,True
100,False,False,False,True
101,False,False,False,True
102,False,False,False,True
103,False,False,False,True
104,False,False,False,True
105,False,False,False,True
106,False,False,False,True
107,False,False,False,True
108,False,False,False,True
109,False,False,False,True
110,False,False,False,True
111,False,False,False,True
112,False,False,False,True
113,False,False,False,True
114,False,False,False,True
115,False,False,False,True
116,False,False,False,True
117,False,False,False,True
118,False,False,False,True
119,False,False,False,True
120,False,False,False,True
121,False,False,False,True
122,False,False,False,True
123,False,False,False,True
124,False,False,False,True
125,False,False,False,True
126,False,False,False,True
127,False,False,False,True
128,False,False,False,True
129,False,False,False,True
130,False,False,False,True
131,False,False,False,True
132,False,False,False,True
133,False,False,False,True
134,False,False,False,True
135,False,False,False,True
136,False,False,False,True
137,False,False,False,True
138,False,False,False,True
139,False,False,False,True
140,False,False,False,True
141,False,False,False,True
142,False,True,True,True
143,False,True,False,True
144,False,True,False,True
145,False,True,False,True
146,True,True,False,True
147,True,True,False,True
148,True,True,False,True
149,True,True,False,True
150,False,True,True,True
151,False,False,False,True
152,False,False,False,True
153,False,False,False,True
154,False,False,False,True
155,False,False,False,True
156,False,False,False,True
157,False,False,False,True
158,False,False,True,True
159,False,False,True,True
160,False,False,True,True
161,False,False,False,True
162,False,False,False,True
163,False,False,False,True
164,False,False,False,True
165,False,False,False,True
166,False,False,False,True
167,False,False,False,True
168,False,False,False,True
169,False,False,False,True
170,False,False,False,True
171,False,False,False,True
172,False,False,False,True
173,False,False,False,True
174,False,False,False,True
175,False,False,False,True
176,False,False,False,True
177,False,False,False,True
178,False,False,False,True
179,False,False,False,True
180,False,False,False,True
181,False,False,False,True
182,False,False,False,True
183,False,False,False,True
184,False,False,False,True
185,False,False,False,True
186,False,False,False,True
187,False,False,False,True
188,False,False,False,True
189,False,False,False,True
190,False,False,False,True
191,False,False,False,True
192,False,False,False,True
193,False,False,False,True
194,False,False,False,True
195,False,False,False,True
196,False,False,False,True
197,False,False,False,True
198,False,False,True,True
199,False,False,False,True
200,False,False,False,True
201,False,False,False,True
202,False,False,False,True
203,False,False,False,True
204,False,False,False,True
205,False,False,False,True
206,False,False,False,True
207,False,False,False,True
208,False,False,False,True
209,False,False,False,True
210,False,False,False,True
211,False,False,False,True
212,False,False,False,True
213,False,False,False,True
214,False,False,False,True
215,False,False,False,True
216,False,False,True,True
217,False,False,False,True
218,False,False,False,True
219,False,False,False,True
220,False,False,False,True
221,False,False,False,True
222,False,False,False,True
223,False,False,False,True
224,False,False,False,True
225,False,False,False,True
226,False,False,False,True
227,False,False,False,True
228,False,False,False,True
229,False,True,False,True
230,False,True,False,True
231,True,True,False,True
232,True,True,False,True
233,True,True,False,True
234,True,True,False,True
235,False,True,False,True
236,False,False,False,True
237,False,False,False,True
238,False,False,False,True
239,False,False,False,True
240,False,False,False,True
241,False,False,False,True
242,False,False,True,True
243,False,False,True,True
244,False,False,True,True
245,False,False,True,True
246,False,False,False,True
247,False,False,False,True
248,False,False,True,True
249,False,False,True,True
250,False,False,False,True
251,False,False,False,True
252,False,False,False,True
