ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
0,False,False,False,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,False,True
5,False,False,False,True
6,False,False,False,True
7,False,False,False,True
8,False,False,True,True
9,False,False,False,True
10,False,False,False,True
11,False,False,True,True
12,False,False,False,True
13,False,False,True,True
14,False,False,False,True
15,False,False,False,True
16,False,False,False,True
17,False,False,False,True
18,False,False,False,True
19,False,False,True,True
20,False,False,False,True
21,False,False,False,True
22,False,False,False,True
23,False,False,True,True
24,False,False,False,True
25,False,False,False,True
26,False,False,False,True
27,False,False,False,True
28,False,False,False,True
29,False,False,False,True
30,False,False,False,True
31,False,False,True,True
32,False,False,True,True
33,False,False,True,True
34,False,False,False,True
35,False,False,False,True
36,False,False,False,True
37,False,False,True,True
38,False,False,False,True
39,False,False,False,True
40,False,False,False,True
41,False,False,True,True
42,False,False,True,True
43,False,False,False,True
44,False,False,False,True
45,False,False,False,True
46,False,False,False,True
47,False,False,False,True
48,False,False,True,True
49,False,False,True,True
50,False,False,True,True
51,False,False,True,True
52,False,False,True,True
53,False,False,True,True
54,False,False,True,True
55,False,False,True,True
56,False,False,True,True
57,False,False,True,True
58,False,False,True,True
59,False,False,True,True
60,False,False,True,True
61,False,False,True,True
62,False,False,True,True
63,False,False,True,True
64,False,False,True,True
65,False,False,True,True
66,False,False,True,True
67,False,False,True,True
68,False,False,True,True
69,False,False,True,True
70,False,False,False,True
71,False,False,False,True
72,False,False,False,True
73,False,False,False,True
74,False,False,False,True
75,False,False,False,True
76,False,False,False,True
77,False,False,True,True
78,False,False,False,True
79,False,False,False,True
80,False,False,False,True
81,False,False,False,True
82,False,False,False,True
83,False,False,False,True
84,False,False,True,True
85,False,False,True,True
86,False,False,True,True
87,False,False,True,True
88,False,False,True,True
89,False,False,True,True
90,False,False,True,True
91,False,False,True,True
92,False,False,False,True
93,False,False,True,True
94,False,False,False,True
95,False,False,False,True
96,False,False,True,True
97,False,False,True,True
98,False,False,True,True
99,False,False,False,True
100,False,False,True,True
101,False,False,True,True
102,False,False,False,True
103,False,False,False,True
104,False,False,False,True
105,False,False,True,True
106,False,False,True,True
107,False,False,True,True
108,False,False,True,True
109,False,False,True,True
110,False,False,True,True
111,False,False,True,True
112,False,False,True,True
113,False,False,True,True
114,False,False,True,True
115,False,False,True,True
116,False,False,True,True
117,False,False,True,True
118,False,False,True,True
119,False,False,True,True
120,False,False,True,True
121,False,False,True,True
122,False,False,True,True
123,False,False,True,True
124,False,False,True,True
125,False,False,True,True
126,False,False,True,True
127,False,False,True,True
128,False,False,True,True
129,False,False,True,True
130,False,False,True,True
131,False,False,True,True
132,False,False,True,True
133,False,False,True,True
134,False,False,False,True
135,False,False,False,True
136,False,False,False,True
137,False,False,False,True
138,False,False,False,True
139,False,False,False,True
140,False,False,False,True
141,False,False,False,True
142,False,False,False,True
143,False,False,False,True
144,False,False,False,True
145,False,False,False,True
146,False,False,False,True
147,False,False,False,True
148,False,False,False,True
149,False,False,True,True
150,False,False,False,True
151,False,False,False,True
152,False,False,False,True
153,False,False,False,True
154,False,False,False,True
155,False,False,False,True
156,False,False,False,True
157,False,False,False,True
158,False,False,False,True
159,False,False,False,True
160,False,False,False,True
161,False,False,True,True
162,False,False,False,True
