ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
136,False,False,False,False,True
137,False,False,False,False,True
138,False,False,False,False,True
139,False,False,False,False,True
140,False,False,False,False,True
141,False,False,False,False,True
142,False,False,False,False,True
143,False,False,False,False,True
144,False,False,False,False,True
145,False,False,False,False,True
146,False,False,False,False,True
147,False,False,False,False,True
148,False,False,False,False,True
149,False,False,False,False,True
150,False,False,False,False,True
151,False,False,False,False,True
152,False,False,False,False,True
153,False,False,False,False,True
154,False,False,False,False,True
155,False,False,False,False,True
156,False,False,False,False,True
157,False,False,False,False,True
158,False,False,False,False,True
159,False,False,False,False,True
160,False,False,False,False,True
161,False,False,False,False,True
162,False,False,False,False,True
163,False,False,False,False,True
164,False,False,False,False,True
165,False,False,False,False,True
166,False,False,False,False,True
167,False,False,False,False,True
168,False,False,False,False,True
169,False,False,False,False,True
170,False,False,False,False,True
171,False,False,False,False,True
172,False,False,False,False,True
173,False,False,False,False,True
174,False,False,False,False,True
175,False,False,False,False,True
176,False,False,False,False,True
177,False,False,False,False,True
178,False,False,False,False,True
179,False,False,False,False,True
180,False,False,False,False,True
181,False,False,False,False,True
182,False,False,False,False,True
183,False,False,False,False,True
184,False,False,False,False,True
185,False,False,False,False,True
186,False,False,False,False,True
187,False,False,False,False,True
188,False,False,False,False,True
189,False,False,False,False,True
190,False,False,False,False,True
191,False,False,False,False,True
192,False,False,False,False,True
193,False,False,False,False,True
194,False,False,False,False,True
195,False,False,False,False,True
196,False,False,False,False,True
197,False,False,False,False,True
198,False,False,False,False,True
199,False,False,False,False,True
200,False,False,False,False,True
201,False,False,False,False,True
202,False,False,False,False,True
203,False,False,False,False,True
204,False,False,False,False,True
205,False,False,False,False,True
206,False,False,False,False,True
207,False,False,False,False,True
208,False,False,False,False,True
209,False,False,False,False,True
210,False,False,False,False,True
211,False,False,False,False,True
212,False,False,False,False,True
213,False,False,False,False,True
214,False,False,False,False,True
215,False,False,False,False,True
216,False,False,False,False,True
217,False,False,False,False,True
218,False,False,False,True,False
219,False,False,False,True,False
220,False,False,False,True,False
221,False,False,False,True,False
222,False,False,False,True,False
223,False,False,False,True,False
224,False,False,False,True,False
225,False,False,False,True,False
226,False,False,False,True,False
227,False,False,False,True,False
228,False,False,False,True,False
229,False,False,False,True,False
230,False,False,False,True,False
231,False,False,False,True,False
232,False,False,False,True,False
233,False,False,False,True,False
234,False,False,False,True,False
235,False,False,False,True,False
236,False,False,False,True,False
237,False,False,False,True,False
238,False,False,False,True,False
239,False,False,False,True,False
240,False,False,False,True,False
241,False,False,False,True,False
242,False,False,False,True,False
243,False,False,False,True,False
244,False,False,False,True,False
245,False,False,False,True,False
246,False,False,False,True,False
247,False,False,False,True,False
248,False,False,False,True,False
249,False,False,False,True,False
250,False,False,False,True,False
251,False,False,False,True,False
252,False,False,False,True,False
253,False,False,False,True,False
254,False,False,False,True,False
255,False,False,False,True,False
256,False,False,False,True,False
257,False,False,False,True,False
258,False,False,False,True,False
259,False,False,False,True,False
260,False,False,False,True,False
261,False,False,False,True,False
262,False,False,False,True,False
263,False,False,False,True,False
264,False,False,False,True,False
265,False,False,False,True,False
266,False,False,False,True,False
267,False,False,False,True,False
268,False,False,False,True,False
269,False,False,False,False,False
270,False,False,False,False,False
271,False,False,False,False,False
272,False,False,False,True,False
273,False,False,False,True,False
274,False,False,False,True,False
275,False,False,False,True,False
276,False,False,False,True,False
277,False,False,False,True,False
278,False,False,False,True,False
279,False,False,False,True,False
280,False,False,False,True,False
281,False,False,False,True,False
282,False,False,False,True,False
283,False,False,False,True,False
284,False,False,False,True,False
285,False,False,False,True,False
286,False,False,False,True,False
287,False,False,False,True,False
288,False,False,False,True,False
289,False,False,False,True,False
290,False,False,False,True,False
291,False,False,False,True,False
292,False,False,False,True,False
293,False,False,False,True,False
294,False,False,False,True,False
295,False,False,False,True,False
296,False,False,False,True,False
297,False,False,False,True,False
298,False,False,False,True,False
299,False,False,False,True,False
300,False,False,False,True,False
301,False,False,False,True,False
302,False,False,False,True,False
303,False,False,False,True,False
304,False,False,False,True,False
305,False,False,False,True,False
306,False,False,False,True,False
307,False,False,False,True,False
308,False,False,False,True,False
309,False,False,False,True,False
310,False,False,False,True,False
311,False,False,False,True,False
312,False,False,False,True,False
313,False,False,False,True,False
314,False,False,False,True,False
315,False,False,False,True,False
316,False,False,False,True,False
317,False,False,False,True,False
318,False,False,False,True,False
319,False,False,False,True,False
320,False,False,False,True,False
321,False,False,False,True,False
322,False,False,False,True,False
323,False,False,False,True,False
324,False,False,False,True,False
325,False,False,False,True,False
326,False,False,False,True,False
327,False,False,False,True,False
328,False,False,False,True,False
329,False,False,False,True,False
330,False,False,False,True,False
331,False,False,False,True,False
332,False,False,False,True,False
333,False,False,False,False,False
334,False,False,False,False,False
335,False,False,False,False,False
336,False,False,False,False,False
337,False,False,False,False,False
338,False,False,False,False,False
339,False,False,False,True,False
340,False,False,False,True,False
341,False,False,False,True,False
342,False,False,False,True,False
343,False,False,False,True,False
344,False,False,False,True,False
345,False,False,False,True,False
346,False,False,False,True,False
347,False,False,False,True,False
348,False,False,False,True,False
349,False,False,False,True,False
350,False,False,False,True,False
351,False,False,False,True,False
352,False,False,False,True,False
353,False,False,False,True,False
354,False,False,False,False,False
355,False,False,False,False,False
356,False,False,False,False,False
357,False,False,False,False,False
358,False,False,False,False,False
359,False,False,False,False,False
360,False,False,False,False,False
361,False,False,False,False,False
362,False,False,False,False,False
363,False,False,False,False,False
364,False,False,False,False,False
365,False,False,False,False,False
366,False,False,False,False,False
367,False,False,False,True,False
368,False,False,False,False,False
369,False,False,False,False,False
370,False,False,False,False,False
371,False,False,False,True,False
372,False,False,False,True,False
373,False,False,False,True,False
374,False,False,False,True,False
375,False,False,False,True,False
376,False,False,False,True,False
377,False,False,False,True,False
378,False,False,False,True,False
379,False,False,False,True,False
380,False,False,False,True,False
381,False,False,False,True,False
382,False,False,False,True,False
383,False,False,False,True,False
384,False,False,False,True,False
385,False,False,False,True,False
386,False,False,False,True,False
387,False,False,False,True,False
388,False,False,False,True,False
389,False,False,False,True,False
390,False,False,False,True,False
391,False,False,False,True,False
392,False,False,False,True,False
393,False,False,False,True,False
394,False,False,False,True,False
395,False,False,False,True,False
396,False,False,False,True,False
397,False,False,False,True,False
398,False,False,False,True,False
399,False,False,False,True,False
400,False,False,False,True,False
401,False,False,False,True,False
402,False,False,False,True,False
403,False,False,False,True,False
404,False,False,False,True,False
405,False,False,False,True,False
406,False,False,False,True,False
407,False,False,False,True,False
408,False,False,False,True,False
409,False,False,False,True,False
410,False,False,False,True,False
411,False,False,False,True,False
412,False,False,False,True,False
413,False,False,False,True,False
414,False,False,False,True,False
415,False,False,False,True,False
416,False,False,False,True,False
417,False,False,False,True,False
418,False,False,False,True,False
419,False,False,False,True,False
420,False,False,False,True,False
421,False,False,False,True,False
422,False,False,False,True,False
423,False,False,False,True,False
424,False,False,False,True,False
425,False,False,False,True,False
426,False,False,False,True,False
427,False,False,False,True,False
428,False,False,False,True,False
429,False,False,False,True,False
430,False,False,False,True,False
431,False,False,False,True,False
432,False,False,False,True,False
433,False,False,False,True,False
434,False,False,False,True,False
435,False,False,False,True,False
436,False,False,False,True,False
437,False,False,False,True,False
438,False,False,False,True,False
439,False,False,False,True,False
440,False,False,False,True,False
441,False,False,False,True,False
442,False,False,False,True,False
443,False,False,False,True,False
444,False,False,False,True,False
445,False,False,False,True,False
446,False,False,False,True,False
447,False,False,False,True,False
448,False,False,False,True,False
449,False,False,False,True,False
450,False,False,False,True,False
451,False,False,False,True,False
452,False,False,False,True,False
453,False,False,False,True,False
454,False,False,False,True,False
455,False,False,False,True,False
456,False,False,False,True,False
457,False,False,False,True,False
458,False,False,False,True,False
459,False,False,False,True,False
460,False,False,False,True,False
461,False,False,False,True,False
462,False,False,False,True,False
463,False,False,False,True,False
464,False,False,False,True,False
465,False,False,False,False,False
466,False,False,False,False,False
467,False,False,False,False,False
468,False,False,False,True,False
469,False,False,False,False,False
470,False,False,False,False,False
471,False,False,False,True,False
472,False,False,False,True,False
473,False,False,False,True,False
474,False,False,False,True,False
475,False,False,False,True,False
476,False,False,False,True,False
477,False,False,False,True,False
478,False,False,False,True,False
479,False,False,False,True,False
480,False,False,False,True,False
481,False,False,False,True,False
482,False,False,False,True,False
483,False,False,False,True,False
484,False,False,False,True,False
485,False,False,False,True,False
486,False,False,False,True,False
487,False,False,False,True,False
488,False,False,False,True,False
489,False,False,False,True,False
490,False,False,False,True,False
491,False,False,False,True,False
492,False,False,False,True,False
493,False,False,False,True,False
494,False,False,False,True,False
495,False,False,False,True,False
496,False,False,False,True,False
497,False,False,False,True,False
498,False,False,False,True,False
499,False,False,False,True,False
500,False,False,False,True,False
501,False,False,False,True,False
502,False,False,False,True,False
503,False,False,False,True,False
504,False,False,False,True,False
505,False,False,False,True,False
506,False,False,False,True,False
507,False,False,False,True,False
508,False,False,False,True,False
509,False,False,False,True,False
510,False,False,False,True,False
511,False,False,False,True,False
512,False,False,False,True,False
513,False,False,False,True,False
514,False,False,False,True,False
515,False,False,False,True,False
516,False,False,False,True,False
517,False,False,False,True,False
518,False,False,False,True,False
519,False,False,False,True,False
520,False,False,False,True,False
521,False,False,False,True,False
522,False,False,False,True,False
523,False,False,False,True,False
524,False,False,False,True,False
525,False,False,False,True,False
526,False,False,False,True,False
527,False,False,False,True,False
528,False,False,False,True,False
529,False,False,False,True,False
530,False,False,False,True,False
531,False,False,False,True,False
532,False,False,False,False,False
533,False,False,False,False,False
534,False,False,False,False,False
535,False,False,False,False,False
536,False,False,False,False,False
537,False,False,False,False,False
538,False,False,False,False,False
539,False,False,False,False,False
540,False,False,False,False,False
541,False,False,False,False,False
542,False,False,False,False,False
543,False,False,False,False,False
544,False,False,False,False,False
545,False,False,False,False,False
546,False,False,False,False,False
547,False,False,False,False,False
548,False,False,False,False,False
549,False,False,False,False,False
550,False,False,False,False,False
551,False,True,False,False,False
552,False,True,False,False,False
553,False,True,False,True,False
554,False,True,False,True,False
555,False,True,False,True,False
556,False,True,False,True,False
557,False,False,False,True,False
558,False,False,False,False,False
559,False,False,False,False,False
560,False,False,False,False,False
561,False,False,False,False,False
562,False,False,False,False,False
563,False,False,False,False,False
564,False,False,False,False,False
565,False,False,False,False,False
566,False,False,False,False,False
567,False,False,False,False,False
568,False,False,False,False,False
569,False,False,False,False,False
570,False,False,False,False,False
571,False,False,False,False,False
572,False,False,False,False,False
573,False,False,False,False,False
574,False,False,False,False,False
575,False,False,False,False,False
576,False,False,False,False,False
577,False,False,False,False,False
578,False,False,False,False,False
579,True,False,False,False,False
580,False,False,False,False,False
581,False,False,False,False,False
582,False,False,False,False,False
583,False,False,False,False,False
584,False,False,False,False,False
585,False,False,False,False,False
586,False,False,False,False,False
587,False,False,False,False,False
588,False,False,False,False,False
589,False,False,False,False,False
590,False,False,False,False,False
591,False,False,False,False,False
592,False,False,True,False,False
593,False,False,True,False,False
594,False,False,False,False,False
595,False,False,False,False,False
596,False,False,False,False,False
597,False,False,False,False,False
598,False,False,False,False,False
599,False,True,False,False,False
600,False,True,False,False,False
601,False,True,False,False,False
602,False,True,False,False,False
603,False,True,False,True,False
604,False,True,False,True,False
605,False,True,False,True,False
606,False,True,False,True,False
607,False,True,False,True,False
608,False,True,False,True,False
609,False,True,False,True,False
610,False,True,False,True,False
611,False,True,False,True,False
612,False,True,False,True,False
613,False,True,False,True,False
614,False,True,False,True,False
615,False,True,False,True,False
616,False,True,False,True,False
617,False,True,False,True,False
618,False,True,False,True,False
619,False,True,False,True,False
620,False,True,False,True,False
621,False,True,False,True,False
622,False,False,False,True,False
623,False,False,False,False,False
624,False,False,False,False,False
625,False,False,False,False,False
626,False,False,False,False,False
627,False,False,False,False,False
628,False,False,False,False,False
629,False,False,False,False,False
630,False,False,False,False,False
631,False,False,False,False,False
632,False,False,False,False,False
633,False,False,False,False,False
634,False,False,False,False,False
635,False,False,False,False,False
636,False,False,False,False,False
637,False,False,False,False,False
638,False,False,False,False,False
639,False,False,False,False,False
640,False,False,False,False,False
641,False,False,False,False,False
642,False,False,False,False,False
643,False,False,False,False,False
644,False,False,False,False,False
645,False,False,False,False,False
646,False,False,False,False,False
647,False,False,False,False,False
648,False,False,False,False,False
649,False,False,False,False,False
650,False,False,False,False,False
651,False,False,False,False,False
652,False,False,False,False,False
653,False,False,False,False,False
654,False,False,False,False,False
655,False,False,False,False,False
656,False,False,False,False,False
657,False,False,False,False,False
658,False,False,False,False,False
659,False,False,False,False,False
660,False,False,False,False,False
661,False,False,False,False,False
662,False,False,False,False,False
663,False,False,False,False,False
664,False,False,False,False,False
665,False,False,False,False,False
666,False,False,False,False,False
667,False,False,False,False,False
668,False,False,False,False,False
669,False,False,False,False,False
670,False,False,False,False,False
671,False,False,False,False,False
672,False,False,False,False,False
673,False,False,True,False,False
674,False,False,True,False,False
675,False,False,True,False,False
676,False,False,True,False,False
677,False,False,True,False,False
678,False,False,True,False,False
679,False,False,True,False,False
680,False,False,True,False,False
681,False,False,True,False,False
682,False,False,True,False,False
683,False,False,True,False,False
684,False,False,True,False,False
685,False,False,True,False,False
686,False,False,True,False,False
687,False,False,True,False,False
688,False,False,True,False,False
689,False,False,True,False,False
690,False,False,True,False,False
691,False,False,True,False,False
692,False,False,True,False,False
693,False,False,True,False,False
694,False,False,True,False,False
695,False,False,True,False,False
696,False,False,True,False,False
697,False,False,True,False,False
698,False,False,True,False,False
699,False,False,True,False,False
700,False,False,True,False,False
701,False,False,True,False,False
702,False,False,True,False,False
703,False,False,True,False,False
704,False,False,True,False,False
705,False,False,True,False,False
706,False,False,True,False,False
707,False,False,True,False,False
708,False,False,True,False,False
709,False,False,True,False,False
710,False,False,True,False,False
711,False,False,True,False,False
712,False,False,True,False,False
713,False,False,True,False,False
714,False,False,True,False,False
715,False,False,True,False,False
716,False,False,True,False,False
717,False,False,True,False,False
718,False,False,True,False,False
719,False,False,True,False,False
720,False,False,True,False,False
721,False,False,True,False,False
722,False,False,True,False,False
723,False,False,True,False,False
724,False,False,True,False,False
725,False,False,False,False,False
726,False,False,False,False,False
727,False,False,False,False,False
728,False,False,False,False,False
729,False,False,False,False,False
730,False,False,True,False,False
731,False,False,True,False,False
732,False,False,True,False,False
733,False,False,True,False,False
734,False,False,True,False,False
735,False,False,False,False,False
736,False,False,False,False,False
737,False,False,False,False,False
738,True,False,False,False,False
739,True,False,False,False,False
740,False,False,False,False,False
741,False,False,False,False,False
742,False,False,False,False,False
743,False,False,False,False,False
744,False,False,False,False,False
745,False,False,False,False,False
746,False,False,False,False,False
747,False,False,False,True,False
748,False,False,False,True,False
749,False,False,False,True,False
750,False,False,False,True,False
751,False,False,False,True,False
752,False,False,False,True,False
753,False,False,False,True,False
754,False,False,False,True,False
755,False,False,False,True,False
756,False,False,False,True,False
757,False,False,False,True,False
758,False,False,False,True,False
759,False,False,False,True,False
760,False,False,False,True,False
761,False,False,False,True,False
762,False,False,False,True,False
763,False,False,False,True,False
764,False,False,False,True,False
765,False,False,False,True,False
766,False,False,False,True,False
767,False,False,False,True,False
768,False,False,False,True,False
769,False,False,False,True,False
770,False,False,False,True,False
771,False,False,False,True,False
772,False,False,False,True,False
773,False,False,False,True,False
774,False,False,False,True,False
775,False,False,False,True,False
776,False,False,False,True,False
777,False,False,False,True,False
778,False,False,False,True,False
779,False,False,False,True,False
780,False,False,False,True,False
781,False,False,False,True,False
782,False,False,False,True,False
783,False,False,False,True,False
784,False,False,False,True,False
785,False,False,False,True,False
786,False,False,False,True,False
787,False,False,False,True,False
788,False,False,False,True,False
789,False,False,False,True,False
790,False,False,False,True,False
791,False,False,False,True,False
792,False,False,False,True,False
793,False,False,False,True,False
794,False,False,False,True,False
795,False,False,False,True,False
796,False,False,False,True,False
797,False,False,False,True,False
798,False,False,False,True,False
799,False,False,False,True,False
800,False,False,False,True,False
801,False,False,False,True,False
802,False,False,False,True,False
803,False,False,False,True,False
804,False,False,False,True,False
805,False,False,False,True,False
806,False,False,False,True,False
807,False,False,False,True,False
808,False,False,False,True,False
809,False,False,False,True,False
810,False,False,False,True,False
811,False,False,False,True,False
812,False,False,False,True,False
813,False,False,False,True,False
814,False,False,False,True,False
815,False,False,False,True,False
816,False,False,False,True,False
817,False,False,False,True,False
818,False,False,False,True,False
819,False,False,False,True,False
820,False,False,False,True,False
821,False,False,False,True,False
822,False,False,False,True,False
823,False,False,False,True,False
824,False,False,False,True,False
825,False,False,False,True,False
826,False,False,False,True,False
827,False,False,False,True,False
828,False,False,False,True,False
829,False,False,False,True,False
830,False,False,False,True,False
831,False,False,False,True,False
832,False,False,False,True,False
833,False,False,False,True,False
834,False,False,False,True,False
835,False,False,False,True,False
836,False,False,False,True,False
837,False,False,False,True,False
838,False,False,False,True,False
839,False,False,False,False,False
840,False,False,False,False,False
841,False,False,False,False,False
842,False,False,False,False,False
843,False,False,False,False,False
844,False,False,False,False,False
845,False,False,False,False,False
846,False,False,False,False,False
847,False,False,False,False,False
848,False,False,False,False,False
849,False,False,False,False,False
850,False,False,False,False,False
851,True,False,False,False,False
852,False,False,False,False,False
853,False,False,False,False,False
854,False,False,False,True,False
855,False,True,False,False,False
856,False,True,False,False,False
857,False,True,False,True,False
858,False,True,False,True,False
859,False,True,False,True,False
860,False,False,False,False,False
861,False,False,False,False,False
862,False,False,False,False,False
863,False,False,False,False,False
864,False,False,False,False,False
865,False,False,False,False,False
866,False,False,False,False,False
867,False,False,False,False,False
868,False,False,False,False,False
869,False,False,False,False,False
870,False,False,False,False,False
871,False,False,False,False,False
872,False,False,False,False,False
873,False,False,False,False,False
874,False,False,False,False,False
875,False,False,False,False,False
876,False,False,False,False,False
877,False,False,False,False,False
878,False,False,False,False,False
879,False,False,False,False,False
880,False,False,False,False,False
881,False,False,False,False,False
882,True,False,False,False,False
883,True,False,False,False,False
884,False,False,False,False,False
885,False,False,False,False,False
886,False,False,False,False,False
887,False,False,False,False,False
888,False,False,False,False,False
889,False,False,False,False,False
890,False,False,False,False,False
891,False,False,False,True,False
892,False,False,False,True,False
893,False,False,False,True,False
894,False,False,False,True,False
895,False,False,False,True,False
896,False,False,False,True,False
897,False,False,False,True,False
898,False,False,False,True,False
899,False,False,False,True,False
900,False,False,False,True,False
901,False,False,False,True,False
902,False,False,False,True,False
903,False,False,False,True,False
904,False,False,False,True,False
905,False,False,False,True,False
906,False,False,False,True,False
907,False,False,False,True,False
908,False,False,False,True,False
909,False,False,False,True,False
910,False,False,False,True,False
911,False,False,False,True,False
912,False,False,False,True,False
913,False,False,False,True,False
914,False,False,False,True,False
915,False,False,False,True,False
916,False,False,False,True,False
917,False,False,False,True,False
918,False,False,False,True,False
919,False,False,False,True,False
920,False,False,False,True,False
921,False,False,False,True,False
922,False,False,False,True,False
923,False,False,False,True,False
924,False,False,False,True,False
925,False,False,False,True,False
926,False,False,False,True,False
927,False,False,False,True,False
928,False,False,False,True,False
929,False,False,False,True,False
930,False,False,False,True,False
931,False,False,False,True,False
932,False,False,False,True,False
933,False,False,False,True,False
934,False,False,False,True,False
935,False,False,False,True,False
936,False,False,False,True,False
937,False,False,False,True,False
938,False,False,False,True,False
939,False,False,False,True,False
940,False,False,False,True,False
941,False,False,False,True,False
942,False,False,False,True,False
943,False,False,False,True,False
944,False,False,False,True,False
945,False,False,False,True,False
946,False,False,False,True,False
947,False,False,False,True,False
948,False,False,False,True,False
949,False,False,False,True,False
950,False,False,False,True,False
951,False,False,False,True,False
952,False,False,False,True,False
953,False,False,False,True,False
954,False,False,False,True,False
955,False,False,False,True,False
956,False,False,False,True,False
957,False,False,False,True,False
958,False,False,False,True,False
959,False,False,False,True,False
960,False,False,False,True,False
961,False,False,False,True,False
962,False,False,False,True,False
963,False,False,False,True,False
964,False,False,False,True,False
965,False,False,False,True,False
966,False,False,False,True,False
967,False,False,False,True,False
968,False,False,False,True,False
969,False,False,False,True,False
970,False,False,False,True,False
971,False,False,False,True,False
972,False,False,False,True,False
973,False,False,False,True,False
974,False,False,False,True,False
975,False,False,False,True,False
976,False,False,False,True,False
977,False,False,False,True,False
978,False,False,False,True,False
979,False,False,False,True,False
980,False,False,False,True,False
981,False,False,False,True,False
982,False,False,False,True,False
983,False,False,False,True,False
984,False,False,False,True,False
985,False,False,False,False,False
986,False,False,False,False,False
987,False,False,False,False,False
988,False,False,False,False,False
989,False,False,False,False,False
990,False,False,False,False,False
991,False,False,False,False,False
992,False,False,False,False,False
993,False,False,False,False,False
994,False,False,False,False,False
995,False,False,False,False,False
996,False,False,False,False,False
997,False,False,False,False,False
998,False,False,False,False,False
999,False,False,False,False,False
1000,False,False,False,False,False
1001,False,False,False,False,False
1002,False,False,False,False,False
1003,False,False,False,False,False
1004,False,False,False,False,False
1005,False,False,False,False,False
1006,False,False,False,False,False
1007,False,False,False,False,False
1008,False,False,False,False,False
1009,False,False,False,False,False
1010,False,False,False,False,False
1011,True,False,False,False,False
1012,True,False,False,False,False
1013,True,False,False,False,False
1014,True,False,False,False,False
1015,True,False,False,False,False
1016,False,False,False,False,False
1017,False,False,False,False,False
1018,False,False,False,False,False
1019,False,False,False,False,False
1020,False,False,False,False,False
1021,False,False,False,False,False
1022,False,False,False,False,False
1023,False,False,False,False,False
1024,False,False,False,False,False
1025,False,False,False,False,False
1026,False,False,False,False,False
1027,False,False,False,False,False
1028,False,False,False,False,False
1029,False,False,False,False,False
1030,False,False,False,False,False
1031,False,False,False,False,False
1032,False,False,False,False,False
1033,False,False,False,False,False
1034,False,False,False,False,False
1035,False,False,False,False,False
1036,False,False,False,False,False
1037,False,False,False,False,False
1038,False,False,False,False,False
1039,False,False,True,False,False
1040,False,False,True,False,False
1041,False,False,True,False,False
1042,False,False,True,False,False
1043,False,False,True,False,False
1044,False,False,True,False,False
1045,False,False,True,False,False
1046,False,False,True,False,False
1047,False,False,True,False,False
1048,False,False,True,False,False
1049,False,False,True,False,False
1050,False,False,True,False,False
1051,False,False,True,False,False
1052,False,False,True,False,False
1053,False,False,True,False,False
1054,False,False,True,False,False
1055,False,False,True,False,False
1056,False,False,True,False,False
1057,False,False,True,False,False
1058,False,False,True,False,False
1059,False,False,True,False,False
1060,False,False,True,False,False
1061,False,False,True,False,False
1062,False,False,True,False,False
1063,False,False,True,False,False
1064,False,False,True,False,False
1065,False,False,True,False,False
1066,False,False,True,False,False
1067,False,False,True,False,False
1068,False,False,True,False,False
1069,False,False,True,False,False
1070,False,False,True,False,False
1071,False,False,True,False,False
1072,False,False,True,False,False
1073,False,False,True,False,False
1074,False,False,True,False,False
1075,False,False,True,False,False
1076,False,False,True,False,False
1077,False,False,True,False,False
1078,False,False,True,False,False
1079,False,False,True,False,False
1080,False,False,True,False,False
1081,False,False,True,False,False
1082,False,False,True,False,False
1083,False,False,True,False,False
1084,False,False,True,False,False
1085,False,False,True,False,False
1086,False,False,True,False,False
1087,False,False,True,False,False
1088,False,False,True,False,False
1089,False,False,True,False,False
1090,False,False,True,False,False
1091,False,False,False,False,False
1092,False,False,False,False,False
1093,False,False,False,False,False
1094,False,False,True,False,False
1095,False,False,True,False,False
1096,False,False,True,False,False
1097,False,False,True,False,False
1098,False,False,True,False,False
1099,False,False,True,False,False
1100,False,False,True,False,False
1101,False,False,True,False,False
1102,False,False,True,False,False
1103,False,False,False,False,False
1104,False,False,False,False,False
1105,False,False,False,False,False
1106,False,False,False,False,False
1107,False,False,False,False,False
1108,False,False,False,False,False
1109,False,False,False,False,False
1110,False,False,False,False,False
1111,False,False,False,False,False
1112,False,False,False,False,False
1113,False,False,False,False,False
1114,False,False,False,False,False
1115,False,False,False,False,False
1116,False,False,False,False,False
1117,False,False,False,False,False
1118,False,False,False,False,False
1119,False,False,False,False,False
1120,False,False,False,False,False
1121,False,False,False,False,False
1122,False,False,False,False,False
1123,False,False,False,False,False
1124,False,False,False,False,False
1125,False,False,False,False,False
1126,False,False,False,False,False
1127,False,False,False,False,False
1128,False,False,False,False,False
1129,False,False,False,False,False
1130,False,False,False,False,False
1131,False,False,False,False,False
1132,False,False,False,False,False
1133,False,False,False,False,False
1134,False,False,False,False,False
1135,False,False,False,False,False
1136,False,False,False,True,False
1137,False,False,False,False,False
1138,False,False,False,False,False
1139,False,False,False,False,False
1140,False,False,False,False,False
1141,False,False,False,False,False
1142,False,False,False,False,False
1143,False,False,False,False,False
1144,False,False,False,False,False
