ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
203,True,False,False,False
204,True,False,False,False
205,True,False,False,False
206,True,False,False,False
207,True,False,True,False
208,True,False,True,False
209,True,False,True,False
210,True,False,True,False
211,True,False,True,False
212,True,False,False,False
213,True,False,False,False
214,True,True,False,False
215,True,True,False,False
216,True,True,False,False
217,True,True,False,False
218,True,True,False,False
219,True,True,False,False
220,True,False,False,False
221,True,False,False,False
222,True,False,False,False
223,True,False,False,False
224,True,False,False,False
225,True,False,True,False
226,True,False,True,False
227,True,False,True,False
228,True,False,True,False
229,True,False,False,False
230,True,False,False,False
231,True,False,False,False
232,True,False,False,False
233,True,False,False,False
234,True,False,False,False
235,True,False,False,False
236,True,False,False,False
237,True,False,False,False
238,True,False,False,False
239,True,False,False,False
240,True,False,False,False
241,True,False,False,False
242,True,False,True,False
243,True,False,True,False
244,True,False,True,False
245,True,False,True,False
246,True,False,True,False
247,True,False,True,False
248,True,False,True,False
249,True,False,False,False
250,True,False,True,False
251,True,False,False,False
252,True,False,False,False
253,True,False,False,False
254,True,False,False,False
255,True,False,False,False
256,True,False,False,False
257,True,False,False,False
258,True,False,False,False
259,True,False,False,False
260,True,False,False,False
261,True,False,False,False
262,True,False,False,False
263,True,False,False,False
264,True,False,False,False
265,True,False,False,False
266,True,False,False,False
267,True,False,False,False
268,True,False,False,False
269,True,False,False,False
270,True,False,False,False
271,True,False,False,False
272,True,False,False,False
273,True,False,False,False
274,True,False,False,False
275,True,False,False,False
276,True,False,False,False
277,True,False,False,False
278,True,False,False,False
279,True,False,False,False
280,True,False,False,False
281,True,False,False,False
282,True,False,False,False
283,True,False,False,False
284,True,False,False,False
285,True,False,False,False
286,True,False,False,False
287,True,False,False,False
288,True,False,False,False
289,True,False,False,False
290,True,False,False,False
291,True,False,False,False
292,True,False,False,False
293,True,False,False,False
294,True,False,False,False
295,True,False,False,False
296,True,False,True,False
297,True,False,True,False
298,True,False,True,False
299,True,False,True,False
300,True,False,False,False
301,True,True,False,False
302,True,True,False,False
303,True,True,False,False
304,True,True,False,False
305,True,True,False,False
306,True,True,False,False
307,True,True,False,False
308,True,True,False,False
309,True,False,False,False
310,True,False,False,False
311,True,False,False,False
312,True,False,False,False
313,True,False,False,False
314,True,False,False,False
315,True,False,False,False
316,True,False,False,False
317,True,False,False,False
318,True,False,False,False
319,True,False,False,False
320,True,False,False,False
321,True,False,False,False
322,True,False,False,False
323,True,False,False,False
324,True,False,False,False
325,True,False,False,False
326,True,False,False,False
327,True,False,False,False
328,True,False,True,False
329,True,False,True,False
330,True,False,True,False
331,True,False,True,False
332,True,False,True,False
333,True,False,True,False
334,True,False,True,False
335,True,False,False,False
336,True,False,False,False
337,True,False,False,False
338,True,False,False,False
339,True,False,False,False
340,True,False,False,False
341,True,False,False,False
342,True,False,False,False
343,True,False,False,False
344,True,False,False,False
345,True,False,False,False
346,True,False,False,False
347,True,False,False,False
348,True,False,False,False
349,True,False,False,False
350,True,False,False,False
351,True,False,False,False
352,True,False,False,False
353,True,False,False,False
354,True,False,False,False
355,True,False,False,False
356,True,False,False,False
357,True,False,False,False
358,True,False,False,False
359,True,False,False,False
360,True,False,False,False
361,True,False,False,False
362,True,False,False,False
363,True,False,False,False
364,True,False,False,False
365,True,False,False,False
366,True,False,False,False
367,True,False,False,False
368,True,False,False,False
369,True,False,False,False
370,True,False,False,False
371,True,False,True,False
372,True,False,True,False
373,True,False,True,False
374,True,False,False,False
375,True,False,False,False
376,True,False,False,False
377,True,False,False,False
378,True,False,False,False
379,True,False,False,False
380,True,False,False,False
381,True,False,False,False
382,True,False,False,False
383,True,False,False,False
384,True,False,False,False
385,True,False,False,False
386,True,False,False,False
387,True,False,True,False
388,True,False,True,False
389,True,False,True,False
390,True,False,True,False
391,True,False,False,False
392,True,False,False,False
393,True,False,True,False
394,True,False,False,False
395,True,False,False,False
396,True,True,False,False
397,True,True,True,False
398,True,True,True,False
399,True,True,True,False
400,True,True,True,False
401,False,True,False,False
402,False,True,False,False
403,False,True,False,False
404,False,True,False,False
405,False,True,False,False
406,True,True,True,False
407,True,True,True,False
408,True,True,True,False
409,True,True,True,False
410,True,True,True,False
411,True,True,True,False
412,True,True,True,False
413,True,True,True,False
414,True,False,True,False
415,True,False,True,False
416,True,False,True,False
417,True,False,False,False
418,True,False,False,False
419,True,False,False,False
420,True,False,True,False
421,True,False,True,False
422,True,False,True,False
423,True,False,True,False
424,True,False,False,False
425,True,False,False,False
426,True,False,False,False
427,True,True,False,False
428,True,True,False,False
429,True,True,False,False
430,True,True,False,False
431,True,True,False,False
432,True,True,False,False
433,True,True,False,False
434,True,True,False,False
435,True,True,False,False
436,True,True,False,False
437,True,False,False,False
438,True,False,False,False
439,True,False,False,False
440,True,False,True,False
441,False,False,True,False
442,False,False,True,False
443,False,False,True,False
444,False,False,True,False
445,False,False,True,False
446,False,False,False,False
