ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
0,False,False,False,True,True
1,False,False,False,False,True
2,False,False,False,False,True
3,False,False,False,False,True
4,False,False,False,False,True
5,False,False,False,False,True
6,False,False,False,False,True
7,False,False,False,False,True
8,False,False,False,False,True
9,False,False,False,False,True
10,False,False,False,False,True
11,False,False,False,False,True
12,False,False,False,False,True
13,False,False,False,False,True
14,False,False,False,False,True
15,False,False,False,False,True
16,False,False,False,False,True
17,False,False,False,False,True
18,False,False,False,False,True
19,False,False,False,False,True
20,False,False,False,False,True
21,False,False,False,False,True
22,False,False,False,False,True
23,False,False,False,False,True
24,False,False,False,False,True
25,False,False,False,False,True
26,False,False,False,False,True
27,False,False,False,False,True
28,False,False,False,False,True
29,False,False,False,False,True
30,False,False,False,False,True
31,False,False,False,False,True
32,False,False,False,False,True
33,False,False,False,False,True
34,False,False,False,False,True
35,False,False,False,False,True
36,False,False,False,False,True
37,False,False,False,False,True
38,False,False,False,False,True
39,False,False,False,False,True
40,False,False,False,False,True
41,False,False,False,False,True
42,False,False,False,False,True
43,False,False,False,False,True
44,False,False,False,False,True
45,False,False,False,False,True
46,False,False,False,False,True
47,False,False,False,False,True
48,False,False,False,False,True
49,False,False,False,False,True
50,False,False,False,False,True
51,False,False,False,False,True
52,False,False,False,False,True
53,False,False,False,False,True
54,False,False,False,False,True
55,False,False,False,False,True
56,False,False,False,False,True
57,False,False,False,False,True
58,False,False,False,False,True
59,False,False,False,False,True
60,False,False,False,False,True
61,False,False,False,False,True
62,False,False,False,False,True
63,False,False,False,False,True
64,False,False,False,False,True
65,False,False,False,False,True
66,False,False,False,False,True
67,False,False,False,False,True
68,False,False,False,False,True
69,False,False,False,False,True
70,False,False,False,False,True
71,False,False,False,False,True
72,False,False,False,False,True
73,False,False,False,False,True
74,False,False,False,False,True
75,False,False,False,False,True
76,False,False,False,False,True
77,False,False,False,False,True
78,False,False,False,False,True
79,False,False,False,False,True
80,False,False,False,False,True
81,False,False,False,False,True
82,False,False,False,False,True
83,False,False,False,False,True
84,False,False,False,False,True
85,False,False,False,False,True
86,False,False,False,False,True
87,False,False,False,False,True
88,False,False,False,False,True
89,False,False,False,False,True
90,False,False,False,False,True
91,False,False,False,False,True
92,False,False,False,False,True
93,False,False,False,False,True
94,False,False,False,False,True
95,False,False,False,False,True
96,False,False,False,False,True
97,False,False,False,False,True
98,False,False,False,False,True
99,False,False,False,False,True
100,False,False,False,False,True
101,False,False,False,True,False
102,False,False,False,False,False
103,False,False,False,False,False
104,False,False,False,False,False
105,False,False,False,False,False
106,False,True,False,True,False
107,False,True,False,False,False
108,False,True,False,False,False
109,False,True,False,False,False
110,False,True,False,False,False
111,False,True,False,True,False
112,False,True,False,False,False
113,False,True,False,False,False
114,False,True,False,False,False
115,False,True,False,False,False
116,False,True,False,True,False
117,False,True,False,False,False
118,False,True,False,False,False
119,False,True,False,False,False
120,False,True,False,False,False
121,False,True,False,True,False
122,False,True,False,False,False
123,False,True,False,False,False
124,False,True,False,False,False
125,False,True,False,False,False
126,False,True,False,True,False
127,False,True,False,False,False
128,False,True,False,False,False
129,False,True,False,False,False
130,False,True,False,False,False
131,False,True,False,True,False
132,False,True,False,False,False
133,False,True,False,False,False
134,False,True,False,False,False
135,False,True,False,False,False
