ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
0,False,False,True,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,True,True
5,False,False,False,True
6,False,False,False,True
7,False,False,False,True
8,False,False,False,True
9,False,False,False,True
10,False,False,False,True
11,False,False,False,True
12,False,False,False,True
13,False,False,False,True
14,False,False,False,True
15,False,False,False,True
16,False,False,False,True
17,False,False,True,True
18,False,False,False,True
19,False,False,False,True
20,False,False,True,True
21,False,False,False,True
22,False,False,False,True
23,False,False,False,True
24,False,False,True,True
25,False,False,True,True
26,False,False,True,True
27,False,False,True,True
28,False,False,True,True
29,False,False,True,True
30,False,False,True,True
31,False,False,True,True
32,False,False,True,True
33,False,False,True,True
34,False,False,True,True
35,False,False,True,True
36,False,False,True,True
37,False,False,True,True
38,False,False,True,True
39,False,False,False,True
40,False,False,True,True
41,False,False,True,True
42,False,False,True,True
43,False,False,True,True
44,False,False,True,True
45,False,False,True,True
46,False,False,False,True
47,False,False,True,True
48,False,False,True,True
49,False,False,True,True
50,False,False,True,True
51,False,False,True,True
52,False,False,True,True
53,False,False,True,True
54,False,False,True,True
55,False,False,True,True
56,False,False,True,True
57,False,False,True,True
58,False,False,True,True
59,False,False,True,True
60,False,False,True,True
61,False,False,True,True
62,False,False,True,True
63,False,False,True,True
64,False,False,True,True
65,False,False,True,True
66,False,False,True,True
67,False,False,True,True
68,False,False,True,True
69,False,False,True,True
70,False,False,True,True
71,False,False,True,True
72,False,False,True,True
73,False,False,True,True
74,False,False,True,True
75,False,False,True,True
76,False,False,True,True
77,False,False,True,True
78,False,False,True,True
79,False,False,True,True
80,False,False,False,True
81,False,False,False,True
82,False,False,True,True
83,False,False,False,True
84,False,False,False,True
85,False,False,False,True
86,False,False,False,True
87,False,False,True,True
88,False,False,False,True
89,False,False,False,True
90,False,False,False,True
91,False,False,False,True
92,False,False,False,True
93,False,False,True,True
94,False,False,True,True
95,False,False,False,True
96,False,False,True,True
97,False,False,False,True
98,False,False,False,True
99,False,False,True,True
100,False,False,True,True
101,False,False,True,True
102,False,False,True,True
103,False,False,True,True
104,False,False,True,True
105,False,False,True,True
106,False,False,True,True
107,False,False,True,True
108,False,False,False,True
109,False,False,False,True
110,False,False,False,True
111,False,False,False,True
112,False,False,False,True
113,False,False,False,True
114,False,False,False,True
115,False,False,True,True
116,False,False,False,True
117,False,False,False,True
118,False,False,False,True
119,False,False,False,True
120,False,False,False,True
121,False,False,False,True
122,False,False,False,True
123,False,False,False,True
124,False,False,False,True
125,False,False,False,True
126,False,False,False,True
127,False,False,False,True
128,False,False,False,True
129,False,False,True,True
130,False,False,True,True
131,False,False,True,True
132,False,False,True,True
133,False,False,True,True
134,False,False,True,True
135,False,False,True,True
136,False,False,True,True
137,False,False,True,True
138,False,False,True,True
139,False,False,False,True
140,False,False,True,True
141,False,False,False,True
142,False,False,True,True
143,False,False,False,True
144,False,False,True,True
145,False,False,False,True
146,False,False,False,True
147,False,False,True,True
148,False,False,True,True
149,False,False,True,True
150,False,False,True,True
151,False,False,True,True
152,False,False,True,True
153,False,False,False,True
154,False,False,False,True
155,False,False,True,True
156,False,False,True,True
157,False,False,True,True
158,False,False,True,True
159,False,False,False,True
160,False,False,True,True
161,False,False,False,True
162,False,False,True,True
163,False,False,True,True
164,False,False,False,True
165,False,False,False,True
166,False,False,False,True
167,False,False,False,True
168,False,False,False,True
169,False,False,False,True
170,False,False,False,True
171,False,False,False,True
172,False,False,False,True
173,False,False,False,True
174,False,False,False,True
175,False,False,False,True
176,False,False,False,True
177,False,False,False,True
178,False,False,True,True
179,False,False,False,True
180,False,False,False,True
181,False,False,True,True
182,False,False,True,True
183,False,False,False,True
184,False,False,True,True
185,False,False,True,True
186,False,False,True,True
187,False,False,True,True
188,False,False,True,True
189,False,False,True,True
190,False,False,False,True
191,False,False,True,True
192,False,False,True,True
193,False,False,True,True
194,False,False,True,True
195,False,False,True,True
196,False,False,True,True
197,False,False,True,True
198,False,False,True,True
199,False,False,True,True
200,False,False,True,True
201,False,False,False,True
202,False,False,False,True
203,False,False,True,True
204,False,False,False,True
205,False,False,True,True
206,False,False,False,True
207,False,False,False,True
208,False,False,False,True
209,False,False,False,True
210,False,False,True,True
211,False,False,True,True
212,False,False,False,True
213,False,False,False,True
214,False,False,False,True
215,False,False,False,True
216,False,False,False,True
217,False,False,True,True
218,False,False,False,True
219,False,False,False,True
220,False,False,False,True
221,False,False,False,True
222,False,False,False,True
223,False,False,True,True
224,False,False,False,True
225,False,False,False,True
226,False,False,True,True
227,False,False,False,True
228,False,False,False,True
229,False,False,False,True
230,False,False,True,True
231,False,False,False,True
232,False,False,False,True
233,False,False,False,True
234,False,False,False,True
235,False,False,True,True
236,False,False,False,True
237,False,False,False,True
238,False,False,True,True
239,False,False,False,True
240,False,False,False,True
241,False,False,True,True
242,False,False,False,True
243,False,False,False,True
244,False,False,False,True
245,False,False,True,True
246,False,False,False,True
247,False,False,False,True
248,False,False,True,True
249,False,False,True,True
250,False,False,False,True
251,False,False,True,True
252,False,False,True,True
253,False,False,True,True
254,False,False,True,True
255,False,False,True,True
256,False,False,True,True
257,False,False,True,True
258,False,False,True,True
259,False,False,True,True
260,False,False,True,True
261,False,False,True,True
262,False,False,True,True
263,False,False,True,True
264,False,False,True,True
265,False,False,True,True
266,False,False,True,True
267,False,False,True,True
268,False,False,True,True
269,False,False,True,True
270,False,False,True,True
271,False,False,True,True
272,False,False,True,True
273,False,False,True,True
274,False,False,True,True
275,False,False,True,True
276,False,False,True,True
277,False,False,True,True
278,False,False,True,True
279,False,False,True,True
280,False,False,True,True
281,False,False,True,True
282,False,False,True,True
283,False,False,True,True
284,False,False,True,True
285,False,False,True,True
286,False,False,True,True
287,False,False,True,True
288,False,False,True,True
289,False,False,True,True
290,False,False,True,True
291,False,False,True,True
292,False,False,False,True
293,False,False,False,True
294,False,False,False,True
295,False,False,False,True
296,False,False,False,True
297,False,False,False,True
298,False,False,True,True
299,False,False,False,True
300,False,False,False,True
301,False,False,True,True
302,False,False,False,True
303,False,False,True,True
304,False,False,False,True
305,False,False,True,True
306,False,False,True,True
307,False,False,False,True
308,False,False,False,True
309,False,False,False,True
310,False,False,False,True
311,False,False,True,True
312,False,False,True,True
313,False,False,True,True
314,False,False,True,True
315,False,False,True,True
316,False,False,True,True
317,False,False,True,True
318,False,False,True,True
319,False,False,True,True
320,False,False,True,True
321,False,False,True,True
322,False,False,True,True
323,False,False,True,True
324,False,False,True,True
325,False,False,False,True
326,False,False,False,True
327,False,False,True,True
328,False,False,True,True
329,False,False,True,True
330,False,False,True,True
331,False,False,True,True
332,False,False,True,True
333,False,False,True,True
334,False,False,True,True
335,False,False,True,True
336,False,False,True,True
337,False,False,True,True
338,False,False,True,True
339,False,False,True,True
340,False,False,False,True
341,False,False,False,True
342,False,False,False,True
343,False,False,True,True
344,False,False,True,True
345,False,False,True,True
346,False,False,True,True
347,False,False,True,True
348,False,False,True,True
349,False,False,True,True
350,False,False,True,True
351,False,False,True,True
352,False,False,True,True
353,False,False,True,True
354,False,False,False,True
355,False,False,False,True
356,False,False,False,True
357,False,False,False,True
358,False,False,False,True
359,False,False,False,True
360,False,False,False,True
361,False,False,False,True
362,False,False,False,True
363,False,False,False,True
364,False,False,True,True
365,False,False,True,True
366,False,False,True,True
367,False,False,True,True
368,False,False,True,True
369,False,False,True,True
370,False,False,True,True
371,False,False,True,True
372,False,False,True,True
373,False,False,True,True
374,False,False,True,True
