ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
0,False,False,True,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,False,True
5,False,False,False,True
6,False,False,False,True
7,False,False,False,True
8,False,False,False,True
9,False,False,False,True
10,False,False,False,True
11,False,False,False,True
12,False,False,False,True
13,False,False,True,True
14,False,False,False,True
15,False,False,False,True
16,False,False,False,True
17,False,False,False,True
18,False,False,False,True
19,False,False,False,True
20,False,False,True,True
21,False,False,False,True
22,False,False,False,True
23,False,False,False,True
24,False,False,False,True
25,False,False,False,True
26,False,False,False,True
27,False,False,True,True
28,False,False,False,True
29,False,False,False,True
30,False,False,False,True
31,False,False,False,True
32,False,False,True,True
33,False,False,False,True
34,False,False,False,True
35,False,False,False,True
36,False,False,False,True
37,False,False,False,True
38,False,False,False,True
39,False,False,False,True
40,False,False,False,True
41,False,False,False,True
42,False,False,False,True
43,False,False,False,True
44,False,False,False,True
45,False,False,False,True
46,False,False,False,True
47,False,False,False,True
48,False,False,False,True
49,False,False,False,True
50,False,False,False,True
51,False,False,False,True
52,False,False,False,True
53,False,False,False,True
54,False,False,False,True
55,False,False,False,True
56,False,False,False,True
57,False,False,False,True
58,False,False,False,True
59,False,False,False,True
60,False,False,False,True
61,False,False,False,True
62,False,False,False,True
63,False,False,False,True
64,False,False,True,True
65,False,False,True,True
66,False,False,False,True
67,False,False,True,True
68,False,False,True,True
69,False,False,False,True
70,False,False,False,True
71,False,False,True,True
72,False,False,False,True
73,False,False,False,True
74,False,False,False,True
75,False,False,False,True
76,False,False,True,True
77,False,False,False,True
78,False,False,False,True
79,False,False,True,True
80,False,False,True,True
81,False,False,False,True
82,False,False,True,True
83,False,False,False,True
84,False,False,False,True
85,False,False,True,True
86,False,False,True,True
87,False,False,True,True
88,False,False,False,True
89,False,False,False,True
90,False,False,False,True
91,False,False,False,True
92,False,False,False,True
93,False,False,False,True
94,False,False,True,True
95,False,False,True,True
96,False,False,True,True
97,False,False,True,True
98,False,False,True,True
99,False,False,True,True
100,False,False,True,True
101,False,False,True,True
102,False,False,True,True
103,False,False,True,True
104,False,False,False,True
105,False,False,False,True
106,False,False,True,True
107,False,False,False,True
108,False,False,True,True
109,False,False,False,True
110,False,False,False,True
111,False,False,False,True
112,False,False,False,True
113,False,False,True,True
114,False,False,False,True
115,False,False,False,True
116,False,False,False,True
117,False,False,False,True
118,False,False,False,True
119,False,False,False,True
120,False,False,False,True
121,False,False,False,True
122,False,False,False,True
123,False,False,False,True
124,False,False,True,True
125,False,False,True,True
126,False,False,True,True
127,False,False,False,True
128,False,False,True,True
129,False,False,True,True
130,False,False,True,True
131,False,False,True,True
132,False,False,True,True
133,False,False,True,True
134,False,False,True,True
135,False,False,True,True
136,False,False,True,True
137,False,False,True,True
138,False,False,True,True
139,False,False,True,True
140,False,False,True,True
141,False,False,True,True
142,False,False,True,True
143,False,False,True,True
144,False,False,True,True
145,False,False,True,True
146,False,False,True,True
147,False,False,False,True
148,False,False,False,True
149,False,False,False,True
150,False,False,False,True
151,False,False,False,True
152,False,False,False,True
153,False,False,False,True
154,False,False,False,True
155,False,False,False,True
156,False,False,False,True
157,False,False,False,True
158,False,False,False,True
159,False,False,False,True
160,False,False,False,True
161,False,False,False,True
162,False,False,False,True
163,False,False,True,True
164,False,False,False,True
165,False,False,True,True
166,False,False,False,True
167,False,False,False,True
168,False,False,True,True
169,False,False,False,True
170,False,False,False,True
171,False,False,False,True
172,False,False,True,True
173,False,False,True,True
174,False,False,True,True
175,False,False,True,True
176,False,False,False,True
177,False,False,True,True
178,False,False,True,True
179,False,False,True,True
180,False,False,True,True
181,False,False,True,True
182,False,False,True,True
183,False,False,True,True
184,False,False,True,True
185,False,False,True,True
186,False,False,False,True
187,False,False,False,True
188,False,False,False,True
189,False,False,False,True
190,False,False,True,True
191,False,False,True,True
192,False,False,True,True
193,False,False,False,True
194,False,False,False,True
195,False,False,False,True
196,False,False,False,True
197,False,False,False,True
198,False,False,False,True
199,False,False,False,True
200,False,False,False,True
201,False,False,False,True
202,False,False,False,True
203,False,False,False,True
204,False,False,False,True
205,False,False,False,True
206,False,False,False,True
207,False,False,False,True
208,False,False,False,True
209,False,False,False,True
210,False,False,False,True
211,False,False,False,True
212,False,False,False,True
213,False,False,False,True
214,False,False,False,True
215,False,False,False,True
216,False,False,False,True
217,False,False,False,True
218,False,False,False,True
219,False,False,False,True
220,False,False,False,True
221,False,False,False,True
222,False,False,False,True
223,False,False,False,True
224,False,False,False,True
225,False,False,False,True
226,False,False,False,True
227,False,False,False,True
228,False,False,False,True
229,False,False,False,True
230,False,False,False,True
231,False,False,False,True
232,False,False,False,True
233,False,False,False,True
234,False,False,False,True
235,False,False,False,True
236,False,False,False,True
237,False,False,False,True
238,False,False,False,True
239,False,False,False,True
240,False,False,False,True
241,False,False,False,True
242,False,False,False,True
243,False,False,False,True
244,False,False,False,True
245,False,False,False,True
246,False,False,False,True
247,False,False,False,True
248,False,False,False,True
249,False,False,False,True
250,False,False,False,True
251,False,False,False,True
252,False,False,True,True
253,False,False,False,True
254,False,False,False,True
255,False,False,False,True
256,False,False,False,True
257,False,False,False,True
258,False,False,False,True
259,False,False,False,True
260,False,False,False,True
261,False,False,False,True
262,False,False,False,True
263,False,False,False,True
264,False,False,False,True
265,False,False,False,True
266,False,False,False,True
267,False,False,False,True
268,False,False,False,True
269,False,False,False,True
270,False,False,False,True
271,False,False,False,True
272,False,False,False,True
273,False,False,True,True
274,False,False,False,True
275,False,False,False,True
276,False,False,True,True
277,False,False,False,True
278,False,False,False,True
279,False,False,True,True
280,False,False,False,True
281,False,False,False,True
282,False,False,False,True
283,False,False,False,True
284,False,False,True,True
285,False,False,False,True
286,False,False,False,True
287,False,False,False,True
288,False,False,False,True
289,False,False,False,True
290,False,False,False,True
291,False,False,False,True
292,False,False,False,True
293,False,False,False,True
294,False,False,False,True
295,False,False,False,True
296,False,False,False,True
297,False,False,False,True
298,False,False,False,True
299,False,False,False,True
300,False,False,False,True
301,False,False,False,True
302,False,False,False,True
303,False,False,False,True
304,False,False,False,True
305,False,False,False,True
306,False,False,True,True
307,False,False,False,True
308,False,False,False,True
309,False,False,True,True
310,False,False,False,True
311,False,False,False,True
312,False,False,False,True
313,False,False,False,True
314,False,False,False,True
315,False,False,False,True
316,False,False,False,True
317,False,False,False,True
318,False,False,False,True
319,False,False,False,True
320,False,False,False,True
321,False,False,False,True
322,False,False,False,True
323,False,False,False,True
324,False,False,False,True
325,False,False,False,True
326,False,False,False,True
327,False,False,False,True
328,False,False,False,True
329,False,False,False,True
330,False,False,False,True
331,False,False,False,True
332,False,False,False,True
333,False,False,False,True
334,False,False,False,True
335,False,False,False,True
336,False,False,False,True
337,False,False,False,True
338,False,False,False,True
339,False,False,False,True
340,False,False,True,True
341,False,False,False,True
342,False,False,True,True
343,False,False,False,True
344,False,False,True,True
345,False,False,True,True
346,False,False,True,True
347,False,False,True,True
348,False,False,True,True
349,False,False,True,True
350,False,False,True,True
351,False,False,True,True
352,False,False,True,True
353,False,False,True,True
354,False,False,True,True
355,False,False,True,True
356,False,False,True,True
357,False,False,True,True
358,False,False,True,True
359,False,False,True,True
360,False,False,True,True
361,False,False,True,True
362,False,False,True,True
363,False,False,True,True
364,False,False,True,True
365,False,False,True,True
366,False,False,True,True
367,False,False,True,True
368,False,False,True,True
369,False,False,True,True
370,False,False,True,True
371,False,False,True,True
372,False,False,True,True
373,False,False,True,True
374,False,False,True,True
