ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
0,False,False,True,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,False,True
5,False,False,False,True
6,False,False,False,True
7,False,False,False,True
8,False,False,False,True
9,False,False,False,True
10,False,False,False,True
11,False,False,False,True
12,False,False,False,True
13,False,False,False,True
14,False,False,True,True
15,False,False,False,True
16,False,False,False,True
17,False,False,False,True
18,False,False,False,True
19,False,False,False,True
20,False,False,False,True
21,False,False,False,True
22,False,False,False,True
23,False,False,False,True
24,False,False,False,True
25,False,False,True,True
26,False,False,False,True
27,False,False,False,True
28,False,False,False,True
29,False,False,False,True
30,False,False,True,True
31,False,False,True,True
32,False,False,True,True
33,False,False,False,True
34,False,False,True,True
35,False,False,True,True
36,False,False,True,True
37,False,False,True,True
38,False,False,True,True
39,False,False,True,True
40,False,False,True,True
41,False,False,True,True
42,False,False,True,True
43,False,False,True,True
44,False,False,True,True
45,False,False,True,True
46,False,False,True,True
47,False,False,True,True
48,False,False,True,True
49,False,False,True,True
50,False,False,True,True
51,False,False,True,True
52,False,False,True,True
53,False,False,True,True
54,False,False,True,True
55,False,False,True,True
56,False,False,True,True
57,False,False,True,True
58,False,False,True,True
59,False,False,True,True
60,False,False,True,True
61,False,False,True,True
62,False,False,True,True
63,False,False,True,True
64,False,False,True,True
65,False,False,True,True
66,False,False,True,True
67,False,False,True,True
68,False,False,True,True
69,False,False,True,True
70,False,False,True,True
71,False,False,True,True
72,False,False,True,True
73,False,False,True,True
74,False,False,True,True
75,False,False,True,True
76,False,False,True,True
77,False,False,True,True
78,False,False,True,True
79,False,False,True,True
80,False,False,True,True
81,False,False,True,True
82,False,False,True,True
83,False,False,False,True
84,False,False,False,True
85,False,False,False,True
86,False,False,False,True
87,False,False,False,True
88,False,False,False,True
89,True,False,False,True
90,False,True,False,False
91,False,True,False,False
92,False,True,False,False
93,True,False,False,False
94,True,False,False,False
95,False,False,False,False
96,False,False,False,False
97,False,False,False,False
98,False,False,False,False
99,False,False,False,False
100,False,False,False,False
101,False,False,False,False
102,False,False,False,False
103,False,False,False,False
104,False,False,False,False
105,False,False,False,False
106,False,False,False,False
107,False,False,False,False
108,False,False,False,False
109,False,False,False,False
110,False,False,False,False
111,False,False,False,False
112,False,False,False,False
113,False,False,False,False
114,False,False,False,False
115,False,False,True,False
116,False,False,True,False
117,False,False,False,False
118,False,False,True,False
119,False,False,False,False
120,False,False,True,False
121,False,False,True,False
122,False,False,True,False
123,False,False,True,False
124,False,False,True,False
125,False,False,True,False
126,False,False,False,False
127,False,False,False,False
128,False,False,True,False
129,False,False,False,False
130,False,False,False,False
131,False,False,False,False
132,False,False,False,False
133,False,False,False,False
134,False,False,False,False
135,False,False,False,False
136,False,False,False,False
137,False,False,False,False
138,False,False,True,False
139,False,False,True,False
140,False,False,True,False
141,False,False,False,False
142,False,False,False,False
143,False,False,True,False
144,False,False,True,False
145,False,False,False,False
146,False,False,False,False
147,False,False,False,False
148,False,False,False,False
149,False,False,False,False
150,False,False,False,False
151,False,False,False,False
152,False,False,False,False
153,False,False,False,False
154,False,False,False,False
155,False,False,False,False
156,False,False,False,False
157,False,False,False,False
158,False,False,False,False
159,False,False,False,False
160,False,False,False,False
161,False,False,False,False
162,False,False,False,False
163,False,False,False,False
164,False,False,False,False
165,False,False,False,False
166,False,False,False,False
167,False,False,False,False
168,False,False,False,False
169,False,False,True,False
170,False,False,True,False
171,False,False,False,False
172,False,False,False,False
173,False,False,True,False
174,False,False,True,False
175,False,False,True,False
176,False,False,True,False
177,False,False,False,False
178,False,False,False,False
179,False,False,False,False
180,False,False,False,False
181,False,False,False,False
182,False,False,False,False
183,False,False,False,False
184,False,False,False,False
185,False,False,False,False
186,False,False,False,False
187,False,False,False,False
188,False,False,False,False
189,False,False,False,False
190,False,False,False,False
191,False,False,False,False
192,False,False,False,False
193,False,False,False,False
194,False,False,True,False
195,False,False,True,False
196,False,False,True,False
197,False,False,True,False
198,False,False,True,False
199,False,False,True,False
200,False,False,False,False
201,False,False,False,False
202,False,False,False,False
203,False,False,False,False
204,False,False,False,False
205,False,False,False,False
206,False,False,False,False
207,False,False,False,False
208,False,False,False,False
209,False,False,True,False
210,False,False,False,False
211,False,False,False,False
212,False,False,False,False
213,False,False,False,False
214,False,False,False,False
215,False,False,False,False
216,False,False,False,False
217,False,False,False,False
218,False,False,False,False
219,False,False,False,False
220,False,False,True,False
221,False,False,False,False
222,False,False,False,False
223,False,False,True,False
224,False,False,False,False
225,False,False,False,False
226,False,False,False,False
227,False,False,True,False
228,False,False,False,False
229,False,False,False,False
230,False,False,False,False
231,False,False,True,False
232,False,False,False,False
233,False,False,True,False
234,False,False,False,False
235,False,False,False,False
236,False,False,True,False
237,False,False,True,False
238,False,False,True,False
239,False,False,True,False
240,False,False,True,False
241,False,False,True,False
242,False,False,True,False
243,False,False,True,False
244,False,False,True,False
245,False,False,True,False
246,False,False,True,False
247,False,False,True,False
248,False,False,False,False
249,False,False,False,False
250,False,False,True,False
251,False,False,False,False
252,False,False,False,False
253,False,False,True,False
254,False,False,True,False
255,False,False,False,False
256,False,False,True,False
257,False,False,True,False
258,False,False,True,False
259,False,False,True,False
260,False,False,True,False
261,False,False,True,False
262,False,False,True,False
263,False,False,True,False
264,False,False,True,False
265,False,False,True,False
266,False,False,True,False
267,False,False,True,False
268,False,False,True,False
269,False,False,True,False
270,False,False,True,False
271,False,False,True,False
272,False,False,True,False
273,False,False,True,False
274,False,False,True,False
275,False,False,True,False
276,False,False,True,False
277,False,False,True,False
278,False,False,True,False
279,False,False,True,False
280,False,False,True,False
281,False,False,False,False
282,False,False,False,False
283,False,False,False,False
284,False,False,True,False
285,False,False,True,False
286,False,False,True,False
287,False,False,True,False
288,False,False,True,False
289,False,False,True,False
290,False,False,False,False
291,False,False,False,False
292,False,False,False,False
293,False,False,True,False
294,False,False,False,False
295,False,False,False,False
296,False,False,False,False
297,False,False,False,False
298,False,False,False,False
299,False,False,False,False
300,False,False,False,False
301,False,False,False,False
302,True,False,False,False
303,True,False,False,False
304,False,False,False,False
305,False,False,False,False
306,False,False,False,False
307,False,False,False,False
308,False,False,False,False
309,False,False,False,False
310,False,False,False,False
311,False,False,False,False
312,False,False,False,False
313,False,False,False,False
314,False,False,False,False
315,False,False,False,False
316,False,False,False,False
317,False,False,False,False
318,False,False,False,False
319,False,False,True,False
320,False,False,False,False
321,False,False,False,False
322,False,False,False,False
323,False,False,True,False
324,False,False,False,False
325,False,False,False,False
326,False,False,False,False
327,False,False,False,False
328,False,False,False,False
329,False,False,True,False
330,False,False,False,False
331,False,False,False,False
332,False,False,False,False
333,False,False,False,False
334,False,False,True,False
335,False,False,True,False
336,False,False,True,False
337,False,False,True,False
338,False,False,True,False
339,False,False,False,False
340,False,False,True,False
341,False,False,True,False
342,False,False,False,False
343,False,False,False,False
344,False,False,False,False
345,False,False,False,False
346,False,False,False,False
347,False,False,False,False
348,False,False,False,False
349,False,False,False,False
350,False,False,False,False
351,False,False,False,False
352,False,False,False,False
353,False,False,False,False
354,False,False,False,False
355,False,False,True,False
356,False,False,True,False
357,False,False,False,False
358,False,False,False,False
359,False,False,True,False
360,False,False,False,False
361,False,False,True,False
362,False,False,True,False
363,False,False,True,False
364,False,False,True,False
365,False,False,True,False
366,False,False,True,False
367,False,False,True,False
368,False,False,True,False
369,False,False,True,False
370,False,False,True,False
371,False,False,True,False
372,False,False,False,False
373,False,False,True,False
374,False,False,True,False
