ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
0,True,False,False,False
1,True,False,False,False
2,True,False,False,False
3,True,False,False,False
4,True,False,False,False
5,True,False,True,False
6,True,False,False,False
7,True,False,True,False
8,True,False,False,False
9,True,False,False,False
10,True,False,False,False
11,True,False,False,False
12,True,False,False,False
13,True,False,False,False
14,True,False,False,False
15,True,False,False,False
16,True,False,False,False
17,True,False,False,False
18,True,False,False,False
19,True,False,False,False
20,True,False,False,False
21,True,False,False,False
22,True,False,False,False
23,True,False,False,False
24,True,False,False,False
25,True,False,False,False
26,True,False,False,False
27,True,False,False,False
28,True,False,False,False
29,True,False,False,False
30,True,False,False,False
31,True,False,False,False
32,True,False,False,False
33,True,False,False,False
34,True,False,False,False
35,True,False,False,False
36,True,False,False,False
37,True,False,False,False
38,True,False,False,False
39,True,False,False,False
40,True,False,False,False
41,True,False,False,False
42,True,False,False,False
43,True,False,False,False
44,True,False,False,False
45,True,False,False,False
46,True,False,False,False
47,True,False,False,False
48,True,False,False,False
49,True,False,False,False
50,True,False,False,False
51,True,False,False,False
52,True,False,False,False
53,True,False,False,False
54,True,False,False,False
55,True,False,False,False
56,True,False,False,False
57,True,False,False,False
58,True,False,False,False
59,True,False,False,False
60,True,False,False,False
61,True,False,False,False
62,True,False,False,False
63,True,False,False,False
64,True,False,False,False
65,True,False,False,False
66,True,False,False,False
67,True,False,False,False
68,True,False,False,False
69,True,False,False,False
70,True,False,False,False
71,True,False,False,False
72,True,False,False,False
73,True,False,False,False
74,True,False,False,False
75,True,False,False,False
76,True,False,False,False
77,True,False,False,False
78,True,False,False,False
79,True,False,False,False
80,True,False,False,False
81,True,False,False,False
82,True,False,False,False
83,True,False,False,False
84,True,False,False,False
85,True,False,False,False
86,True,False,False,False
87,True,True,False,False
88,True,True,False,False
89,False,True,False,False
90,False,True,False,False
91,False,True,False,False
92,False,True,False,False
93,False,True,False,False
94,False,True,False,False
95,False,True,False,False
96,False,True,False,False
97,False,True,False,False
98,False,True,False,False
99,False,True,False,False
100,False,False,False,False
101,False,False,False,False
102,False,False,False,False
103,False,False,False,False
104,False,False,False,False
105,False,False,True,False
106,True,False,True,False
107,True,False,True,False
108,True,False,True,False
109,True,False,True,False
110,True,False,False,False
111,True,False,False,False
112,True,False,False,False
113,True,False,False,False
114,True,False,True,False
115,True,False,False,False
116,True,False,True,False
117,True,False,False,False
118,True,False,True,False
119,True,False,True,False
120,True,False,False,False
121,True,False,False,False
122,True,False,False,False
123,True,False,False,False
124,True,False,False,False
125,True,False,False,False
126,True,False,False,False
127,True,False,False,False
128,True,False,False,False
129,True,False,False,False
130,True,False,False,False
131,True,False,False,False
132,True,False,False,False
133,True,False,False,False
134,True,False,False,False
135,True,False,False,False
136,True,False,False,False
137,True,False,False,False
138,True,False,False,False
139,True,False,False,False
140,True,False,False,False
141,True,False,False,False
142,True,False,True,False
143,True,False,False,False
144,True,False,False,False
145,True,False,False,False
146,True,False,False,False
147,True,False,False,False
148,True,False,False,False
149,True,False,False,False
150,True,False,False,False
151,True,False,False,False
152,True,False,False,False
153,True,False,False,False
154,True,False,False,False
155,True,False,False,False
156,True,False,False,False
157,True,False,False,False
158,True,False,False,False
159,True,False,False,False
160,True,False,False,False
161,True,False,False,False
162,True,False,False,False
163,True,False,False,False
164,True,False,False,False
165,True,False,False,False
166,True,False,False,False
167,True,False,False,False
168,True,False,False,False
169,True,False,False,False
170,True,False,False,False
171,True,False,False,False
172,True,False,False,False
173,True,False,False,False
174,True,False,False,False
175,True,False,False,False
176,True,False,False,False
177,True,False,False,False
178,True,False,False,False
179,True,False,False,False
180,True,False,False,False
181,True,False,False,False
182,True,False,False,False
183,True,False,False,False
184,True,False,False,False
185,True,False,False,False
186,True,False,False,False
187,True,False,False,False
188,True,False,False,False
189,True,False,False,False
190,True,False,False,False
191,True,False,False,False
192,True,False,False,False
193,True,False,False,False
194,True,False,False,False
195,True,False,False,False
196,True,False,False,False
197,True,False,False,False
198,True,False,False,False
199,True,False,False,False
200,True,False,False,False
201,True,False,False,False
202,True,False,False,False
203,True,False,False,False
204,True,False,False,False
205,True,False,True,False
206,True,False,True,False
207,True,False,True,False
208,True,True,False,False
209,True,True,False,False
210,True,True,False,False
211,True,True,False,False
212,False,True,False,False
213,False,True,False,False
214,False,False,False,False
215,True,False,False,False
216,True,False,True,False
217,True,False,True,False
218,True,False,True,False
219,True,False,True,False
220,True,False,True,False
221,True,False,False,False
222,True,False,False,False
223,True,False,False,False
224,True,False,False,False
225,True,False,False,False
226,True,False,False,False
227,True,False,False,False
228,True,False,False,False
229,True,False,True,False
230,True,False,True,False
231,True,False,True,False
232,True,False,False,False
233,True,False,False,False
234,True,False,False,False
235,True,False,False,False
236,True,False,False,False
237,True,False,False,False
238,True,False,False,False
239,True,False,False,False
240,True,False,False,False
241,True,False,False,False
242,True,False,False,False
243,True,False,False,False
244,True,False,False,False
245,True,False,False,False
246,True,False,False,False
247,True,False,False,False
248,True,False,False,False
249,True,False,True,False
250,True,False,False,False
251,True,False,False,False
252,True,False,False,False
253,True,False,False,False
254,True,False,False,False
255,True,False,False,False
256,True,False,False,False
257,True,False,False,False
258,True,False,False,False
259,True,False,False,False
260,True,False,False,False
261,True,False,False,False
262,True,False,False,False
263,True,False,False,False
264,True,False,False,False
265,True,False,False,False
266,True,False,False,False
267,True,False,False,False
268,True,False,False,False
269,True,False,False,False
270,True,False,False,False
271,True,False,False,False
272,True,False,False,False
273,True,False,False,False
274,True,False,False,False
275,True,False,False,False
276,True,False,False,False
277,True,False,False,False
278,True,False,False,False
279,True,False,False,False
280,True,False,False,False
281,True,False,False,False
282,True,False,False,False
283,True,False,False,False
284,True,False,False,False
285,True,False,False,False
286,True,False,False,False
287,True,False,False,False
288,True,False,False,False
289,True,False,False,False
290,True,False,False,False
291,True,False,False,False
292,True,False,False,False
293,True,False,False,False
294,True,False,False,False
295,True,False,True,False
296,True,False,True,False
297,True,False,True,False
298,True,True,True,False
299,True,True,False,False
300,True,True,False,False
301,True,True,False,False
302,True,True,False,False
303,True,True,False,False
