ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
304,True,False,True,False
305,True,False,True,False
306,True,False,False,False
307,True,False,False,False
308,True,False,False,False
309,True,False,False,False
310,True,False,False,False
311,True,False,False,False
312,True,False,True,False
313,True,False,False,False
314,True,False,False,False
315,True,False,False,False
316,True,False,False,False
317,True,False,False,False
318,True,False,False,False
319,True,False,False,False
320,True,False,False,False
321,True,False,False,False
322,True,False,False,False
323,True,False,False,False
324,True,False,False,False
325,True,False,False,False
326,True,False,False,False
327,True,False,False,False
328,True,False,False,False
329,True,False,False,False
330,True,False,False,False
331,True,False,False,False
332,True,False,False,False
333,True,False,False,False
334,True,False,False,False
335,True,False,False,False
336,True,False,False,False
337,True,False,False,False
338,True,False,False,False
339,True,False,False,False
340,True,False,False,False
341,True,False,False,False
342,True,False,False,False
343,True,False,False,False
344,True,False,False,False
345,True,False,False,False
346,True,False,False,False
347,True,False,False,False
348,True,False,False,False
349,True,False,False,False
350,True,False,False,False
351,True,False,False,False
352,True,False,False,False
353,True,False,False,False
354,True,False,False,False
355,True,False,False,False
356,True,False,False,False
357,True,False,False,False
358,True,False,False,False
359,True,False,False,False
360,True,False,False,False
361,True,False,False,False
362,True,False,False,False
363,True,False,False,False
364,True,False,False,False
365,True,False,False,False
366,True,False,False,False
367,True,False,False,False
368,True,False,False,False
369,True,False,False,False
370,True,False,False,False
371,True,False,False,False
372,True,False,False,False
373,True,False,False,False
374,True,False,False,False
375,True,False,False,False
376,True,False,False,False
377,True,False,False,False
378,True,False,False,False
379,True,False,False,False
380,True,False,False,False
381,True,False,False,False
382,True,False,False,False
383,True,False,False,False
384,True,False,False,False
385,True,False,False,False
386,True,False,False,False
387,True,False,False,False
388,True,False,False,False
389,True,False,False,False
390,True,False,False,False
391,True,False,False,False
392,True,False,False,False
393,True,False,False,False
394,True,False,False,False
395,True,False,False,False
396,True,False,False,False
397,True,False,False,False
398,True,False,False,False
399,True,False,False,False
400,True,False,False,False
401,True,False,False,False
402,True,False,False,False
403,True,False,False,False
404,True,False,False,False
405,True,False,False,False
406,True,False,False,False
407,True,False,False,False
408,True,False,False,False
409,True,False,False,False
410,True,False,False,False
411,True,False,False,False
412,True,False,False,False
413,True,False,False,False
414,True,False,False,False
415,True,False,False,False
416,True,False,False,False
417,True,False,False,False
418,True,False,False,False
419,True,False,False,False
420,True,True,False,False
421,True,True,False,False
422,True,True,True,False
423,True,True,False,False
424,True,True,True,False
425,True,True,True,False
426,False,True,True,False
427,False,True,True,False
428,False,True,False,False
429,False,True,False,False
430,True,True,False,False
431,True,True,False,False
432,True,True,True,False
433,True,True,True,False
434,True,False,True,False
435,True,False,False,False
436,True,False,False,False
437,True,False,False,False
438,True,False,True,False
439,True,False,False,False
440,True,False,False,False
441,True,False,True,False
442,True,False,True,False
443,True,False,True,False
444,True,False,True,False
445,True,False,True,False
446,True,False,True,False
447,True,False,True,False
448,True,False,False,False
449,True,False,False,False
450,True,False,False,False
451,True,False,False,False
452,True,False,False,False
453,True,False,False,False
454,True,False,False,False
455,True,False,False,False
456,True,False,False,False
457,True,False,False,False
458,True,False,False,False
459,True,False,False,False
460,True,False,False,False
461,True,False,True,False
462,True,False,False,False
463,True,False,True,False
464,True,False,True,False
465,True,False,False,False
466,True,False,False,False
467,True,False,False,False
468,True,False,False,False
469,True,False,True,False
470,True,False,True,False
471,True,False,True,False
472,True,False,True,False
473,True,False,True,False
474,True,False,True,False
475,True,False,True,False
476,True,False,True,False
477,True,False,True,False
478,True,False,True,False
479,True,False,True,False
480,True,False,True,False
481,True,False,False,False
482,True,False,False,False
483,True,False,False,False
484,True,False,False,False
485,True,False,False,False
486,True,False,False,False
487,True,False,False,False
488,True,False,False,False
489,True,False,False,False
490,True,False,False,False
491,True,False,False,False
492,True,False,True,False
493,True,False,True,False
494,True,False,True,False
495,True,False,True,False
496,True,False,True,False
497,True,False,False,False
498,True,False,True,False
499,True,False,True,False
500,True,False,True,False
501,True,False,True,False
502,True,False,True,False
503,True,False,True,False
504,True,False,True,False
505,True,False,False,False
506,True,False,False,False
507,True,False,False,False
508,True,False,False,False
509,True,False,False,False
510,True,False,False,False
511,True,False,False,False
512,True,False,False,False
513,True,False,False,False
514,True,False,False,False
515,True,False,False,False
516,True,False,False,False
517,True,False,False,False
518,True,False,False,False
519,True,False,False,False
520,True,False,True,False
521,True,False,True,False
522,True,False,True,False
523,True,False,True,False
524,True,False,True,False
525,True,False,True,False
526,True,False,True,False
527,True,False,True,False
528,True,False,True,False
529,True,False,True,False
530,True,False,True,False
531,True,False,True,False
532,True,False,True,False
533,True,False,True,False
534,True,False,True,False
535,True,False,True,False
536,True,False,True,False
537,True,False,False,False
538,True,False,False,False
539,True,False,False,False
540,True,False,False,False
541,True,False,False,False
542,True,False,False,False
543,True,False,True,False
544,True,False,True,False
545,True,True,True,False
546,True,True,True,False
547,True,True,True,False
548,False,True,True,False
549,False,True,True,False
550,False,True,True,False
551,False,True,True,False
552,False,True,True,False
553,False,True,True,False
554,False,True,True,False
555,False,True,True,False
556,False,True,True,False
557,False,True,True,False
558,False,True,True,False
559,False,True,True,False
560,False,True,False,False
561,False,False,False,False
562,False,False,False,False
563,False,False,False,False
564,False,False,False,False
565,False,False,False,False
566,False,False,False,False
567,False,False,False,False
568,True,False,False,False
569,True,False,False,False
570,True,False,False,False
571,True,False,False,False
572,True,False,False,False
573,True,False,False,False
574,True,False,False,False
575,True,False,False,False
576,True,False,False,False
577,True,False,False,False
578,True,False,False,False
579,True,False,False,False
580,True,False,False,False
581,True,False,False,False
582,True,False,False,False
583,True,False,False,False
584,True,False,False,False
585,True,False,False,False
586,True,False,False,False
587,True,False,False,False
588,True,False,False,False
589,True,False,False,False
590,True,False,False,False
591,True,False,False,False
592,True,False,False,False
593,True,False,False,False
594,True,False,False,False
595,True,False,False,False
596,True,False,False,False
597,True,False,False,False
598,True,False,False,False
599,True,False,False,False
600,True,False,True,False
601,True,False,True,False
602,True,False,True,False
603,True,False,False,False
604,True,False,True,False
605,True,False,True,False
606,True,False,False,False
607,True,False,False,False
608,True,False,True,False
609,True,False,True,False
610,True,False,True,False
611,True,False,True,False
612,True,False,True,False
613,True,False,True,False
614,True,False,True,False
615,True,False,True,False
616,True,False,True,False
617,True,False,True,False
618,True,False,True,False
619,True,False,True,False
620,True,False,True,False
621,True,False,True,False
622,True,False,True,False
623,True,False,True,False
624,True,False,True,False
625,True,False,True,False
626,True,False,True,False
627,True,False,True,False
628,True,False,True,False
629,True,False,True,False
630,True,False,True,False
631,True,False,True,False
632,True,False,True,False
633,True,False,True,False
634,True,False,True,False
635,True,False,True,False
636,True,False,True,False
637,True,False,True,False
638,True,False,True,False
639,True,False,True,False
640,True,False,False,False
641,True,False,False,False
642,True,False,False,False
643,True,False,True,False
644,True,False,False,False
645,True,False,True,False
646,True,False,True,False
647,True,False,True,False
648,True,False,True,False
649,True,False,True,False
650,True,False,True,False
651,True,False,True,False
652,True,False,True,False
653,True,False,True,False
654,True,False,True,False
655,True,False,True,False
656,True,False,True,False
657,True,False,True,False
658,True,False,True,False
659,True,False,False,False
660,True,False,False,False
661,True,True,False,False
662,True,True,False,False
663,True,True,False,False
664,True,True,False,False
665,True,True,True,False
666,True,True,True,False
667,True,True,True,False
668,True,True,True,False
669,True,True,True,False
670,True,True,False,False
671,True,True,False,False
672,True,True,False,False
673,True,True,False,False
674,True,True,True,False
675,True,True,True,False
676,True,True,True,False
677,True,True,True,False
678,True,True,True,False
679,True,True,True,False
680,True,False,True,False
681,True,False,True,False
682,True,False,False,False
683,True,False,False,False
684,True,False,False,False
685,True,False,False,False
686,True,False,False,False
687,True,False,False,False
688,True,False,False,False
689,True,False,False,False
690,True,False,False,False
691,True,False,False,False
692,True,False,False,False
693,True,False,False,False
694,True,False,False,False
695,True,False,False,False
696,True,False,False,False
697,True,False,False,False
698,True,False,False,False
699,True,False,False,False
700,True,False,False,False
701,True,False,False,False
702,True,False,False,False
703,True,False,False,False
704,True,False,False,False
705,True,False,False,False
706,True,False,False,False
707,True,False,False,False
708,True,False,False,False
709,True,False,False,False
710,True,True,False,False
711,True,True,False,False
712,True,True,True,False
713,True,True,True,False
714,True,True,True,False
715,False,True,True,False
716,False,True,False,False
717,False,True,False,False
718,False,True,False,False
719,False,True,False,False
720,True,True,False,False
721,True,True,False,False
722,True,True,False,False
723,True,True,True,False
724,True,True,True,False
725,True,False,True,False
726,True,False,True,False
727,True,False,True,False
728,True,False,True,False
729,True,False,True,False
730,True,False,False,False
731,True,False,False,False
732,True,False,True,False
733,True,False,False,False
734,True,False,False,False
735,True,False,False,False
736,True,False,False,False
737,True,False,True,False
738,True,False,True,False
739,True,False,True,False
740,True,False,False,False
741,True,False,False,False
742,True,False,False,False
743,True,False,False,False
744,True,False,False,False
745,True,False,False,False
746,True,False,True,False
747,True,False,False,False
748,True,False,True,False
749,True,False,True,False
750,True,False,True,False
751,True,False,True,False
752,True,False,True,False
753,True,False,False,False
754,True,False,True,False
755,True,False,False,False
756,True,False,True,False
757,True,False,False,False
758,True,False,False,False
759,True,False,False,False
760,True,False,False,False
761,True,False,False,False
762,True,False,False,False
763,True,False,False,False
764,True,False,False,False
765,True,False,False,False
766,True,False,False,False
767,True,False,False,False
768,True,False,False,False
769,True,False,False,False
770,True,False,False,False
771,True,False,False,False
772,True,False,False,False
773,True,False,False,False
774,True,False,False,False
775,True,False,False,False
776,True,False,False,False
777,True,False,True,False
778,True,False,True,False
779,True,False,True,False
780,True,False,False,False
781,True,False,False,False
782,True,False,True,False
783,True,False,True,False
784,True,True,True,False
785,False,True,True,False
786,False,True,True,False
787,False,True,True,False
788,False,True,True,False
789,False,True,True,False
790,False,True,True,False
791,False,True,True,False
792,False,True,True,False
793,False,True,True,False
794,False,True,True,False
795,False,True,True,False
796,False,True,True,False
797,False,True,True,False
798,False,False,True,False
799,False,False,True,False
800,False,False,True,False
801,False,False,True,False
802,False,False,True,False
803,False,False,False,False
804,False,False,True,False
805,False,False,True,False
806,False,False,False,False
807,False,False,True,False
808,False,False,True,False
809,False,False,False,False
810,False,False,True,False
811,False,False,True,False
812,False,False,False,False
813,False,False,True,False
814,False,False,False,False
815,False,False,False,False
816,False,False,False,False
817,False,False,False,False
818,False,False,False,False
819,False,False,False,False
820,False,False,False,False
821,False,False,False,False
822,False,False,False,False
823,False,False,False,False
824,False,False,True,False
825,False,False,False,False
826,False,False,True,False
827,False,False,True,False
828,False,False,True,False
829,False,False,True,False
830,False,True,True,False
831,True,True,True,False
832,True,True,True,False
833,True,True,True,False
834,True,True,True,False
835,False,True,True,False
836,False,True,True,False
837,False,True,True,False
838,False,True,True,False
839,False,True,True,False
840,False,True,True,False
841,False,True,True,False
842,False,False,True,False
843,False,False,True,False
844,False,False,False,False
845,False,False,False,False
846,False,False,True,False
847,False,False,True,False
848,False,False,True,False
849,False,False,True,False
850,False,False,True,False
851,False,False,True,False
852,False,False,True,False
853,False,False,False,False
854,False,False,True,False
855,False,False,True,False
856,False,False,True,False
857,False,False,False,False
858,False,False,False,False
859,False,False,False,False
860,False,False,False,False
861,False,False,True,False
862,False,False,True,False
863,False,False,True,False
864,False,False,True,False
865,False,False,True,False
866,False,False,True,False
867,False,False,True,False
868,False,False,True,False
869,False,False,True,False
870,False,False,True,False
871,False,False,True,False
872,False,False,True,False
873,False,False,True,False
874,False,False,True,False
875,False,False,True,False
876,False,False,True,False
877,False,False,True,False
878,False,False,True,False
879,False,False,True,False
880,False,False,True,False
881,False,False,True,False
882,False,False,True,False
883,False,False,True,False
884,False,False,True,False
885,False,False,True,False
886,False,False,True,False
887,False,False,True,False
888,False,False,False,False
889,False,False,False,False
890,False,False,False,False
891,False,False,True,False
892,False,False,True,False
893,False,False,True,False
894,False,False,True,False
895,False,False,True,False
896,False,False,True,False
897,False,False,True,False
898,False,False,True,False
899,False,False,False,False
900,False,False,False,False
901,False,False,False,False
902,False,False,False,False
903,False,False,False,False
904,False,False,False,False
905,False,False,False,False
906,False,False,False,False
907,False,False,False,False
908,False,False,False,False
909,False,False,True,False
910,False,False,True,False
911,False,False,True,False
912,False,False,False,False
913,False,True,True,False
914,False,True,True,False
915,False,True,True,False
916,False,True,True,False
917,False,True,True,False
918,False,True,False,False
919,False,True,False,False
920,False,True,False,False
921,False,True,False,False
922,False,True,False,False
923,False,True,False,False
924,False,True,False,False
925,False,True,False,False
926,False,True,True,False
927,False,True,True,False
928,False,True,False,False
929,False,True,False,False
930,False,True,True,False
931,False,True,True,False
932,False,True,True,False
933,False,False,True,False
934,False,False,True,False
935,False,False,True,False
936,False,False,False,False
937,False,False,False,False
938,False,False,False,False
939,False,False,False,False
940,False,False,False,False
941,False,False,False,False
942,False,False,False,False
943,False,False,False,False
944,False,False,False,False
945,False,False,False,False
946,False,False,False,False
947,False,False,False,False
948,False,False,False,False
949,False,False,False,False
950,False,False,False,False
951,False,False,False,False
952,False,False,False,False
953,False,False,False,False
954,False,False,False,False
955,False,False,False,False
956,False,False,False,False
957,False,False,True,False
958,False,False,True,False
959,False,False,True,False
960,False,False,True,False
961,False,False,True,False
962,False,False,True,False
963,False,False,True,False
964,False,False,True,False
965,False,False,True,False
966,False,False,True,False
967,False,False,False,False
968,False,False,False,False
969,False,False,False,False
970,False,False,False,False
971,False,False,False,False
972,False,False,False,False
973,False,False,False,False
974,False,False,False,False
975,False,False,False,False
976,False,True,False,False
977,False,True,False,False
978,False,True,False,False
979,False,True,False,False
980,False,True,False,False
981,False,True,False,False
982,False,True,True,False
983,False,True,False,False
984,False,True,True,False
985,False,True,True,False
986,False,True,True,False
987,False,True,False,False
988,False,True,False,False
989,False,True,False,False
990,False,True,False,False
991,False,True,False,False
992,False,True,False,False
993,False,True,False,False
994,False,True,False,False
995,False,True,False,False
996,False,True,False,False
997,False,True,True,False
998,False,True,True,False
999,False,True,False,False
1000,False,True,False,False
1001,False,True,False,False
1002,False,True,False,False
1003,False,True,False,False
1004,False,True,False,False
1005,False,True,False,False
1006,False,True,True,False
1007,False,True,False,False
1008,False,True,False,False
1009,False,True,False,False
1010,False,True,False,False
1011,False,True,False,False
1012,False,True,False,False
1013,False,True,True,False
1014,False,True,True,False
1015,False,True,False,False
1016,False,True,True,False
1017,False,True,False,False
1018,False,True,True,False
1019,False,True,True,False
1020,False,True,False,False
1021,False,True,False,False
1022,False,True,False,False
1023,False,True,False,False
1024,False,True,True,False
1025,False,True,False,False
1026,False,True,False,False
1027,False,True,False,False
1028,False,True,False,False
1029,False,True,False,False
1030,False,True,True,False
1031,False,True,True,False
1032,False,True,True,False
1033,False,True,True,False
1034,False,True,False,False
1035,False,True,False,False
1036,False,True,False,False
1037,False,True,False,False
1038,False,True,False,False
1039,False,True,False,False
1040,False,True,False,False
1041,False,True,False,False
1042,False,True,False,False
1043,False,True,False,False
1044,False,True,False,False
1045,False,True,False,False
1046,False,True,False,False
1047,False,True,False,False
1048,False,True,False,False
1049,False,True,False,False
1050,False,True,False,False
1051,False,True,False,False
1052,False,True,False,False
1053,False,True,False,False
1054,False,True,False,False
1055,False,True,False,False
1056,False,True,False,False
1057,False,True,False,False
1058,False,True,False,False
1059,False,True,False,False
1060,False,True,False,False
1061,False,True,False,False
1062,False,True,False,False
1063,False,True,False,False
1064,False,True,False,False
1065,False,True,False,False
1066,False,True,False,False
1067,False,True,False,False
1068,False,True,False,False
1069,False,True,False,False
1070,False,True,False,False
1071,False,True,False,False
1072,False,True,False,False
1073,False,True,False,False
1074,False,True,False,False
1075,False,True,False,False
1076,False,True,False,False
1077,False,True,False,False
1078,False,True,False,False
1079,False,True,False,False
1080,False,True,False,False
1081,False,True,False,False
1082,True,True,False,False
1083,True,True,False,False
1084,True,True,False,False
1085,True,True,False,False
1086,True,True,False,False
1087,True,False,False,False
1088,True,False,True,False
1089,True,False,False,False
1090,True,False,False,False
1091,True,False,False,False
1092,True,False,False,False
1093,True,False,False,False
1094,True,False,False,False
1095,True,False,False,False
1096,True,False,False,False
1097,True,False,False,False
1098,True,False,False,False
1099,True,False,False,False
1100,True,False,False,False
1101,True,False,False,False
1102,True,False,False,False
1103,True,False,False,False
1104,True,False,False,False
1105,True,False,False,False
1106,True,False,False,False
1107,True,False,False,False
1108,True,False,False,False
1109,True,False,False,False
1110,True,False,False,False
1111,True,False,False,False
1112,True,False,False,False
1113,True,False,False,False
1114,True,False,True,False
1115,True,False,True,False
1116,True,False,True,False
1117,True,False,True,False
1118,True,False,True,False
1119,True,False,True,False
1120,True,False,True,False
1121,True,False,True,False
1122,True,False,True,False
1123,True,False,True,False
1124,True,False,True,False
1125,True,False,True,False
1126,True,False,False,False
1127,True,False,False,False
1128,True,False,False,False
1129,True,False,True,False
1130,True,False,True,False
1131,True,False,True,False
1132,True,False,True,False
1133,True,False,True,False
1134,True,False,True,False
1135,True,False,True,False
1136,True,False,True,False
1137,True,False,True,False
1138,True,False,True,False
1139,True,False,True,False
1140,True,False,True,False
1141,True,False,True,False
1142,True,False,False,False
1143,True,False,False,False
1144,True,True,False,False
1145,True,True,False,False
1146,True,True,False,False
1147,True,True,False,False
1148,True,True,False,False
1149,True,True,False,False
1150,True,True,False,False
1151,True,True,False,False
1152,True,False,False,False
1153,True,False,True,False
1154,True,False,True,False
1155,True,False,True,False
1156,True,False,False,False
1157,True,False,False,False
1158,True,False,False,False
1159,True,False,False,False
1160,True,False,False,False
1161,True,False,False,False
1162,True,False,False,False
1163,True,False,False,False
1164,True,False,False,False
1165,True,False,False,False
1166,True,False,False,False
1167,True,False,False,False
1168,True,False,False,False
1169,True,False,False,False
1170,True,False,False,False
1171,True,False,False,False
1172,True,False,False,False
1173,True,False,False,False
1174,True,False,False,False
1175,True,False,False,False
1176,True,False,False,False
1177,True,False,False,False
1178,True,False,False,False
1179,True,False,False,False
1180,True,True,False,False
1181,True,True,True,False
1182,True,True,True,False
1183,True,True,True,False
1184,True,True,True,False
1185,True,True,True,False
1186,False,True,True,False
1187,False,True,False,False
1188,False,True,False,False
1189,False,True,False,False
1190,False,True,False,False
1191,True,True,False,False
1192,True,True,False,False
1193,True,True,False,False
1194,True,True,True,False
1195,True,True,True,False
1196,True,True,True,False
1197,True,False,True,False
1198,True,False,True,False
1199,True,False,False,False
1200,True,False,False,False
1201,True,False,False,False
1202,True,False,False,False
1203,True,False,False,False
1204,True,False,False,False
1205,True,False,False,False
1206,True,False,False,False
1207,True,False,False,False
1208,True,False,False,False
1209,True,False,False,False
1210,True,False,False,False
1211,True,False,False,False
1212,True,False,False,False
1213,True,False,True,False
1214,True,False,False,False
1215,True,False,False,False
1216,True,False,False,False
1217,True,False,False,False
1218,True,False,True,False
1219,True,False,True,False
1220,True,False,True,False
1221,True,False,True,False
1222,True,False,True,False
1223,True,False,True,False
1224,True,False,False,False
1225,True,False,False,False
1226,True,False,False,False
1227,True,False,False,False
1228,True,False,False,False
1229,True,False,False,False
1230,True,False,False,False
1231,True,False,False,False
1232,True,False,False,False
1233,True,False,False,False
1234,True,False,False,False
1235,True,False,False,False
1236,True,False,False,False
1237,True,False,False,False
1238,True,False,False,False
1239,True,False,False,False
1240,True,False,False,False
1241,True,False,False,False
1242,True,False,False,False
1243,True,False,False,False
1244,True,False,False,False
1245,True,False,False,False
1246,True,False,False,False
1247,True,False,False,False
1248,True,False,False,False
1249,True,False,False,False
1250,True,False,False,False
1251,True,False,False,False
1252,True,False,False,False
1253,True,False,False,False
1254,True,False,False,False
1255,True,False,False,False
1256,True,False,False,False
1257,True,False,False,False
1258,True,False,False,False
1259,True,False,False,False
1260,True,False,True,False
1261,True,False,True,False
1262,True,False,True,False
1263,True,False,True,False
1264,True,True,True,False
1265,True,True,True,False
1266,False,True,True,False
1267,False,True,True,False
1268,False,True,True,False
1269,False,True,True,False
1270,False,True,True,False
1271,False,True,True,False
1272,False,True,True,False
1273,False,True,True,False
1274,False,True,True,False
1275,False,True,True,False
1276,False,True,True,False
1277,False,True,True,False
1278,False,False,True,False
1279,False,False,True,False
1280,False,False,True,False
1281,False,False,False,False
1282,False,False,False,False
1283,False,False,True,False
1284,False,False,False,False
1285,False,False,True,False
1286,False,False,True,False
1287,False,False,True,False
1288,False,False,True,False
1289,False,False,False,False
1290,False,False,False,False
1291,False,False,False,False
1292,False,False,True,False
1293,False,False,True,False
1294,False,False,False,False
1295,False,False,False,False
1296,False,False,False,False
1297,False,False,False,False
1298,False,False,True,False
1299,False,False,True,False
1300,False,False,False,False
1301,False,False,False,False
1302,False,True,False,False
1303,False,True,False,False
1304,True,True,False,False
1305,True,True,False,False
1306,True,True,False,False
1307,True,True,False,False
1308,True,True,False,False
1309,True,True,False,False
1310,True,False,False,False
1311,True,False,True,False
1312,True,False,True,False
1313,True,False,True,False
1314,True,False,True,False
1315,True,False,True,False
1316,True,False,False,False
1317,True,False,False,False
1318,True,False,False,False
1319,True,False,False,False
1320,True,False,False,False
1321,True,False,False,False
1322,True,False,False,False
1323,True,False,False,False
1324,True,False,False,False
1325,True,False,True,False
1326,True,False,False,False
1327,True,False,False,False
1328,True,False,False,False
1329,True,False,False,False
1330,True,False,False,False
1331,True,False,False,False
1332,True,False,False,False
1333,True,False,False,False
1334,True,False,False,False
1335,True,False,False,False
1336,True,False,False,False
1337,True,False,False,False
1338,True,False,False,False
1339,True,False,False,False
1340,True,False,False,False
1341,True,False,False,False
1342,True,False,False,False
1343,True,False,False,False
1344,True,False,False,False
1345,True,False,False,False
1346,True,False,False,False
1347,True,False,False,False
1348,True,False,False,False
1349,True,False,False,False
1350,True,False,False,False
1351,True,False,False,False
1352,True,False,False,False
1353,True,False,False,False
1354,True,False,False,False
1355,True,False,False,False
1356,True,False,False,False
