ts,are_stop_signs_for_ego,is_stopped,prop_eval
173,True,False,True
174,True,False,True
175,True,False,True
176,True,False,True
177,True,False,True
178,True,True,True
179,True,False,True
180,True,False,True
181,True,False,True
182,True,False,True
183,True,True,True
184,True,False,True
185,True,False,True
186,True,False,True
187,True,False,True
188,True,True,True
189,True,False,True
190,True,False,True
191,True,False,True
192,True,False,True
193,True,True,True
194,True,False,True
195,True,False,True
196,True,False,True
197,True,False,True
198,True,True,True
199,True,False,True
200,True,False,True
201,True,False,True
202,True,False,True
203,True,False,True
204,True,False,True
205,True,False,True
206,True,False,True
207,True,False,True
208,True,False,True
209,True,False,True
210,True,False,True
211,True,False,True
212,True,False,True
213,True,False,True
214,True,False,True
215,True,True,True
216,True,False,True
217,True,False,True
218,True,False,True
219,True,False,True
220,True,False,True
221,True,False,True
222,True,False,True
223,True,False,True
224,True,False,True
225,True,False,True
226,True,False,True
227,True,False,True
228,True,False,True
229,True,False,True
230,True,False,True
231,True,False,True
232,True,False,True
233,True,False,True
234,True,False,True
235,True,False,True
236,True,False,True
237,True,False,True
238,True,False,True
239,True,False,True
240,True,False,True
241,True,False,True
242,True,False,True
243,True,False,True
244,True,False,True
245,True,False,True
246,True,False,True
247,True,False,True
248,True,False,True
249,True,False,True
250,True,False,True
251,True,False,True
252,True,False,True
253,True,False,True
254,True,False,True
255,True,False,True
256,True,False,True
257,True,False,True
258,True,False,True
259,True,False,True
260,True,False,True
261,True,False,True
262,True,False,True
263,True,False,True
264,True,False,True
265,True,False,True
266,True,False,True
267,True,False,True
268,True,False,True
269,True,False,True
270,False,False,True
271,False,False,True
272,False,False,True
273,False,False,True
274,False,False,True
275,False,False,True
276,False,False,True
277,False,False,True
278,False,False,True
279,False,False,True
280,False,False,True
281,False,False,True
282,False,False,True
283,False,False,True
284,False,False,True
285,False,False,True
286,False,False,True
287,False,False,True
288,False,False,True
289,False,False,True
290,False,False,True
291,False,False,True
292,False,False,True
293,False,False,True
294,False,False,True
295,False,False,True
296,False,False,True
297,False,False,True
298,False,False,True
299,False,False,True
300,False,False,True
301,False,False,True
302,False,False,True
303,False,False,True
304,False,False,True
305,False,False,True
306,False,False,True
307,False,False,True
308,False,False,True
309,False,False,True
310,False,False,True
311,False,False,True
312,False,False,True
313,False,False,True
314,False,False,True
315,False,False,True
316,False,False,True
317,False,False,True
318,False,False,True
319,False,False,True
320,False,False,True
321,False,False,True
322,False,False,True
323,False,False,True
324,False,False,True
325,False,False,True
326,False,False,True
327,False,False,True
328,False,False,True
329,False,False,True
330,False,False,True
331,False,False,True
332,False,False,True
333,False,False,True
334,False,False,True
335,False,False,True
336,False,False,True
337,False,False,True
338,False,False,True
339,False,False,True
340,False,False,True
341,False,False,True
342,False,False,True
343,False,False,True
344,False,False,True
345,False,False,True
346,False,False,True
347,False,False,True
348,False,False,True
349,False,False,True
350,False,False,True
351,False,False,True
352,False,False,True
353,False,False,True
354,False,False,True
355,False,False,True
356,False,False,True
357,False,False,True
358,False,False,True
359,False,False,True
360,False,False,True
361,False,False,True
362,False,False,True
363,False,False,True
364,False,False,True
365,False,False,True
366,False,False,True
367,False,False,True
368,False,False,True
369,False,False,True
370,False,False,True
371,False,False,True
372,False,False,True
373,False,False,True
374,False,False,True
375,False,False,True
376,False,False,True
377,False,False,True
378,False,False,True
379,False,False,True
380,False,False,True
381,False,False,True
382,False,False,True
383,False,False,True
384,False,False,True
385,False,False,True
386,False,False,True
387,False,False,True
388,False,False,True
389,False,False,True
390,False,False,True
391,False,False,True
392,False,False,True
393,False,False,True
394,False,False,True
395,False,False,True
396,False,False,True
397,False,False,True
398,False,False,True
399,False,False,True
400,False,False,True
401,False,False,True
402,False,False,True
403,False,False,True
404,False,False,True
405,False,False,True
406,False,False,True
407,False,False,True
408,False,False,True
409,False,False,True
410,False,False,True
411,False,False,True
412,False,False,True
413,False,False,True
414,False,False,True
415,False,False,True
416,False,False,True
417,False,False,True
418,False,False,True
419,False,False,True
420,False,False,True
421,False,False,True
422,False,False,True
423,False,False,True
424,False,False,True
425,False,False,True
426,False,False,True
427,False,False,True
428,False,False,True
429,False,False,True
430,False,False,True
431,False,False,True
432,False,False,True
433,False,False,True
434,False,False,True
435,False,False,True
436,False,False,True
437,False,False,True
438,False,False,True
439,False,False,True
440,False,False,True
441,False,False,True
442,False,False,True
443,False,False,True
444,False,False,True
445,False,False,True
446,False,False,True
447,False,False,True
448,False,False,True
449,False,False,True
450,False,False,True
451,False,False,True
452,False,False,True
453,False,False,True
454,False,False,True
455,False,False,True
456,False,False,True
457,False,False,True
458,False,False,True
459,False,False,True
460,False,False,True
461,False,False,True
462,False,False,True
463,False,False,True
464,False,False,True
465,False,False,True
466,False,False,True
467,False,False,True
468,False,False,True
469,False,False,True
470,False,False,True
471,False,False,True
472,False,False,True
473,False,False,True
474,False,False,True
475,False,False,True
476,False,False,True
477,False,False,True
478,False,False,True
479,False,False,True
480,False,False,True
481,False,False,True
482,False,False,True
483,False,False,True
484,False,False,True
485,False,False,True
486,False,False,True
487,False,False,True
488,False,False,True
489,False,False,True
490,False,False,True
491,False,False,True
492,False,False,True
493,False,False,True
494,False,False,True
495,False,False,True
496,False,False,True
497,False,False,True
498,False,False,True
499,False,False,True
500,False,False,True
501,False,False,True
502,False,False,True
503,False,False,True
504,False,False,True
505,False,False,True
506,False,False,True
507,False,False,True
508,False,False,True
509,False,False,True
510,False,False,True
511,False,False,True
512,False,False,True
513,False,False,True
514,False,False,True
515,False,False,True
516,False,False,True
517,False,False,True
518,False,False,True
519,False,False,True
520,False,False,True
521,False,False,True
522,False,False,True
523,False,False,True
524,False,False,True
525,False,False,True
526,False,False,True
527,False,False,True
528,False,False,True
529,False,False,True
530,False,False,True
531,False,False,True
532,False,False,True
533,False,False,True
534,False,False,True
535,False,False,True
536,False,False,True
537,False,False,True
538,False,False,True
539,False,False,True
540,False,False,True
541,False,False,True
542,False,False,True
543,False,False,True
544,False,False,True
545,False,False,True
546,False,False,True
547,False,False,True
548,False,False,True
549,False,False,True
550,False,False,True
551,False,False,True
552,False,False,True
553,False,False,True
554,False,False,True
555,False,False,True
556,False,False,True
557,False,False,True
558,False,False,True
559,False,False,True
560,False,False,True
561,False,False,True
562,False,False,True
563,False,False,True
564,False,False,True
565,False,False,True
566,False,False,True
567,False,False,True
568,False,False,True
569,False,False,True
570,False,False,True
571,False,False,True
572,False,False,True
573,False,False,True
574,False,False,True
575,False,False,True
576,False,False,True
577,False,False,True
578,False,False,True
579,False,False,True
580,False,False,True
581,False,False,True
582,False,False,True
583,False,False,True
584,False,False,True
585,False,False,True
586,False,False,True
587,False,False,True
588,False,False,True
589,False,False,True
590,False,False,True
591,False,False,True
592,False,False,True
593,False,False,True
594,False,False,True
595,False,False,True
596,False,False,True
597,False,False,True
598,False,False,True
599,False,False,True
600,False,False,True
601,False,False,True
602,False,False,True
603,False,False,True
604,False,False,True
605,False,False,True
606,False,False,True
607,False,False,True
608,False,False,True
609,False,False,True
610,False,False,True
611,False,False,True
612,False,False,True
613,False,False,True
614,False,False,True
615,False,False,True
616,False,False,True
617,False,False,True
618,False,False,True
619,False,False,True
620,False,False,True
621,False,False,True
622,False,False,True
623,False,False,True
624,False,False,True
625,False,False,True
626,False,False,True
627,False,False,True
628,False,False,True
629,False,False,True
630,False,False,True
631,False,False,True
632,False,False,True
633,False,False,True
634,False,False,True
635,False,False,True
636,False,False,True
637,False,False,True
638,False,False,True
639,False,False,True
640,False,False,True
641,False,False,True
642,False,False,True
643,False,False,True
644,False,False,True
645,False,False,True
646,False,False,True
647,False,False,True
648,False,False,True
649,False,False,True
650,False,False,True
651,False,False,True
652,False,False,True
653,False,False,True
654,False,False,True
655,False,False,True
656,False,False,True
657,False,False,True
658,False,False,True
659,False,False,True
660,False,False,True
661,False,False,True
662,False,False,True
663,False,False,True
664,False,False,True
665,False,False,True
666,False,False,True
667,False,False,True
668,False,False,True
669,False,False,True
670,False,False,True
671,False,False,True
672,False,False,True
673,False,False,True
674,False,False,True
675,False,False,True
676,False,False,True
677,False,False,True
678,False,False,True
679,False,False,True
680,False,False,True
681,True,False,True
682,True,False,True
683,True,False,True
684,True,False,True
685,True,False,True
686,True,False,True
687,True,False,True
688,True,False,True
689,True,False,True
690,True,False,True
691,True,False,True
692,True,False,True
693,True,False,True
694,True,False,True
695,True,False,True
696,True,False,True
697,True,False,True
698,True,False,True
699,True,False,True
700,True,False,True
701,True,False,True
702,True,False,True
703,True,False,True
704,True,False,True
705,True,False,True
706,True,False,True
707,True,False,True
708,True,False,True
709,True,False,True
710,True,False,True
711,True,False,True
712,True,False,True
713,False,False,False
714,False,False,False
715,False,False,False
716,False,False,False
717,False,False,False
718,False,False,False
719,False,False,False
720,False,False,False
721,False,False,False
722,False,False,False
723,False,False,False
724,False,False,False
725,False,False,False
726,False,False,False
727,False,False,False
728,False,False,False
729,False,False,False
730,False,False,False
731,False,False,False
732,False,False,False
733,False,False,False
734,False,False,False
735,False,False,False
736,False,False,False
737,False,False,False
738,False,False,False
739,False,False,False
740,False,False,False
741,False,False,False
742,False,False,False
743,False,False,False
744,False,False,False
745,False,False,False
746,False,False,False
747,False,False,False
748,False,False,False
749,False,False,False
750,False,False,False
751,False,False,False
752,False,False,False
753,False,False,False
754,False,False,False
755,False,False,False
756,False,False,False
757,False,False,False
758,False,False,False
759,False,False,False
760,False,False,False
761,False,False,False
762,False,False,False
763,False,False,False
764,False,False,False
765,False,False,False
766,False,False,False
767,False,False,False
768,False,False,False
769,False,False,False
770,False,False,False
771,False,False,False
772,False,False,False
773,False,False,False
774,False,False,False
775,False,False,False
776,False,False,False
777,False,False,False
778,False,False,False
779,False,False,False
780,False,False,False
781,False,False,False
782,False,False,False
783,False,False,False
784,False,False,False
785,False,False,False
786,False,False,False
787,False,False,False
788,False,False,False
789,False,False,False
790,False,False,False
791,False,False,False
792,False,False,False
793,False,False,False
794,False,False,False
795,False,False,False
796,False,False,False
797,False,False,False
798,False,False,False
799,False,False,False
800,True,False,False
801,True,False,False
802,True,False,False
803,True,False,False
804,True,False,False
805,True,False,False
806,True,False,False
807,True,False,False
808,True,False,False
809,True,False,False
810,True,False,False
811,True,False,False
812,True,False,False
813,True,False,False
814,True,False,False
815,True,False,False
816,True,False,False
817,True,False,False
818,True,False,False
819,True,False,False
820,True,False,False
821,True,False,False
822,True,False,False
823,True,False,False
824,True,False,False
825,True,False,False
826,True,False,False
827,True,False,False
828,True,False,False
829,True,False,False
830,True,False,False
831,True,False,False
832,True,False,False
833,False,False,False
834,False,False,False
835,False,False,False
836,False,False,False
837,False,False,False
838,False,False,False
839,False,False,False
840,False,False,False
841,False,False,False
842,False,False,False
843,False,False,False
844,False,False,False
845,False,False,False
846,False,False,False
847,False,False,False
848,False,False,False
849,False,False,False
850,False,False,False
851,False,False,False
852,False,False,False
853,False,False,False
854,False,False,False
855,False,False,False
856,False,False,False
857,False,False,False
858,False,False,False
859,False,False,False
860,False,False,False
861,False,False,False
862,False,False,False
863,False,False,False
864,False,False,False
865,False,False,False
866,False,False,False
867,False,False,False
868,False,False,False
869,False,False,False
870,False,False,False
871,False,False,False
872,False,False,False
873,False,False,False
874,False,False,False
875,False,False,False
876,False,False,False
877,False,False,False
878,False,False,False
879,True,False,False
880,True,False,False
881,True,False,False
882,True,False,False
883,True,False,False
884,True,False,False
885,True,False,False
886,True,False,False
887,True,False,False
888,True,False,False
889,True,False,False
890,True,False,False
891,True,False,False
892,True,False,False
893,True,False,False
894,True,False,False
895,True,False,False
896,True,False,False
897,True,False,False
898,True,False,False
899,True,False,False
900,True,False,False
901,True,False,False
902,True,False,False
903,True,False,False
904,True,False,False
905,True,False,False
906,True,False,False
907,True,False,False
908,True,False,False
909,True,False,False
910,True,False,False
911,True,False,False
912,True,False,False
913,True,False,False
914,True,False,False
915,True,False,False
916,True,False,False
917,True,False,False
918,True,False,False
919,True,False,False
920,True,False,False
921,True,False,False
922,True,False,False
923,True,False,False
924,True,False,False
925,True,False,False
926,True,False,False
927,True,False,False
928,True,False,False
929,True,False,False
930,True,False,False
931,True,False,False
932,True,False,False
933,True,False,False
934,True,False,False
935,True,False,False
936,True,False,False
937,True,False,False
938,True,False,False
939,True,False,False
940,True,False,False
941,True,False,False
942,True,False,False
943,True,False,False
944,True,False,False
945,True,False,False
946,True,False,False
947,True,False,False
948,True,False,False
949,True,False,False
950,True,False,False
951,True,False,False
952,True,False,False
953,True,False,False
954,True,False,False
955,True,False,False
956,True,False,False
957,True,False,False
958,True,False,False
959,True,False,False
960,True,False,False
961,True,False,False
962,True,False,False
963,True,False,False
964,True,False,False
965,True,False,False
966,True,False,False
967,True,False,False
968,True,False,False
969,True,False,False
970,True,False,False
971,True,False,False
972,False,False,False
973,False,False,False
974,False,False,False
975,False,False,False
976,False,False,False
977,False,False,False
978,False,False,False
979,False,False,False
980,False,False,False
981,False,False,False
982,False,False,False
983,False,False,False
984,False,False,False
985,False,False,False
986,False,False,False
987,False,False,False
988,False,True,False
989,False,False,False
990,False,False,False
991,False,False,False
992,False,False,False
993,False,True,False
994,False,False,False
995,False,False,False
996,False,False,False
997,False,False,False
998,False,True,False
999,False,False,False
1000,False,False,False
1001,False,False,False
1002,False,False,False
1003,False,True,False
1004,False,False,False
1005,False,False,False
1006,False,False,False
1007,False,False,False
1008,False,True,False
1009,False,False,False
1010,False,False,False
1011,False,False,False
1012,False,False,False
1013,False,True,False
1014,False,False,False
1015,False,False,False
1016,False,False,False
1017,False,False,False
1018,False,True,False
1019,False,False,False
1020,False,False,False
1021,False,False,False
1022,False,False,False
1023,False,True,False
1024,False,False,False
1025,False,False,False
1026,False,False,False
1027,False,False,False
1028,False,True,False
1029,False,False,False
1030,False,False,False
1031,False,False,False
1032,False,False,False
1033,False,True,False
1034,False,False,False
1035,False,False,False
1036,False,False,False
1037,False,False,False
1038,False,True,False
1039,False,False,False
1040,False,False,False
1041,False,False,False
1042,False,False,False
1043,False,True,False
1044,False,False,False
1045,False,False,False
1046,False,False,False
1047,False,False,False
1048,False,True,False
1049,False,False,False
1050,False,False,False
1051,False,False,False
1052,False,False,False
1053,False,True,False
1054,False,False,False
1055,False,False,False
1056,False,False,False
1057,False,False,False
1058,False,True,False
1059,False,False,False
1060,False,False,False
1061,False,False,False
1062,False,False,False
1063,False,True,False
1064,False,False,False
1065,False,False,False
1066,False,False,False
1067,False,False,False
1068,False,True,False
1069,False,False,False
1070,False,False,False
1071,False,False,False
1072,False,False,False
1073,False,True,False
1074,False,False,False
1075,False,False,False
1076,False,False,False
1077,False,False,False
1078,False,False,False
1079,False,False,False
1080,False,False,False
1081,False,False,False
1082,False,False,False
1083,False,False,False
1084,False,False,False
1085,False,False,False
1086,False,False,False
1087,False,False,False
1088,False,False,False
1089,False,False,False
1090,False,False,False
1091,False,False,False
1092,False,False,False
1093,False,False,False
1094,False,False,False
1095,False,False,False
1096,False,False,False
1097,False,False,False
1098,False,False,False
1099,False,False,False
1100,False,False,False
1101,False,False,False
1102,False,False,False
1103,False,False,False
1104,False,False,False
1105,False,False,False
1106,False,False,False
1107,False,False,False
1108,False,False,False
1109,False,False,False
1110,False,False,False
1111,False,False,False
1112,False,False,False
1113,False,False,False
1114,False,False,False
1115,False,False,False
1116,False,False,False
1117,False,False,False
1118,False,False,False
1119,False,False,False
1120,False,False,False
1121,False,False,False
1122,False,False,False
1123,False,False,False
1124,False,False,False
1125,False,False,False
1126,False,False,False
1127,False,False,False
1128,False,False,False
1129,False,False,False
1130,False,False,False
1131,False,False,False
1132,False,False,False
1133,False,False,False
1134,False,False,False
1135,False,False,False
1136,False,False,False
1137,False,False,False
1138,False,False,False
1139,False,False,False
1140,False,False,False
1141,False,False,False
1142,False,False,False
1143,False,False,False
1144,False,False,False
1145,False,False,False
1146,False,False,False
1147,False,False,False
1148,False,False,False
1149,False,False,False
1150,False,False,False
1151,False,False,False
1152,False,False,False
1153,False,False,False
1154,False,False,False
1155,False,False,False
1156,False,False,False
1157,False,False,False
1158,False,False,False
1159,False,False,False
1160,False,False,False
1161,False,False,False
1162,True,False,False
1163,True,False,False
1164,True,False,False
1165,True,False,False
1166,True,False,False
1167,True,False,False
1168,True,False,False
1169,True,False,False
1170,True,False,False
1171,True,False,False
1172,True,False,False
1173,True,False,False
1174,True,False,False
1175,True,False,False
1176,True,False,False
1177,True,False,False
1178,True,False,False
1179,True,False,False
1180,True,False,False
1181,True,False,False
1182,True,False,False
1183,True,False,False
1184,True,False,False
1185,True,False,False
1186,True,False,False
1187,True,False,False
1188,True,False,False
1189,False,False,False
1190,False,False,False
1191,False,False,False
1192,False,False,False
1193,False,False,False
1194,False,False,False
1195,False,False,False
1196,False,False,False
1197,False,False,False
1198,False,False,False
1199,False,False,False
1200,False,False,False
1201,False,False,False
1202,False,False,False
1203,False,False,False
1204,False,False,False
1205,False,False,False
1206,False,False,False
1207,False,False,False
1208,False,False,False
1209,False,False,False
1210,False,False,False
1211,False,False,False
1212,False,False,False
1213,False,False,False
1214,False,False,False
1215,False,False,False
1216,False,False,False
1217,False,False,False
1218,False,False,False
1219,False,False,False
1220,False,False,False
1221,False,False,False
1222,False,False,False
1223,False,False,False
1224,False,False,False
1225,False,False,False
1226,False,False,False
1227,False,False,False
1228,False,False,False
1229,False,False,False
1230,False,False,False
1231,False,False,False
1232,False,False,False
1233,False,False,False
1234,False,False,False
1235,False,False,False
1236,False,False,False
1237,False,False,False
1238,False,False,False
1239,False,False,False
1240,False,False,False
1241,False,False,False
1242,False,False,False
1243,False,False,False
1244,False,False,False
1245,False,False,False
1246,False,False,False
1247,False,False,False
1248,False,False,False
1249,False,False,False
1250,False,False,False
1251,False,False,False
1252,False,False,False
1253,False,False,False
1254,False,False,False
1255,False,False,False
1256,False,False,False
1257,False,False,False
1258,False,False,False
1259,False,False,False
1260,False,False,False
1261,False,True,False
1262,False,False,False
1263,False,False,False
1264,False,False,False
1265,False,False,False
1266,False,False,False
1267,False,False,False
1268,False,False,False
1269,False,False,False
1270,False,False,False
1271,False,False,False
1272,False,False,False
1273,False,False,False
1274,False,False,False
1275,False,False,False
1276,False,False,False
1277,True,False,False
1278,True,False,False
1279,True,False,False
1280,True,False,False
1281,True,False,False
1282,True,False,False
1283,True,False,False
1284,True,False,False
1285,True,False,False
1286,True,False,False
1287,True,False,False
1288,True,False,False
1289,True,False,False
1290,True,False,False
1291,True,False,False
1292,True,False,False
1293,True,False,False
1294,True,False,False
1295,True,False,False
1296,True,False,False
1297,True,False,False
1298,False,False,False
1299,False,False,False
1300,False,False,False
1301,False,False,False
1302,False,False,False
1303,False,False,False
1304,False,False,False
1305,False,False,False
1306,False,False,False
1307,False,False,False
1308,False,False,False
1309,False,False,False
1310,False,False,False
1311,False,False,False
1312,False,False,False
1313,False,False,False
1314,False,False,False
1315,False,False,False
1316,False,False,False
1317,False,False,False
1318,False,False,False
1319,False,False,False
1320,False,False,False
1321,False,False,False
1322,False,False,False
1323,False,False,False
1324,False,False,False
1325,False,False,False
1326,False,False,False
1327,False,False,False
1328,False,False,False
1329,False,False,False
1330,True,False,False
1331,True,False,False
1332,True,False,False
1333,True,False,False
1334,True,False,False
1335,True,False,False
1336,True,False,False
1337,True,False,False
1338,True,False,False
1339,True,False,False
1340,True,False,False
1341,True,False,False
1342,True,False,False
1343,True,False,False
1344,True,False,False
1345,True,False,False
1346,True,False,False
1347,True,False,False
1348,True,False,False
1349,True,False,False
1350,False,False,False
1351,False,False,False
1352,False,False,False
1353,True,False,False
1354,False,False,False
1355,False,False,False
1356,False,False,False
1357,False,False,False
1358,False,False,False
1359,False,False,False
1360,False,False,False
1361,False,False,False
1362,False,False,False
1363,False,False,False
1364,False,False,False
1365,False,False,False
1366,False,False,False
1367,False,False,False
1368,False,False,False
1369,False,False,False
1370,False,False,False
1371,False,False,False
1372,False,False,False
1373,False,False,False
1374,False,False,False
1375,False,False,False
1376,False,False,False
1377,False,False,False
1378,False,False,False
1379,False,False,False
1380,False,False,False
1381,False,False,False
1382,False,False,False
1383,False,False,False
1384,False,False,False
1385,False,False,False
1386,False,False,False
1387,False,False,False
1388,False,False,False
1389,False,False,False
1390,False,False,False
1391,False,False,False
1392,False,False,False
1393,False,False,False
1394,False,False,False
1395,False,False,False
1396,False,False,False
1397,False,False,False
1398,False,False,False
1399,False,False,False
1400,False,False,False
1401,False,False,False
1402,False,False,False
1403,False,False,False
1404,False,False,False
1405,False,False,False
1406,False,False,False
1407,False,False,False
1408,False,False,False
1409,False,False,False
1410,False,False,False
1411,False,False,False
1412,False,False,False
1413,False,False,False
1414,False,False,False
1415,False,False,False
1416,False,False,False
1417,False,False,False
1418,False,False,False
1419,False,False,False
1420,False,False,False
1421,False,False,False
1422,False,False,False
1423,False,False,False
1424,False,False,False
1425,False,False,False
1426,False,False,False
1427,False,False,False
1428,False,False,False
1429,False,False,False
1430,False,False,False
1431,False,False,False
1432,False,False,False
1433,False,False,False
1434,False,False,False
1435,False,False,False
1436,False,False,False
1437,True,False,False
1438,True,False,False
1439,True,False,False
1440,True,False,False
1441,True,False,False
1442,True,False,False
1443,True,False,False
1444,True,False,False
1445,True,False,False
1446,True,False,False
1447,True,False,False
1448,True,False,False
1449,True,False,False
1450,True,False,False
1451,True,False,False
1452,True,False,False
1453,True,False,False
1454,True,False,False
1455,True,False,False
1456,True,False,False
1457,True,False,False
1458,True,False,False
1459,True,False,False
1460,True,False,False
1461,True,False,False
1462,True,False,False
1463,True,False,False
1464,True,False,False
1465,True,False,False
1466,True,False,False
1467,True,False,False
1468,True,False,False
1469,True,False,False
1470,True,False,False
1471,True,False,False
1472,True,False,False
1473,True,False,False
1474,True,False,False
1475,True,False,False
1476,True,False,False
1477,True,False,False
1478,True,False,False
1479,True,False,False
1480,True,False,False
1481,True,False,False
1482,True,False,False
1483,True,False,False
1484,True,False,False
1485,True,False,False
1486,True,False,False
1487,True,False,False
1488,True,False,False
1489,True,False,False
1490,True,False,False
1491,False,False,False
1492,False,False,False
1493,False,False,False
1494,False,False,False
