ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
164,True,False,True,False
165,True,False,False,False
166,True,False,False,False
167,True,False,False,False
168,True,False,False,False
169,True,False,False,False
170,True,False,False,False
171,True,False,False,False
172,True,False,True,False
173,True,False,True,False
174,True,False,True,False
175,True,False,True,False
176,True,False,True,False
177,True,False,False,False
178,True,False,False,False
179,True,False,False,False
180,True,False,False,False
181,True,False,False,False
182,True,False,False,False
183,True,False,False,False
184,True,False,False,False
185,True,False,False,False
186,True,False,False,False
187,True,False,False,False
188,True,False,False,False
189,True,False,False,False
190,True,False,False,False
191,True,False,False,False
192,True,False,False,False
193,True,False,False,False
194,True,False,False,False
195,True,False,False,False
196,True,False,False,False
197,True,False,False,False
198,True,False,False,False
199,True,False,False,False
200,True,False,False,False
201,True,False,False,False
202,True,False,False,False
203,True,False,False,False
204,True,False,False,False
205,True,False,False,False
206,True,False,False,False
207,True,False,False,False
208,True,False,False,False
209,True,False,False,False
210,True,False,False,False
211,True,False,False,False
212,True,False,False,False
213,True,False,False,False
214,True,False,False,False
215,True,False,False,False
216,True,False,False,False
217,True,False,False,False
218,True,False,False,False
219,True,False,False,False
220,True,False,False,False
221,True,False,False,False
222,True,False,False,False
223,True,False,False,False
224,True,False,False,False
225,True,False,False,False
226,True,False,False,False
227,True,False,False,False
228,True,False,False,False
229,True,False,False,False
230,True,False,True,False
231,True,False,True,False
232,True,False,True,False
233,True,False,True,False
234,True,False,False,False
235,True,True,False,False
236,True,True,False,False
237,True,True,False,False
238,True,True,False,False
239,True,True,False,False
240,True,True,False,False
241,True,True,False,False
242,True,True,False,False
243,True,True,False,False
244,True,False,False,False
245,True,False,False,False
246,True,False,False,False
247,True,False,False,False
248,True,False,False,False
249,True,False,True,False
250,True,False,True,False
251,True,False,True,False
252,True,False,True,False
253,True,False,True,False
254,True,False,True,False
255,True,False,True,False
256,True,False,True,False
257,True,False,False,False
258,True,False,True,False
259,True,False,False,False
260,True,False,False,False
261,True,False,False,False
262,True,False,False,False
263,True,False,False,False
264,True,False,False,False
265,True,False,False,False
266,True,False,True,False
267,True,False,True,False
268,True,False,True,False
269,True,False,True,False
270,True,False,True,False
271,True,False,True,False
272,True,False,False,False
273,True,False,False,False
274,True,False,False,False
275,True,False,False,False
276,True,False,False,False
277,True,False,False,False
278,True,False,False,False
279,True,False,False,False
280,True,False,False,False
281,True,False,False,False
282,True,False,False,False
283,True,False,False,False
284,True,False,False,False
285,True,False,False,False
286,True,False,False,False
287,True,False,False,False
288,True,False,False,False
289,True,False,False,False
290,True,False,False,False
291,True,False,False,False
292,True,False,False,False
293,True,False,False,False
294,True,False,False,False
295,True,False,False,False
296,True,False,False,False
297,True,False,False,False
298,True,False,False,False
299,True,False,False,False
300,True,False,False,False
301,True,False,False,False
302,True,False,False,False
303,True,False,False,False
304,True,False,False,False
305,True,False,False,False
306,True,False,False,False
307,True,False,False,False
308,True,False,False,False
309,True,False,False,False
310,True,False,False,False
311,True,False,False,False
312,True,False,False,False
313,True,False,False,False
314,True,False,False,False
315,True,False,False,False
316,True,False,False,False
317,True,False,False,False
318,True,False,False,False
319,True,False,True,False
320,True,False,True,False
321,True,False,True,False
322,True,False,True,False
323,True,False,True,False
324,True,False,True,False
325,True,False,False,False
326,True,False,False,False
327,True,True,False,False
328,True,True,False,False
329,True,True,False,False
330,True,True,False,False
331,True,True,False,False
332,True,True,False,False
333,True,True,False,False
334,True,True,False,False
335,True,True,False,False
336,True,False,False,False
337,True,False,False,False
338,True,False,False,False
339,True,False,False,False
340,True,False,False,False
341,True,False,True,False
342,True,False,True,False
343,True,False,True,False
344,True,False,False,False
345,True,False,True,False
346,True,False,True,False
347,True,False,False,False
348,True,False,True,False
349,True,False,True,False
350,True,False,True,False
351,True,False,True,False
352,True,False,True,False
353,True,False,False,False
354,True,False,False,False
355,True,False,True,False
356,True,False,False,False
357,True,False,False,False
358,True,False,False,False
359,True,False,False,False
360,True,False,False,False
361,True,False,False,False
362,True,False,False,False
363,True,False,False,False
364,True,False,False,False
365,True,False,False,False
366,True,False,False,False
367,True,False,False,False
368,True,False,False,False
369,True,False,False,False
370,True,False,False,False
371,True,False,False,False
372,True,False,False,False
373,True,False,False,False
374,True,False,False,False
375,True,False,False,False
376,True,False,False,False
377,True,False,False,False
378,True,False,False,False
379,True,False,False,False
380,True,False,False,False
381,True,False,False,False
382,True,False,False,False
383,True,False,False,False
384,True,False,False,False
385,True,False,False,False
386,True,False,False,False
387,True,False,False,False
388,True,False,False,False
389,True,False,False,False
390,True,False,False,False
391,True,False,False,False
392,True,False,False,False
393,True,False,False,False
394,True,False,False,False
395,True,False,False,False
396,True,False,False,False
397,True,False,False,False
398,True,False,False,False
399,True,False,False,False
400,True,False,False,False
401,True,False,False,False
402,True,False,False,False
403,True,False,False,False
404,True,False,False,False
405,True,False,False,False
406,True,False,False,False
407,True,False,False,False
408,True,False,False,False
409,True,False,False,False
410,True,False,False,False
411,True,False,True,False
412,True,False,True,False
413,True,False,True,False
414,True,False,True,False
415,True,False,True,False
416,True,False,True,False
417,True,False,True,False
418,True,False,True,False
419,True,False,False,False
420,True,False,False,False
421,True,False,False,False
422,True,False,False,False
423,True,False,False,False
424,True,False,False,False
425,True,True,False,False
426,True,True,True,False
427,True,True,True,False
428,True,True,True,False
429,True,True,False,False
430,True,True,False,False
431,True,True,False,False
432,False,True,False,False
433,True,True,False,False
434,False,True,False,False
435,False,True,False,False
436,False,True,False,False
437,True,True,False,False
438,True,True,True,False
439,True,True,True,False
440,True,True,True,False
441,True,True,True,False
442,True,True,True,False
443,True,False,True,False
444,True,False,True,False
445,True,False,True,False
446,True,False,True,False
447,True,False,False,False
448,True,False,False,False
449,True,False,False,False
450,True,False,False,False
451,True,False,False,False
452,True,False,False,False
453,True,False,False,False
454,True,False,False,False
455,True,False,False,False
456,True,False,True,False
457,True,False,True,False
458,True,False,True,False
459,True,False,True,False
460,True,False,True,False
461,True,False,False,False
462,True,False,True,False
463,True,False,False,False
464,True,False,False,False
465,True,False,True,False
466,True,False,False,False
467,True,False,True,False
468,True,False,False,False
469,True,False,False,False
470,True,False,False,False
471,True,False,False,False
472,True,False,False,False
473,True,False,False,False
474,True,False,False,False
475,True,False,True,False
476,True,False,True,False
477,True,False,True,False
478,True,False,True,False
479,True,False,True,False
480,True,False,True,False
481,True,False,True,False
482,True,False,True,False
483,True,False,True,False
484,True,False,True,False
485,True,False,True,False
486,True,False,True,False
487,True,False,True,False
488,True,False,True,False
489,True,False,True,False
490,True,False,True,False
491,True,False,True,False
492,True,False,True,False
493,True,False,True,False
494,True,False,True,False
495,True,False,True,False
496,True,False,True,False
497,True,False,True,False
498,True,False,True,False
499,True,False,True,False
500,True,False,True,False
501,True,False,True,False
502,True,False,True,False
503,True,False,True,False
504,True,False,True,False
505,True,False,True,False
506,True,False,True,False
507,True,False,True,False
508,True,False,True,False
509,True,False,True,False
510,True,False,True,False
511,True,False,True,False
512,True,False,True,False
513,True,False,True,False
514,True,False,True,False
515,True,False,True,False
516,True,False,True,False
517,True,False,True,False
518,True,False,True,False
519,True,False,True,False
520,True,False,True,False
521,True,False,True,False
522,True,False,True,False
523,True,False,True,False
524,True,False,True,False
525,True,False,True,False
526,True,False,True,False
527,True,False,True,False
528,True,False,True,False
529,True,False,True,False
530,True,False,True,False
531,True,False,True,False
532,True,False,True,False
533,True,False,False,False
534,True,True,False,False
535,True,True,False,False
536,True,True,False,False
537,True,True,False,False
538,True,True,False,False
539,True,True,False,False
540,True,True,False,False
541,True,True,False,False
542,True,True,False,False
543,True,True,False,False
544,True,True,False,False
545,True,False,False,False
546,True,False,False,False
547,True,False,False,False
548,True,False,False,False
549,True,False,False,False
550,True,False,False,False
551,True,False,False,False
552,True,False,False,False
553,True,False,False,False
554,True,False,False,False
555,True,False,False,False
556,True,False,False,False
557,True,False,False,False
558,True,False,False,False
559,True,False,True,False
560,True,False,True,False
561,True,False,False,False
562,True,False,False,False
563,True,False,False,False
564,True,False,False,False
565,True,False,False,False
566,True,False,True,False
567,True,False,True,False
568,True,False,True,False
569,True,False,True,False
570,True,False,True,False
571,True,False,True,False
572,True,False,True,False
573,True,False,True,False
574,True,False,True,False
575,True,False,True,False
576,True,False,False,False
577,True,False,False,False
578,True,False,False,False
579,True,False,False,False
580,True,False,False,False
581,True,False,False,False
582,True,False,False,False
583,True,False,False,False
584,True,False,False,False
585,True,False,False,False
586,True,False,False,False
587,True,False,True,False
588,True,False,False,False
589,True,False,False,False
590,True,False,False,False
591,True,False,False,False
592,True,False,False,False
593,True,False,False,False
594,True,False,False,False
595,True,False,False,False
596,True,False,False,False
597,True,False,False,False
598,True,False,False,False
599,True,False,False,False
600,True,False,False,False
601,True,False,False,False
602,True,False,False,False
603,True,False,False,False
604,True,False,True,False
605,True,False,True,False
606,True,False,False,False
607,True,False,True,False
608,True,False,False,False
609,True,False,False,False
610,True,False,False,False
611,True,False,False,False
612,True,False,False,False
613,True,False,False,False
614,True,False,False,False
615,True,False,False,False
616,True,False,False,False
617,True,False,False,False
618,True,False,False,False
619,True,False,False,False
620,True,False,True,False
621,True,False,False,False
622,True,False,False,False
623,True,False,False,False
624,True,False,False,False
625,True,True,False,False
626,True,True,False,False
627,True,True,True,False
628,True,True,True,False
629,True,True,True,False
630,True,True,True,False
631,False,True,True,False
632,False,True,True,False
633,True,True,False,False
634,False,True,False,False
635,False,True,False,False
636,False,True,False,False
637,False,True,False,False
638,True,True,False,False
639,True,True,False,False
640,True,True,False,False
641,True,True,False,False
642,True,True,False,False
643,True,True,False,False
644,True,True,True,False
645,True,True,True,False
646,True,True,True,False
647,True,True,True,False
648,True,False,True,False
649,True,False,True,False
650,True,False,True,False
651,True,False,True,False
652,True,False,False,False
653,True,False,False,False
654,True,False,False,False
655,True,False,False,False
656,True,False,False,False
657,True,False,False,False
658,True,False,False,False
659,True,False,False,False
660,True,False,False,False
661,True,False,False,False
662,True,False,False,False
663,True,False,False,False
664,True,False,False,False
665,True,False,False,False
666,True,False,False,False
667,True,False,False,False
668,True,False,False,False
669,True,False,False,False
670,True,False,False,False
671,True,False,False,False
672,True,False,False,False
673,True,False,False,False
674,True,False,False,False
675,True,False,False,False
676,True,False,False,False
677,True,False,False,False
678,True,False,False,False
679,True,False,False,False
680,True,False,False,False
681,True,False,False,False
682,True,False,True,False
683,True,False,True,False
684,True,False,True,False
685,True,False,True,False
686,True,False,True,False
687,True,False,False,False
688,True,False,False,False
689,True,False,False,False
690,True,True,False,False
691,True,True,False,False
692,True,True,False,False
693,True,True,False,False
694,True,True,False,False
695,True,True,False,False
696,True,True,False,False
697,True,True,False,False
698,True,True,False,False
699,True,True,False,False
700,True,False,False,False
701,True,False,False,False
702,True,False,False,False
703,True,False,True,False
704,True,False,True,False
705,True,False,False,False
706,True,False,False,False
707,True,False,False,False
708,True,False,False,False
709,True,False,False,False
710,True,False,False,False
711,True,False,False,False
712,True,False,False,False
713,True,False,False,False
714,True,False,False,False
715,True,False,False,False
716,True,False,False,False
717,True,False,False,False
718,True,False,False,False
719,True,False,False,False
720,True,False,False,False
721,True,False,False,False
722,True,False,False,False
723,True,False,False,False
724,True,False,False,False
725,True,False,False,False
726,True,False,False,False
727,True,False,False,False
728,True,False,False,False
729,True,False,False,False
730,True,False,False,False
731,True,False,False,False
732,True,False,False,False
733,True,False,False,False
734,True,False,False,False
735,True,False,False,False
736,True,False,False,False
737,True,False,False,False
738,True,False,False,False
739,True,False,False,False
740,True,False,False,False
741,True,False,False,False
742,True,False,False,False
743,True,False,False,False
744,True,False,False,False
745,True,False,False,False
746,True,False,False,False
747,True,False,False,False
748,True,False,False,False
749,True,False,False,False
750,True,False,False,False
751,True,False,False,False
752,True,False,False,False
753,True,False,False,False
754,True,False,False,False
755,True,False,False,False
756,True,False,False,False
757,True,False,False,False
758,True,False,False,False
759,True,False,False,False
760,True,False,False,False
761,True,False,False,False
762,True,False,False,False
763,True,False,False,False
764,True,False,False,False
765,True,False,False,False
766,True,False,False,False
767,True,False,False,False
768,True,False,False,False
769,True,False,False,False
770,True,False,False,False
771,True,False,False,False
772,True,False,False,False
773,True,False,False,False
774,True,False,False,False
775,True,False,False,False
776,True,False,False,False
777,True,False,False,False
778,True,False,False,False
779,True,False,False,False
780,True,False,False,False
781,True,False,False,False
782,True,False,False,False
783,True,False,False,False
784,True,False,False,False
785,True,False,False,False
786,True,False,False,False
787,True,False,False,False
788,True,False,False,False
789,True,False,False,False
790,True,False,False,False
791,True,False,False,False
792,True,False,False,False
793,True,False,False,False
794,True,False,False,False
795,True,False,False,False
796,True,False,False,False
797,True,False,False,False
798,True,False,False,False
799,True,False,False,False
800,True,False,False,False
801,True,False,False,False
802,True,False,False,False
803,True,False,False,False
804,True,False,False,False
805,True,True,False,False
806,True,True,False,False
807,True,True,False,False
808,True,True,False,False
809,True,True,False,False
810,True,True,False,False
811,True,True,False,False
812,True,True,False,False
813,True,True,True,False
814,False,True,True,False
815,False,True,True,False
816,False,True,True,False
817,False,True,False,False
818,False,True,False,False
819,False,True,False,False
820,True,True,False,False
821,True,True,False,False
822,True,True,True,False
823,True,True,True,False
824,True,True,True,False
825,True,True,True,False
826,True,True,True,False
827,True,False,True,False
828,True,False,False,False
829,True,False,False,False
830,True,False,False,False
831,True,False,False,False
832,True,False,False,False
833,True,False,False,False
834,True,False,False,False
835,True,False,False,False
836,True,False,True,False
837,True,False,False,False
838,True,False,True,False
839,True,False,True,False
840,True,False,True,False
841,True,False,False,False
842,True,False,False,False
843,True,False,False,False
844,True,False,False,False
845,True,False,False,False
846,True,False,True,False
847,True,False,True,False
848,True,False,True,False
849,True,False,True,False
850,True,False,True,False
851,True,False,True,False
852,True,False,False,False
853,True,False,False,False
854,True,False,False,False
855,True,False,True,False
856,True,False,False,False
857,True,False,True,False
858,True,False,True,False
859,True,False,True,False
860,True,False,True,False
861,True,False,True,False
862,True,False,True,False
863,True,False,True,False
864,True,False,True,False
865,True,False,True,False
866,True,False,True,False
867,True,False,True,False
868,True,False,True,False
869,True,False,True,False
870,True,False,True,False
871,True,False,True,False
872,True,False,True,False
873,True,False,True,False
874,True,False,True,False
875,True,False,True,False
876,True,False,True,False
877,True,False,True,False
878,True,False,True,False
879,True,False,True,False
880,True,False,True,False
881,True,False,True,False
882,True,False,True,False
883,True,False,True,False
884,True,False,True,False
885,True,False,True,False
886,True,False,True,False
887,True,False,True,False
888,True,False,True,False
889,True,False,True,False
890,True,False,True,False
891,True,False,True,False
892,True,False,True,False
893,True,False,True,False
894,True,False,True,False
895,True,False,True,False
896,True,False,True,False
897,True,False,False,False
898,True,False,False,False
899,True,False,False,False
900,True,False,True,False
901,True,False,True,False
902,True,False,True,False
903,True,False,True,False
904,True,False,True,False
905,True,False,True,False
906,True,False,True,False
907,True,False,True,False
908,True,False,True,False
909,True,False,False,False
910,True,False,False,False
911,True,False,False,False
912,True,False,False,False
913,True,False,False,False
914,True,False,False,False
915,True,False,False,False
916,True,False,False,False
917,True,False,False,False
918,True,False,False,False
919,True,False,False,False
920,True,False,False,False
921,True,False,False,False
922,True,False,False,False
923,True,False,False,False
924,True,False,False,False
925,True,False,True,False
926,True,False,True,False
927,True,False,True,False
928,True,False,True,False
929,True,False,True,False
930,True,True,True,False
931,True,True,True,False
932,True,True,True,False
933,False,True,True,False
934,False,True,True,False
935,False,True,True,False
936,False,True,True,False
937,False,True,True,False
938,False,True,True,False
939,False,True,True,False
940,False,True,True,False
941,False,True,True,False
942,False,True,True,False
943,False,True,True,False
944,False,True,True,False
945,False,True,True,False
946,False,True,True,False
947,False,True,True,False
948,False,True,True,False
949,False,False,True,False
950,False,False,True,False
951,False,False,True,False
952,False,False,True,False
953,False,False,True,False
954,False,False,True,False
955,True,False,True,False
956,True,False,True,False
957,True,False,True,False
958,True,False,True,False
959,True,False,True,False
960,True,False,False,False
961,True,False,True,False
962,True,False,True,False
963,True,False,True,False
964,True,False,True,False
965,True,False,True,False
966,True,False,True,False
967,True,False,True,False
968,True,False,False,False
969,True,False,False,False
970,True,False,False,False
971,True,False,False,False
972,True,False,True,False
973,True,False,True,False
974,True,False,True,False
975,True,False,True,False
976,True,False,True,False
977,True,False,False,False
978,True,False,False,False
979,True,False,False,False
980,True,False,False,False
981,True,False,False,False
982,True,False,False,False
983,True,False,False,False
984,True,False,False,False
985,True,False,False,False
986,True,False,False,False
987,True,False,False,False
988,True,False,False,False
989,True,False,False,False
990,True,False,False,False
991,True,False,False,False
992,True,False,False,False
993,True,False,False,False
994,True,False,False,False
995,True,False,False,False
996,True,False,False,False
997,True,False,False,False
998,True,False,False,False
999,True,False,False,False
1000,True,False,False,False
1001,True,False,False,False
1002,True,False,False,False
1003,True,False,False,False
1004,True,False,False,False
1005,True,False,False,False
1006,True,False,False,False
1007,True,False,False,False
1008,True,False,False,False
1009,True,False,False,False
1010,True,False,False,False
1011,True,False,False,False
1012,True,False,False,False
1013,True,False,False,False
1014,True,False,False,False
1015,True,False,False,False
1016,True,False,False,False
1017,True,False,False,False
1018,True,False,False,False
1019,True,False,True,False
1020,True,False,True,False
1021,True,False,True,False
1022,True,False,True,False
1023,True,False,True,False
1024,True,False,True,False
1025,True,False,True,False
1026,True,False,True,False
1027,True,False,True,False
1028,True,False,True,False
1029,True,False,True,False
1030,True,False,True,False
1031,True,False,True,False
1032,True,False,True,False
1033,True,False,True,False
1034,True,False,True,False
1035,True,False,True,False
1036,True,False,True,False
1037,True,False,True,False
1038,True,False,True,False
1039,True,False,True,False
1040,True,False,True,False
1041,True,False,True,False
1042,True,False,True,False
1043,True,False,True,False
1044,True,False,True,False
1045,True,False,True,False
1046,True,False,True,False
1047,True,False,True,False
1048,True,False,True,False
1049,True,False,True,False
1050,True,False,True,False
1051,True,False,True,False
1052,True,False,True,False
1053,True,False,True,False
1054,True,False,True,False
1055,True,False,True,False
1056,True,False,True,False
1057,True,False,True,False
1058,True,False,True,False
1059,True,False,True,False
1060,True,False,True,False
1061,True,False,True,False
1062,True,False,True,False
1063,True,False,True,False
1064,True,False,True,False
1065,True,False,True,False
1066,True,False,True,False
1067,True,False,True,False
1068,True,False,True,False
1069,True,False,True,False
1070,True,False,True,False
1071,True,False,True,False
1072,True,False,True,False
1073,True,False,True,False
1074,True,False,False,False
1075,True,False,False,False
1076,True,False,False,False
1077,True,False,False,False
1078,True,True,False,False
1079,True,True,False,False
1080,True,True,False,False
1081,True,True,True,False
1082,True,True,True,False
1083,True,True,True,False
1084,False,True,True,False
1085,False,True,True,False
1086,True,True,True,False
1087,False,True,False,False
1088,False,True,False,False
1089,False,True,False,False
1090,True,True,False,False
1091,True,True,False,False
1092,True,True,False,False
1093,True,True,True,False
1094,True,True,True,False
1095,True,True,True,False
1096,True,False,True,False
1097,True,False,True,False
1098,True,False,True,False
1099,True,False,False,False
1100,True,False,False,False
1101,True,False,False,False
1102,True,False,False,False
1103,True,False,False,False
1104,True,False,False,False
1105,True,False,False,False
1106,True,False,False,False
1107,True,False,False,False
1108,True,False,False,False
1109,True,False,False,False
1110,True,False,False,False
1111,True,False,False,False
1112,True,False,False,False
1113,True,False,False,False
1114,True,False,False,False
1115,True,False,True,False
1116,True,False,True,False
1117,True,False,True,False
1118,True,False,True,False
1119,True,False,True,False
1120,True,False,True,False
1121,True,False,True,False
1122,True,True,True,False
1123,True,True,True,False
1124,True,True,True,False
1125,True,True,True,False
1126,True,True,True,False
1127,True,True,True,False
1128,False,True,True,False
1129,False,True,True,False
1130,False,True,True,False
1131,False,True,True,False
1132,False,True,True,False
1133,False,True,True,False
1134,False,True,True,False
1135,False,True,True,False
1136,False,True,True,False
1137,False,True,True,False
1138,False,True,True,False
1139,False,True,True,False
1140,False,True,True,False
1141,False,False,True,False
1142,False,False,True,False
1143,False,False,True,False
1144,True,False,True,False
1145,True,False,True,False
1146,True,False,True,False
1147,True,False,True,False
1148,True,False,True,False
1149,True,False,True,False
1150,True,False,True,False
1151,True,False,True,False
1152,True,False,False,False
1153,True,False,True,False
1154,True,False,True,False
1155,True,False,True,False
1156,True,False,True,False
1157,True,False,True,False
1158,True,False,True,False
1159,True,False,True,False
1160,True,False,True,False
1161,True,False,True,False
1162,True,False,True,False
1163,True,False,True,False
1164,True,False,True,False
1165,True,False,True,False
1166,True,False,True,False
1167,True,False,True,False
1168,True,False,True,False
1169,True,False,True,False
1170,True,False,True,False
1171,True,False,True,False
1172,True,False,True,False
1173,True,False,True,False
1174,True,False,True,False
1175,True,False,True,False
1176,True,False,True,False
1177,True,False,True,False
1178,True,False,True,False
1179,True,False,True,False
1180,True,False,True,False
1181,True,False,True,False
1182,True,False,True,False
1183,True,False,True,False
1184,True,False,True,False
1185,True,False,True,False
1186,True,False,True,False
1187,True,False,True,False
1188,True,False,True,False
1189,True,False,True,False
1190,True,False,True,False
1191,True,False,True,False
1192,True,False,True,False
1193,True,False,True,False
1194,True,False,True,False
1195,True,False,True,False
1196,True,False,True,False
1197,True,False,True,False
1198,True,False,True,False
1199,True,False,True,False
1200,True,False,True,False
1201,True,False,True,False
1202,True,False,True,False
1203,True,False,True,False
1204,True,False,True,False
1205,True,False,True,False
1206,True,False,True,False
1207,True,False,True,False
1208,True,False,True,False
1209,True,False,True,False
1210,True,False,True,False
1211,True,False,True,False
1212,True,False,True,False
1213,True,False,True,False
1214,True,False,True,False
1215,True,False,True,False
1216,True,False,True,False
1217,True,False,True,False
1218,True,False,True,False
1219,True,False,True,False
1220,True,False,True,False
1221,True,False,True,False
1222,True,False,True,False
1223,True,False,True,False
1224,True,False,True,False
1225,True,False,True,False
1226,True,False,True,False
1227,True,False,True,False
1228,True,False,True,False
1229,True,False,True,False
1230,True,False,True,False
1231,True,False,True,False
1232,True,False,True,False
1233,True,False,True,False
1234,True,False,True,False
1235,True,False,True,False
1236,True,False,True,False
1237,True,False,True,False
1238,True,False,True,False
1239,True,False,True,False
1240,True,False,True,False
1241,True,False,True,False
1242,True,False,True,False
1243,True,False,True,False
1244,True,False,True,False
1245,True,False,True,False
1246,True,False,True,False
1247,True,False,True,False
1248,True,False,True,False
1249,True,False,True,False
1250,True,False,True,False
1251,True,False,True,False
1252,True,False,True,False
1253,True,False,True,False
1254,True,False,True,False
1255,True,False,True,False
1256,True,False,True,False
1257,True,False,True,False
1258,True,False,True,False
1259,True,False,True,False
1260,True,True,True,False
1261,True,True,True,False
1262,True,True,True,False
1263,True,True,True,False
1264,True,True,True,False
1265,True,True,True,False
1266,False,True,True,False
1267,False,True,False,False
1268,False,True,False,False
1269,False,True,False,False
1270,False,True,False,False
1271,False,True,False,False
1272,True,True,False,False
1273,True,True,False,False
1274,True,True,False,False
1275,True,True,False,False
1276,True,True,True,False
1277,True,False,True,False
1278,True,False,True,False
1279,True,False,True,False
1280,True,False,True,False
1281,True,False,True,False
1282,True,False,True,False
1283,True,False,True,False
1284,True,False,True,False
1285,True,False,True,False
1286,True,False,True,False
1287,True,False,False,False
1288,True,False,True,False
1289,True,False,True,False
1290,True,False,True,False
1291,True,False,True,False
1292,True,False,True,False
1293,True,False,True,False
1294,True,False,True,False
1295,True,False,True,False
1296,True,False,True,False
1297,True,False,True,False
1298,True,False,True,False
1299,True,False,False,False
1300,True,False,False,False
1301,True,False,False,False
1302,True,False,False,False
1303,True,False,False,False
1304,True,False,False,False
1305,True,False,False,False
1306,True,False,False,False
1307,True,False,False,False
1308,True,False,False,False
1309,True,False,False,False
1310,True,False,False,False
1311,True,False,False,False
1312,True,False,True,False
1313,True,False,True,False
1314,True,False,False,False
1315,True,False,False,False
1316,True,False,False,False
1317,True,False,False,False
1318,True,False,False,False
1319,True,False,False,False
1320,True,False,False,False
1321,True,False,False,False
1322,True,False,False,False
1323,True,False,False,False
1324,True,False,False,False
1325,True,False,False,False
1326,True,False,False,False
1327,True,False,False,False
1328,True,False,False,False
1329,True,False,False,False
1330,True,False,False,False
1331,True,False,False,False
1332,True,False,True,False
1333,True,False,True,False
1334,True,False,True,False
1335,True,False,True,False
1336,True,False,True,False
1337,True,False,True,False
1338,True,False,True,False
1339,True,False,True,False
1340,True,False,True,False
1341,True,False,True,False
1342,True,False,True,False
1343,True,False,True,False
1344,True,False,True,False
1345,True,False,True,False
1346,True,False,True,False
1347,True,False,True,False
1348,True,False,True,False
1349,True,False,False,False
1350,True,False,False,False
1351,True,False,False,False
1352,True,False,False,False
1353,True,False,False,False
1354,True,False,False,False
1355,True,False,False,False
1356,True,False,False,False
