ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
0,False,False,False,True
1,False,False,False,True
2,False,False,False,True
3,False,False,False,True
4,False,False,False,True
5,False,False,True,True
6,False,False,True,True
7,False,False,False,True
8,False,False,False,True
9,False,False,True,True
10,False,False,True,True
11,False,False,False,True
12,False,False,True,True
13,False,False,False,True
14,False,False,False,True
15,False,False,False,True
16,False,False,False,True
17,False,False,False,True
18,False,False,False,True
19,False,False,False,True
20,False,False,False,True
21,False,False,True,True
22,False,False,False,True
23,False,False,False,True
24,False,False,False,True
25,False,False,False,True
26,False,False,False,True
27,False,False,False,True
28,False,False,False,True
29,False,False,False,True
30,False,False,False,True
31,False,False,False,True
32,False,False,False,True
33,False,False,False,True
34,False,False,False,True
35,False,False,False,True
36,False,False,False,True
37,False,False,False,True
38,False,False,False,True
39,False,False,False,True
40,False,False,False,True
41,False,False,False,True
42,False,False,False,True
43,False,False,False,True
44,False,False,False,True
45,False,False,False,True
46,False,False,False,True
47,False,False,False,True
48,False,False,False,True
49,False,False,False,True
50,False,False,False,True
51,False,False,False,True
52,False,False,False,True
53,False,False,False,True
54,False,False,False,True
55,False,False,False,True
56,False,False,False,True
57,False,False,False,True
58,False,False,False,True
59,False,False,False,True
60,False,False,False,True
61,False,False,False,True
62,False,False,False,True
63,False,False,False,True
64,False,False,False,True
65,False,False,False,True
66,False,False,False,True
67,False,False,False,True
68,False,False,False,True
69,False,False,True,True
70,False,False,True,True
71,False,False,False,True
72,False,False,False,True
73,False,False,True,True
74,False,False,False,True
75,False,False,False,True
76,False,False,True,True
77,False,False,False,True
78,False,False,False,True
79,False,False,True,True
80,False,False,True,True
81,False,False,False,True
82,False,False,True,True
83,False,False,False,True
84,False,False,False,True
85,False,False,False,True
86,False,False,True,True
87,False,False,False,True
88,False,False,True,True
89,False,False,True,True
90,False,False,True,True
91,False,False,True,True
92,False,False,False,True
93,False,False,True,True
94,False,False,True,True
95,False,False,True,True
96,False,False,True,True
97,False,False,True,True
98,False,False,True,True
99,False,False,False,True
100,False,False,True,True
101,False,False,True,True
102,False,False,False,True
103,False,False,True,True
104,False,False,True,True
105,False,False,True,True
106,False,False,False,True
107,False,False,True,True
108,False,False,True,True
109,False,False,True,True
110,False,False,False,True
111,False,False,True,True
112,False,False,True,True
113,False,False,True,True
114,False,False,True,True
115,False,False,False,True
116,False,False,True,True
117,False,False,True,True
118,False,False,False,True
119,False,False,False,True
120,False,False,False,True
121,False,False,True,True
122,False,False,True,True
123,False,False,True,True
124,False,False,False,True
125,False,False,True,True
126,False,False,True,True
127,False,False,True,True
128,False,False,True,True
129,False,False,True,True
130,False,False,True,True
131,False,False,True,True
132,False,False,True,True
133,False,False,True,True
134,False,False,True,True
135,False,False,True,True
136,False,False,True,True
137,False,False,True,True
138,False,False,True,True
139,False,False,True,True
140,False,False,True,True
141,False,False,True,True
142,False,False,True,True
143,False,False,True,True
144,False,False,True,True
145,False,False,True,True
146,False,False,True,True
147,False,False,True,True
148,False,False,True,True
149,False,False,True,True
150,False,False,True,True
151,False,False,True,True
152,False,False,False,True
153,False,False,True,True
154,False,False,True,True
155,False,False,False,True
156,False,False,True,True
157,False,False,True,True
158,False,False,True,True
159,False,False,True,True
160,False,False,True,True
161,False,False,True,True
162,False,False,True,True
