ts,is_in_right_most_lane,is_in_junction,is_not_steering_right,prop_eval
0,True,True,False,True
1,True,True,False,True
2,True,True,False,True
3,True,True,True,True
4,True,True,True,True
5,True,True,True,True
6,True,True,False,True
7,True,True,True,True
8,True,True,False,True
9,True,True,False,True
10,True,True,False,True
11,True,True,False,True
12,True,False,True,True
13,True,False,True,True
14,True,False,True,True
15,True,False,True,True
16,True,False,True,True
17,True,False,True,True
18,True,False,True,True
19,True,False,False,False
20,True,False,False,False
21,True,False,False,False
22,True,False,False,False
23,True,False,True,False
24,True,True,False,False
25,True,True,False,False
26,True,True,False,False
27,True,True,False,False
28,True,True,False,False
29,True,True,False,False
30,True,True,False,False
31,True,False,False,False
32,True,False,False,False
33,True,False,False,False
34,True,False,True,False
35,True,False,True,False
36,True,False,True,False
37,True,False,True,False
38,True,False,True,False
39,True,False,False,False
40,True,False,False,False
41,True,False,False,False
42,True,False,False,False
43,True,False,False,False
44,True,False,False,False
45,True,False,False,False
46,True,False,False,False
47,True,False,False,False
48,True,False,False,False
49,True,False,False,False
50,True,False,False,False
51,True,False,False,False
52,True,False,False,False
53,True,False,False,False
54,True,False,True,False
55,True,False,True,False
56,True,False,True,False
57,True,False,True,False
58,True,False,True,False
59,True,False,True,False
60,True,False,False,False
61,True,False,False,False
62,True,False,False,False
63,True,False,False,False
64,True,False,False,False
65,True,False,False,False
66,True,False,True,False
67,True,False,False,False
68,True,False,True,False
69,True,False,True,False
70,True,False,False,False
71,True,False,False,False
72,True,False,False,False
73,True,False,False,False
74,True,False,False,False
75,True,False,False,False
76,True,False,False,False
77,True,False,False,False
78,True,False,False,False
79,True,False,False,False
80,True,True,True,False
81,True,True,True,False
82,True,True,False,False
83,True,True,True,False
84,True,True,True,False
85,False,True,False,False
86,False,True,True,False
87,False,True,True,False
88,False,True,True,False
89,True,True,False,False
90,True,True,False,False
91,True,True,True,False
92,True,True,False,False
93,True,True,True,False
94,True,True,False,False
95,True,False,False,False
96,True,False,True,False
97,True,False,False,False
98,True,False,False,False
99,True,False,False,False
100,True,False,False,False
101,True,False,False,False
102,True,False,False,False
103,True,False,False,False
104,True,False,False,False
105,True,False,False,False
106,True,False,False,False
107,True,False,False,False
108,True,False,False,False
109,True,False,False,False
110,True,False,False,False
111,True,False,False,False
112,True,False,False,False
113,True,False,False,False
114,True,False,False,False
115,True,False,False,False
116,True,False,False,False
117,True,False,False,False
118,True,False,False,False
119,True,False,False,False
120,True,False,False,False
121,True,False,False,False
122,True,False,False,False
123,True,False,False,False
124,True,False,False,False
125,True,False,False,False
126,True,False,False,False
127,True,False,False,False
128,True,False,False,False
129,True,False,False,False
130,True,False,False,False
131,True,False,False,False
132,True,False,False,False
133,True,False,False,False
134,True,False,False,False
135,True,False,False,False
136,True,False,False,False
137,True,False,False,False
138,True,False,False,False
139,True,False,False,False
140,True,False,False,False
141,True,False,False,False
142,True,False,False,False
143,True,False,False,False
144,True,False,False,False
145,True,False,False,False
146,True,False,False,False
147,True,False,False,False
148,True,False,False,False
149,True,False,False,False
150,True,False,False,False
151,True,False,False,False
152,True,False,False,False
153,True,False,False,False
154,True,False,False,False
155,True,False,False,False
156,True,False,False,False
157,True,False,False,False
158,True,False,False,False
159,True,False,False,False
160,True,False,False,False
161,True,False,False,False
162,True,False,False,False
163,True,False,False,False
164,True,False,False,False
165,True,False,False,False
166,True,False,False,False
167,True,False,True,False
168,True,False,True,False
169,True,False,True,False
170,True,False,True,False
171,True,False,True,False
172,True,False,False,False
173,True,False,True,False
174,True,False,False,False
175,True,False,False,False
176,True,False,False,False
177,True,False,False,False
178,True,False,False,False
179,True,False,False,False
180,True,False,False,False
181,True,False,False,False
182,True,False,False,False
183,True,False,True,False
184,True,False,False,False
185,True,False,False,False
186,True,False,False,False
187,True,False,False,False
188,True,False,False,False
189,True,False,True,False
190,True,False,True,False
191,True,False,False,False
192,True,True,False,False
193,True,True,False,False
194,True,True,False,False
195,True,True,False,False
196,True,True,False,False
197,True,True,False,False
198,True,True,False,False
199,True,True,False,False
200,True,True,False,False
201,True,True,False,False
202,True,True,False,False
203,True,True,False,False
204,True,True,False,False
205,True,True,False,False
206,True,True,False,False
207,True,True,False,False
208,True,False,False,False
209,True,False,False,False
210,True,False,False,False
211,True,False,False,False
212,True,False,False,False
213,True,False,False,False
214,True,False,False,False
215,True,False,False,False
216,True,False,False,False
217,True,False,False,False
218,True,False,False,False
219,True,False,False,False
220,True,False,False,False
221,True,False,False,False
222,True,False,False,False
223,True,False,False,False
224,True,False,False,False
225,True,False,False,False
226,True,False,False,False
227,True,False,False,False
228,True,False,True,False
229,True,False,True,False
230,True,False,True,False
231,True,False,True,False
232,True,False,True,False
233,True,False,False,False
234,True,False,False,False
235,True,False,False,False
236,True,False,False,False
237,True,False,False,False
238,True,False,True,False
239,True,False,True,False
240,True,False,False,False
241,True,False,True,False
242,True,True,False,False
243,True,True,False,False
244,True,True,False,False
245,True,True,False,False
246,True,True,False,False
247,False,True,False,False
248,True,True,False,False
249,False,True,True,False
250,False,False,True,False
251,False,False,True,False
252,False,False,False,False
253,False,False,False,False
254,False,False,False,False
255,False,False,False,False
256,False,False,False,False
257,False,False,False,False
258,False,False,False,False
259,False,False,False,False
260,False,False,False,False
261,False,False,False,False
262,False,False,False,False
263,False,False,False,False
264,False,False,False,False
265,False,False,False,False
266,False,False,False,False
267,False,False,False,False
268,False,False,False,False
269,False,False,False,False
270,False,False,False,False
271,False,False,False,False
272,False,False,False,False
273,False,False,False,False
274,False,False,False,False
275,False,False,False,False
276,False,False,False,False
277,False,False,False,False
278,False,False,False,False
279,False,False,False,False
280,False,False,False,False
281,False,False,False,False
282,False,False,False,False
283,False,False,False,False
284,False,False,False,False
285,False,False,False,False
286,False,False,False,False
287,False,False,False,False
288,False,False,False,False
289,False,False,False,False
290,False,False,False,False
291,False,False,False,False
292,False,False,False,False
293,False,False,False,False
294,False,False,False,False
295,False,False,False,False
296,False,False,False,False
297,False,False,False,False
298,False,False,False,False
299,False,False,False,False
300,False,False,False,False
301,False,False,False,False
302,False,False,False,False
303,False,False,False,False
304,False,False,False,False
305,False,False,False,False
306,False,False,False,False
307,False,False,False,False
308,False,False,False,False
309,False,False,False,False
310,False,False,False,False
311,False,False,True,False
312,False,False,False,False
313,False,False,False,False
314,False,False,False,False
315,False,False,False,False
316,False,False,False,False
317,False,False,False,False
318,False,False,False,False
319,False,False,False,False
320,False,False,False,False
321,False,False,False,False
322,False,False,False,False
323,False,False,False,False
324,False,False,False,False
325,False,False,False,False
326,False,False,False,False
327,False,False,False,False
328,False,False,False,False
329,False,False,False,False
330,False,False,False,False
331,False,False,False,False
332,False,False,False,False
333,False,False,False,False
334,False,False,False,False
335,False,False,False,False
336,False,False,False,False
337,False,False,False,False
338,False,False,False,False
339,False,False,False,False
340,False,False,False,False
341,False,False,False,False
342,False,False,False,False
343,False,False,False,False
344,False,False,False,False
345,False,False,False,False
346,False,False,False,False
347,False,False,False,False
348,False,False,False,False
349,False,False,False,False
350,False,False,False,False
351,False,False,False,False
352,False,False,False,False
353,False,False,False,False
354,False,False,False,False
355,False,False,False,False
356,False,False,False,False
357,False,False,False,False
358,False,False,False,False
359,False,False,False,False
360,False,False,False,False
361,False,False,False,False
362,False,False,False,False
363,False,False,False,False
364,False,False,False,False
365,False,False,False,False
366,False,False,False,False
367,False,False,False,False
368,False,False,False,False
369,False,False,False,False
370,False,False,False,False
371,False,False,False,False
372,False,False,False,False
373,False,False,False,False
374,False,False,False,False
375,False,False,False,False
376,False,False,False,False
377,False,False,False,False
378,False,False,False,False
